@relation data-weka.filters.unsupervised.attribute.NumericToNominal-R30-34-weka.filters.unsupervised.attribute.NumericToNominal-R13-16-weka.filters.unsupervised.instance.Randomize-S42-weka.filters.unsupervised.instance.RemovePercentage-P80.0-weka.filters.unsupervised.attribute.NumericToNominal-R35-36

@attribute Var12 numeric
@attribute Var19 numeric
@attribute Var53 numeric
@attribute Var87 numeric
@attribute Var111 numeric
@attribute Var113 numeric
@attribute Var126 numeric
@attribute Var130 numeric
@attribute Var131 numeric
@attribute Var139 numeric
@attribute Var161 numeric
@attribute Var188 numeric
@attribute Var193 {1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51}
@attribute Var203 {1,2,3,4,5}
@attribute Var207 {1,2,3,4,5,6,7,8,9,10,11,12,13,14}
@attribute Var218 {1,2}
@attribute Var34 numeric
@attribute Var64 numeric
@attribute Var67 numeric
@attribute Var92 numeric
@attribute Var102 numeric
@attribute Var136 numeric
@attribute Var162 numeric
@attribute Var171 numeric
@attribute Var3 numeric
@attribute Var54 numeric
@attribute Var62 numeric
@attribute Var82 numeric
@attribute Var147 numeric
@attribute Var211 {1,2}
@attribute Var212 {1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81}
@attribute Var227 {1,2,3,4,5,6,7}
@attribute Var228 {1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30}
@attribute churn {-1,1}
@attribute appetency {-1,1}
@attribute upselling {-1,1}

@data
?,?,?,?,?,0,22,?,?,?,?,?,38,1,10,2,?,?,?,?,?,?,?,?,?,?,?,?,?,1,53,5,14,-1,-1,-1
?,?,?,?,?,200258,-22,?,?,?,?,?,38,1,10,1,?,?,?,?,?,?,?,?,?,?,?,?,?,2,76,5,14,-1,-1,-1
?,?,?,?,?,-748908,-30,?,?,?,?,?,38,1,10,1,?,?,?,?,?,?,?,?,?,?,?,?,?,1,53,5,14,-1,-1,1
?,0,?,?,?,-1139736,-18,?,?,?,0,?,38,1,10,1,?,?,?,?,?,?,?,?,?,?,?,0,?,2,53,5,14,-1,-1,-1
?,?,?,?,?,223415.2,4,?,?,?,?,?,38,1,5,1,?,?,?,?,?,?,?,?,?,?,?,?,?,1,53,7,14,-1,-1,-1
?,?,?,?,?,-272751.6,-16,?,?,0,?,?,38,1,10,1,?,?,0,?,?,?,?,?,?,?,?,?,2,1,53,5,14,-1,-1,-1
?,?,?,?,?,444420,?,?,?,?,?,?,2,1,10,2,?,?,?,?,?,?,?,?,?,?,?,?,?,1,76,5,24,-1,-1,-1
?,?,?,?,?,0,22,?,?,?,?,?,38,1,10,1,?,?,?,?,?,?,?,?,?,?,?,?,?,1,53,5,14,-1,-1,-1
?,?,?,?,?,126146.4,34,?,?,?,?,?,2,1,5,1,?,?,?,?,?,?,?,?,?,?,?,?,?,1,30,7,15,-1,-1,-1
?,?,?,?,?,168719.2,?,?,?,?,?,?,2,1,10,1,?,?,?,?,?,?,?,?,?,?,?,?,?,1,76,5,24,-1,-1,-1
?,?,?,?,?,776.284,-20,?,?,?,?,?,38,1,10,2,?,?,?,?,?,?,?,?,?,?,?,?,?,2,53,5,14,-1,-1,-1
?,?,?,?,?,556028,-26,?,?,?,?,?,38,1,10,1,?,?,?,?,?,?,?,?,?,?,?,?,?,1,53,5,14,-1,-1,-1
?,?,?,?,?,207215.6,8,?,?,?,?,?,38,1,10,1,?,?,?,?,?,?,?,?,?,?,?,?,?,1,53,5,14,1,-1,-1
?,?,?,?,?,-336568,58,?,?,?,?,?,38,1,10,1,?,?,?,?,?,?,?,?,?,?,?,?,?,1,76,5,14,-1,-1,-1
?,?,?,?,?,299743.2,16,?,?,?,?,?,38,1,10,1,?,?,?,?,?,?,?,?,?,?,?,?,?,1,53,5,14,-1,-1,1
?,?,?,?,?,-1803976,4,?,?,?,?,?,38,1,10,1,?,?,?,?,?,?,?,?,?,?,?,?,?,1,76,5,14,-1,-1,-1
?,?,?,?,?,-67755.6,4,?,?,?,?,?,38,1,10,2,?,?,?,?,?,?,?,?,?,?,?,?,?,1,53,5,14,-1,-1,-1
32,?,419949,7,?,-288254,?,?,16475760,?,?,?,38,1,10,2,?,13454.82,?,?,?,22652,?,?,?,?,18,?,?,1,53,5,14,-1,-1,1
?,?,?,?,?,118110.4,38,?,?,?,?,?,38,1,10,1,?,?,?,?,?,?,?,?,?,?,?,?,?,1,53,5,14,-1,-1,-1
?,?,?,?,?,-244340,62,?,?,?,?,?,38,1,10,2,?,?,?,?,?,?,?,?,?,?,?,?,?,1,76,5,14,1,-1,-1
?,?,?,?,?,-101827.2,?,?,?,?,?,?,25,1,10,2,?,?,?,?,?,?,?,?,?,?,?,?,?,1,76,5,21,1,-1,-1
?,?,?,?,?,118761.2,50,?,?,?,?,?,38,1,5,1,?,?,?,?,?,?,?,?,?,?,?,?,?,1,65,7,16,-1,-1,-1
?,?,?,?,?,0,8,?,?,?,?,?,38,1,10,2,?,?,?,?,?,?,?,?,?,?,?,?,?,1,53,5,14,1,-1,-1
?,?,?,?,?,171896.4,30,?,?,?,?,?,16,1,5,2,?,?,?,?,?,?,?,?,?,?,?,?,?,1,17,7,15,-1,-1,-1
?,?,?,?,?,126642.4,16,?,?,?,?,?,38,1,10,1,?,?,?,?,?,?,?,?,?,?,?,?,?,1,53,5,14,1,-1,-1
?,?,?,?,?,828272,4,?,?,?,?,?,38,1,6,1,?,?,?,?,?,?,?,?,?,?,?,?,?,1,25,1,14,-1,-1,-1
?,?,?,?,?,147714.4,?,?,?,?,?,?,29,1,11,1,?,?,?,?,?,?,?,?,?,?,?,?,?,1,42,2,28,-1,-1,-1
0,?,11988,7,?,-4528240,?,?,0,?,?,?,38,1,10,1,?,?,?,?,?,21138,?,?,?,?,0,?,?,1,53,5,14,-1,-1,-1
?,?,?,?,?,263826,4,?,?,?,?,?,38,4,6,1,?,?,?,?,?,?,?,?,?,?,?,?,?,1,25,4,14,-1,-1,-1
?,?,?,?,?,828492,16,?,?,?,?,?,38,1,10,2,?,?,?,?,?,?,?,?,?,?,?,?,?,1,53,5,14,-1,-1,-1
?,?,?,?,?,-220493.6,-22,?,?,?,?,?,14,1,6,2,?,?,?,?,?,?,?,?,?,?,?,?,?,2,73,1,21,-1,-1,-1
?,?,?,?,?,3480.856,26,?,?,?,?,?,16,1,5,1,?,?,?,?,?,?,?,?,?,?,?,?,?,1,8,7,15,-1,-1,-1
?,?,?,?,?,-632712,20,?,?,?,?,?,38,1,6,1,?,?,?,?,?,?,?,?,?,?,?,?,?,1,25,4,14,-1,-1,-1
?,?,?,?,?,0,?,?,?,?,?,?,38,3,10,2,?,?,?,?,?,?,?,?,?,?,?,?,?,1,53,5,14,1,-1,-1
?,0,?,?,?,-1375136,-18,?,?,?,18,?,38,1,10,2,?,?,?,?,17220.15,?,?,?,?,?,?,0,?,2,53,5,14,-1,-1,-1
?,?,?,?,?,236358.4,?,?,?,?,?,?,34,4,10,1,?,?,?,?,?,?,?,?,?,?,?,?,?,1,53,5,13,-1,-1,-1
?,?,?,?,?,-5852,-4,?,?,?,?,?,38,1,10,2,?,?,?,?,?,?,?,?,?,?,?,?,?,2,53,5,14,-1,-1,-1
?,?,?,?,?,239785.6,-12,?,?,?,?,?,38,1,10,2,?,?,?,?,?,?,?,?,?,?,?,?,?,2,53,5,14,1,-1,-1
?,?,?,?,?,-96928,-30,?,?,?,?,?,38,1,10,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1,53,5,14,-1,-1,-1
?,?,?,?,?,173371.6,?,?,?,?,?,?,2,4,5,2,?,?,?,?,?,?,?,?,?,?,?,?,?,1,76,7,24,-1,-1,-1
?,?,?,?,0,-749540,4,?,?,0,?,?,38,1,10,1,?,?,0,?,?,?,?,?,?,?,?,?,2,1,53,5,14,-1,-1,-1
?,?,?,?,?,137482,-28,?,?,?,?,?,38,1,10,1,?,?,?,?,?,?,?,?,?,?,?,?,?,1,53,5,14,-1,-1,-1
?,?,?,?,?,-564404,6,?,?,?,?,?,38,1,10,2,?,?,?,?,?,?,?,?,?,?,?,?,?,1,53,5,14,-1,-1,-1
?,?,?,?,?,82049.6,?,?,?,?,?,?,38,1,10,2,?,?,?,?,?,?,?,?,?,?,?,?,?,1,53,5,14,-1,-1,1
?,?,?,?,?,114875.2,?,?,?,?,?,?,38,1,10,2,?,?,?,?,?,?,?,?,?,?,?,?,?,1,53,5,14,-1,-1,-1
?,?,?,?,?,-127513.2,8,?,?,?,?,?,38,1,10,1,?,?,?,?,?,?,?,?,?,?,?,?,?,1,76,5,14,-1,-1,-1
?,?,?,?,?,153612.8,?,?,?,?,?,?,2,1,10,2,?,?,?,?,?,?,?,?,?,?,?,?,?,1,53,5,5,-1,-1,-1
?,?,?,?,?,122762.4,4,?,?,?,?,?,2,1,10,2,?,?,?,?,?,?,?,?,?,?,?,?,?,1,76,5,5,-1,-1,-1
?,?,?,?,?,88672,38,?,?,?,?,?,38,1,10,2,?,?,?,?,?,?,?,?,?,?,?,?,?,1,53,5,14,-1,-1,-1
?,?,?,?,?,-1062392,4,?,?,12518,?,?,38,1,10,2,?,?,0,?,?,?,?,?,?,?,?,?,0,1,53,5,14,-1,-1,-1
?,?,?,?,?,64580,-22,?,?,?,?,?,38,1,5,1,?,?,?,?,?,?,?,?,?,?,?,?,?,2,8,7,21,-1,-1,-1
?,?,?,?,?,-416796,26,?,?,?,?,?,2,1,5,1,?,?,?,?,?,?,?,?,?,?,?,?,?,1,18,7,16,-1,-1,-1
?,?,?,?,?,703888,8,?,?,?,?,?,38,1,10,1,?,?,?,?,?,?,?,?,?,?,?,?,?,1,53,5,14,-1,-1,1
?,?,?,?,?,495940,-26,?,?,?,?,?,38,1,10,2,?,?,?,?,?,?,?,?,?,?,?,?,?,1,53,5,14,1,-1,-1
?,?,?,?,?,113273.2,?,?,?,?,?,?,38,1,10,2,?,?,?,?,?,?,?,?,?,?,?,?,?,1,53,5,14,-1,-1,-1
?,?,?,?,?,-47883.2,4,?,?,?,?,?,38,1,10,1,?,?,?,?,?,?,?,?,?,?,?,?,?,1,53,5,14,-1,-1,-1
?,?,?,?,?,-292775.2,4,?,?,?,?,?,38,1,10,1,?,?,?,?,?,?,?,?,?,?,?,?,?,1,76,5,14,-1,-1,-1
?,?,?,?,?,0,?,?,?,?,?,?,38,1,10,1,?,?,?,?,?,?,?,?,?,?,?,?,?,1,53,5,14,-1,-1,-1
?,?,?,?,?,-10489.84,-30,?,?,?,?,?,38,1,10,1,?,?,?,?,?,?,?,?,?,?,?,?,?,1,53,5,14,-1,-1,1
?,?,?,?,?,109636,4,?,?,?,?,?,38,3,10,1,?,?,?,?,?,?,?,?,?,?,?,?,?,1,53,5,14,-1,-1,-1
?,?,?,?,?,-60759.2,?,?,?,?,?,?,2,1,10,2,?,?,?,?,?,?,?,?,?,?,?,?,?,1,53,5,5,-1,-1,-1
?,?,?,?,?,134458.4,?,?,?,?,?,?,38,1,10,1,?,?,?,?,?,?,?,?,?,?,?,?,?,1,53,5,14,-1,-1,-1
?,?,0,7,?,0,-20,?,0,?,?,?,38,1,10,1,?,?,?,?,?,0,?,?,?,?,?,?,?,2,53,5,14,-1,-1,-1
?,?,?,?,?,-1661500,4,?,?,?,?,?,16,1,10,1,?,?,?,?,?,?,?,?,?,?,?,?,?,1,37,5,15,-1,-1,-1
?,0,?,?,?,-2188764,-18,?,?,?,0,?,38,3,10,1,?,?,?,?,?,?,?,?,?,?,?,3,?,2,53,5,14,-1,-1,-1
?,?,?,?,?,-756288,-30,?,?,?,?,?,38,1,10,1,?,?,?,?,?,?,?,?,?,?,?,?,?,1,53,5,14,-1,-1,1
?,?,?,?,?,-43140.4,4,?,?,?,?,?,38,1,8,1,?,?,?,?,?,?,?,?,?,?,?,?,?,1,63,1,14,-1,-1,-1
?,?,?,?,?,-95722.8,?,?,?,?,?,?,38,1,10,2,?,?,?,?,?,?,?,?,?,?,?,?,?,1,53,5,14,-1,-1,1
24,?,0,7,?,-1849504,-28,?,9218560,?,?,?,38,1,10,1,?,?,?,?,?,156965.2,?,?,?,?,9,?,?,1,53,5,14,-1,-1,-1
?,0,?,?,?,-56916,-18,?,?,?,0,?,38,1,10,2,?,?,?,?,?,?,?,?,?,?,?,0,?,2,53,5,14,-1,-1,-1
?,?,?,?,?,-91432,14,?,?,?,?,?,38,3,10,2,?,?,?,?,?,?,?,?,?,?,?,?,?,1,53,5,14,-1,-1,-1
?,?,?,?,?,47641.2,-26,?,?,?,?,?,38,1,10,2,?,?,?,?,?,?,?,?,?,?,?,?,?,1,53,5,14,-1,-1,-1
?,?,?,?,?,398977.2,4,?,?,?,?,?,13,1,9,1,?,?,?,?,?,?,?,?,?,?,?,?,?,1,34,2,13,-1,-1,-1
?,?,?,?,?,14822.84,?,?,?,?,?,?,38,1,10,1,?,?,?,?,?,?,?,?,?,?,?,?,?,1,76,5,14,-1,-1,-1
?,?,?,?,?,447828,?,?,?,?,?,?,38,4,10,2,?,?,?,?,?,?,?,?,?,?,?,?,?,1,53,5,14,-1,-1,-1
?,?,?,?,?,157064.8,-26,?,?,?,?,?,38,1,10,2,?,?,?,?,?,?,?,?,?,?,?,?,?,1,53,5,14,1,-1,-1
?,?,?,?,?,457944,?,?,?,?,?,?,42,1,5,2,?,?,?,?,?,?,?,?,?,?,?,?,?,1,1,7,25,-1,-1,-1
?,?,?,?,122446.8,-1660732,-20,?,?,516688,?,?,38,1,5,1,?,?,0,?,?,?,?,?,?,?,?,?,0,2,30,6,27,-1,-1,-1
?,?,?,?,?,-28022.16,?,?,?,?,?,?,38,1,10,1,?,?,?,?,?,?,?,?,?,?,?,?,?,1,76,5,14,-1,-1,1
?,?,?,?,?,-193806.4,-4,?,?,?,?,?,38,1,10,1,?,?,?,?,?,?,?,?,?,?,?,?,?,1,76,5,14,-1,-1,-1
?,?,?,?,?,400180,?,?,?,?,?,?,38,1,10,1,?,?,?,?,?,?,?,?,?,?,?,?,?,1,53,5,14,-1,-1,-1
?,?,?,?,?,149212.4,?,?,?,?,?,?,38,1,10,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1,53,5,14,-1,-1,-1
?,?,?,?,?,628656,4,?,?,?,?,?,38,1,10,2,?,?,?,?,?,?,?,?,?,?,?,?,?,1,76,5,14,-1,-1,1
?,?,?,?,?,185861.6,-8,?,?,?,?,?,38,1,10,2,?,?,?,?,?,?,?,?,?,?,?,?,?,2,53,5,14,-1,-1,-1
?,?,?,?,?,-414728,-20,0,?,?,?,18.3,38,1,10,2,0,?,?,?,?,?,0,?,0,0,?,?,?,2,53,5,14,-1,-1,-1
?,?,?,?,?,-825884,-12,?,?,?,?,?,38,4,6,1,?,?,?,?,?,?,?,?,?,?,?,?,?,1,25,1,14,-1,-1,-1
?,?,?,?,?,-881728,?,?,?,?,?,?,38,4,10,2,?,?,?,?,?,?,?,?,?,?,?,?,?,1,53,5,14,-1,-1,-1
?,?,?,?,?,454536,-22,?,?,?,?,?,38,1,10,2,?,?,?,?,?,?,?,?,?,?,?,?,?,2,53,5,14,-1,-1,-1
?,?,?,?,?,98412.4,?,?,?,?,?,?,38,1,10,1,?,?,?,?,?,?,?,?,?,?,?,?,?,1,53,5,14,-1,-1,-1
?,?,?,?,?,4119.72,-8,?,?,?,?,?,38,1,10,1,?,?,?,?,?,?,?,?,?,?,?,?,?,1,53,5,14,1,-1,-1
?,?,?,?,?,195318,?,?,?,?,?,?,38,1,10,1,?,?,?,?,?,?,?,?,?,?,?,?,?,1,53,5,14,-1,-1,-1
?,?,?,?,?,100590,?,?,?,?,?,?,7,1,5,1,?,?,?,?,?,?,?,?,?,?,?,?,?,1,65,7,15,-1,-1,-1
?,?,?,?,?,-454516,4,?,?,?,?,?,14,4,8,2,?,?,?,?,?,?,?,?,?,?,?,?,?,1,73,1,21,-1,-1,-1
?,?,?,?,?,117199.2,-30,?,?,?,?,?,38,1,10,1,?,?,?,?,?,?,?,?,?,?,?,?,?,1,53,5,14,-1,-1,1
?,?,?,?,?,-1646.284,-24,?,?,?,?,?,2,1,10,1,?,?,?,?,?,?,?,?,?,?,?,?,?,2,76,5,5,-1,-1,-1
?,?,?,?,0,971732,-14,?,?,0,?,?,38,1,10,2,?,?,0,?,?,?,?,?,?,?,?,?,0,2,53,5,14,-1,-1,-1
?,?,?,?,?,69185.2,58,?,?,?,?,?,7,1,5,1,?,?,?,?,?,?,?,?,?,?,?,?,?,1,76,7,15,-1,-1,-1
?,?,?,?,?,9722,4,?,?,?,?,?,38,4,8,2,?,?,?,?,?,?,?,?,?,?,?,?,?,1,63,1,14,1,-1,-1
?,?,?,?,?,-904840,-20,?,?,?,?,?,2,1,10,1,?,?,?,?,?,?,?,?,?,?,?,?,?,2,53,5,5,-1,-1,-1
?,?,?,?,?,351488.4,-20,?,?,?,?,?,2,1,10,1,?,?,?,?,?,?,?,?,?,?,?,?,?,2,76,5,5,-1,-1,-1
?,?,?,?,?,-160259.6,-24,?,?,?,?,?,38,1,9,1,?,?,?,?,?,?,?,?,?,?,?,?,?,2,34,2,23,-1,-1,-1
?,?,?,?,?,262954,-30,?,?,?,?,?,38,1,6,1,?,?,?,?,?,?,?,?,?,?,?,?,?,1,25,4,14,-1,-1,-1
?,?,?,?,?,29521.44,?,?,?,?,?,?,2,1,5,2,?,?,?,?,?,?,?,?,?,?,?,?,?,1,76,7,16,-1,-1,-1
?,?,?,?,?,76866,-20,?,?,?,?,?,38,1,10,1,?,?,?,?,?,?,?,?,?,?,?,?,?,2,53,5,14,-1,1,-1
?,?,?,?,?,119699.6,?,?,?,?,?,?,26,4,5,1,?,?,?,?,?,?,?,?,?,?,?,?,?,1,76,7,15,1,-1,-1
?,?,?,?,?,148348.4,58,?,?,?,?,?,31,1,5,2,?,?,?,?,?,?,?,?,?,?,?,?,?,1,75,7,19,-1,-1,-1
?,?,?,?,?,405992,4,?,?,?,?,?,36,1,5,2,?,?,?,?,?,?,?,?,?,?,?,?,?,1,1,7,16,-1,-1,-1
?,?,?,?,?,96015.6,-26,?,?,?,?,?,32,1,5,2,?,?,?,?,?,?,?,?,?,?,?,?,?,1,18,7,16,-1,-1,-1
?,?,?,?,0,-447552,-14,?,?,0,?,?,38,1,10,2,?,?,0,?,?,?,?,?,?,?,?,?,0,2,53,5,14,-1,-1,-1
?,?,?,?,?,-253006,-20,?,?,?,?,?,2,1,10,1,?,?,?,?,?,?,?,?,?,?,?,?,?,2,53,5,5,-1,-1,-1
?,?,?,?,?,-115660.4,4,?,?,?,?,?,2,1,10,1,?,?,?,?,?,?,?,?,?,?,?,?,?,1,76,5,5,-1,-1,-1
?,?,?,?,?,-96801.6,-22,?,?,?,?,?,38,1,5,1,?,?,?,?,?,?,?,?,?,?,?,?,?,2,38,7,21,-1,-1,-1
?,?,?,?,?,-1504168,-24,?,?,?,?,?,38,1,10,1,?,?,?,?,?,?,?,?,?,?,?,?,?,2,53,5,14,-1,-1,-1
?,?,?,?,?,113682.4,4,?,?,?,?,?,38,1,6,1,?,?,?,?,?,?,?,?,?,?,?,?,?,1,25,4,14,-1,-1,-1
?,?,?,?,?,178108.4,4,?,?,?,?,?,38,1,10,1,?,?,?,?,?,?,?,?,?,?,?,?,?,1,53,5,14,1,-1,-1
?,?,?,?,?,-874828,?,?,?,?,?,?,38,3,10,2,?,?,?,?,?,?,?,?,?,?,?,?,?,1,53,5,14,-1,-1,-1
?,?,?,?,?,5634.44,-22,?,?,?,?,?,2,1,11,2,?,?,?,?,?,?,?,?,?,?,?,?,?,2,42,2,30,-1,-1,-1
?,?,?,?,?,134384.4,?,?,?,?,?,?,2,3,10,2,?,?,?,?,?,?,?,?,?,?,?,?,?,1,53,5,24,-1,-1,-1
?,?,?,?,?,-131724.8,?,?,?,?,?,?,38,4,10,1,?,?,?,?,?,?,?,?,?,?,?,?,?,1,53,5,14,1,-1,-1
?,?,?,?,?,571756,-22,?,?,?,?,?,38,1,10,2,?,?,?,?,?,?,?,?,?,?,?,?,?,2,53,5,14,1,-1,-1
?,?,?,?,?,199814,-16,?,?,?,?,?,2,1,6,1,?,?,?,?,?,?,?,?,?,?,?,?,?,2,45,1,30,-1,-1,-1
?,?,?,?,?,0,4,?,?,?,?,?,38,1,10,1,?,?,?,?,?,?,?,?,?,?,?,?,?,1,53,5,14,-1,-1,-1
?,?,?,?,?,16792,28,?,?,?,?,?,38,1,10,2,?,?,?,?,?,?,?,?,?,?,?,?,?,1,53,5,14,-1,-1,-1
?,?,?,?,?,135322,10,?,?,?,?,?,38,1,6,1,?,?,?,?,?,?,?,?,?,?,?,?,?,1,25,4,14,-1,-1,-1
?,?,?,?,?,-1990216,-20,?,?,?,?,?,2,1,11,1,?,?,?,?,?,?,?,?,?,?,?,?,?,2,42,2,30,-1,-1,-1
?,?,?,?,?,404960,8,?,?,?,?,?,16,4,5,2,?,?,?,?,?,?,?,?,?,?,?,?,?,1,76,7,15,-1,-1,-1
?,?,?,?,?,-544776,4,?,?,?,?,?,38,1,10,2,?,?,?,?,?,?,?,?,?,?,?,?,?,1,53,5,14,-1,-1,1
?,?,?,?,?,-2008084,-22,?,?,?,?,?,38,1,5,1,?,?,?,?,?,?,?,?,?,?,?,?,?,2,35,6,26,-1,-1,-1
?,?,?,?,?,622356,-26,?,?,?,?,?,38,1,5,2,?,?,?,?,?,?,?,?,?,?,?,?,?,1,53,7,14,-1,-1,-1
?,?,?,?,?,-1096304,4,?,?,?,?,?,38,1,10,2,?,?,?,?,?,?,?,?,?,?,?,?,?,1,53,5,14,-1,-1,-1
?,?,?,?,?,-113280,4,?,?,?,?,?,38,4,6,1,?,?,?,?,?,?,?,?,?,?,?,?,?,1,25,1,14,-1,-1,-1
?,?,?,?,?,-306435.2,14,?,?,?,?,?,38,1,10,2,?,?,?,?,?,?,?,?,?,?,?,?,?,1,53,5,14,1,-1,-1
?,?,?,?,?,46474,4,?,?,?,?,?,38,1,10,1,?,?,?,?,?,?,?,?,?,?,?,?,?,1,53,5,14,-1,-1,-1
?,?,?,?,?,0,28,?,?,?,?,?,38,1,10,2,?,?,?,?,?,?,?,?,?,?,?,?,?,1,53,5,14,-1,-1,-1
?,?,?,?,?,293413.2,4,?,?,?,?,?,38,1,10,2,?,?,?,?,?,?,?,?,?,?,?,?,?,1,53,5,14,-1,-1,1
?,?,?,?,?,81526.4,12,?,?,?,?,?,38,1,10,2,?,?,?,?,?,?,?,?,?,?,?,?,?,1,53,5,14,-1,-1,-1
?,?,?,?,?,324782.4,-20,?,?,?,?,?,38,1,10,1,?,?,?,?,?,?,?,?,?,?,?,?,?,2,53,5,14,-1,-1,-1
?,?,?,?,?,526584,?,?,?,?,?,?,38,1,10,1,?,?,?,?,?,?,?,?,?,?,?,?,?,1,53,5,14,-1,-1,1
?,?,?,?,?,-519040,4,?,?,?,?,?,38,1,10,1,?,?,?,?,?,?,?,?,?,?,?,?,?,1,53,5,14,-1,-1,-1
?,?,?,?,?,-315674.4,10,?,?,?,?,?,38,1,6,2,?,?,?,?,?,?,?,?,?,?,?,?,?,1,25,4,14,-1,-1,-1
?,?,?,?,?,-2951680,-24,0,?,?,?,287.64,13,1,9,1,8,?,?,?,?,?,88596,?,0,24,?,?,?,1,18,2,13,-1,-1,-1
?,?,?,?,?,-1277452,?,?,?,?,?,?,38,1,10,2,?,?,?,?,?,?,?,?,?,?,?,?,?,1,53,5,14,-1,-1,-1
?,?,?,?,?,97784.4,?,?,?,?,?,?,2,1,11,2,?,?,?,?,?,?,?,?,?,?,?,?,?,1,42,2,30,-1,-1,-1
?,?,?,?,?,365073.6,?,?,?,?,?,?,38,1,10,2,?,?,?,?,?,?,?,?,?,?,?,?,?,1,53,5,14,-1,-1,-1
?,?,?,?,?,46808,?,?,?,?,?,?,38,1,10,2,?,?,?,?,?,?,?,?,?,?,?,?,?,1,53,5,14,-1,-1,-1
?,?,?,?,?,38701.16,4,?,?,?,?,?,38,1,10,1,?,?,?,?,?,?,?,?,?,?,?,?,?,1,53,5,14,-1,-1,-1
?,?,0,7,?,0,-20,?,0,?,?,?,38,1,10,1,?,?,?,?,?,0,?,?,?,?,?,?,?,2,53,5,14,-1,-1,-1
?,?,?,?,?,37058.56,-26,?,?,?,?,?,38,1,10,2,?,?,?,?,?,?,?,?,?,?,?,?,?,1,53,5,14,-1,-1,-1
?,?,?,?,?,-1508400,4,?,?,0,?,?,38,1,10,2,?,?,0,?,?,?,?,?,?,?,?,?,2,1,53,5,14,-1,-1,-1
?,?,?,?,?,-444184,-24,?,?,?,?,?,38,1,10,1,?,?,?,?,?,?,?,?,?,?,?,?,?,2,53,5,14,-1,-1,-1
?,?,?,?,?,-41903.6,-20,?,?,?,?,?,38,1,10,2,?,?,?,?,?,?,?,?,?,?,?,?,?,2,53,5,14,-1,-1,-1
?,?,?,?,?,-1570940,-18,3,?,?,?,258.06,38,1,10,1,16,?,?,88536,?,?,712440,?,6,0,?,?,?,2,53,5,14,-1,-1,-1
?,?,?,?,?,355932.4,-28,?,?,?,?,?,38,1,10,1,?,?,?,?,?,?,?,?,?,?,?,?,?,1,53,5,14,-1,-1,-1
?,?,?,?,?,63441.6,?,?,?,?,?,?,14,1,8,2,?,?,?,?,?,?,?,?,?,?,?,?,?,1,73,1,21,-1,-1,-1
?,?,?,?,?,-1778496,-20,?,?,?,?,?,38,1,5,1,?,?,?,?,?,?,?,?,?,?,?,?,?,2,30,6,27,-1,-1,-1
?,?,?,?,?,197251.2,8,?,?,?,?,?,38,1,10,2,?,?,?,?,?,?,?,?,?,?,?,?,?,1,53,5,14,-1,-1,-1
?,?,?,?,?,191296.8,-30,?,?,?,?,?,38,1,10,2,?,?,?,?,?,?,?,?,?,?,?,?,?,1,53,5,14,-1,-1,-1
?,?,?,?,?,96547.2,28,?,?,?,?,?,38,1,10,1,?,?,?,?,?,?,?,?,?,?,?,?,?,1,53,5,14,-1,-1,-1
?,?,?,?,0,630444,4,?,?,0,?,?,38,1,10,1,?,?,0,?,?,?,?,?,?,?,?,?,2,1,53,5,14,-1,-1,-1
?,?,?,?,?,-1234232,4,?,?,?,?,?,13,1,9,1,?,?,?,?,?,?,?,?,?,?,?,?,?,1,34,2,13,-1,-1,-1
?,?,?,?,?,6801.56,32,?,?,?,?,?,38,1,10,2,?,?,?,?,?,?,?,?,?,?,?,?,?,1,76,5,14,-1,-1,-1
?,?,?,?,?,-1053404,32,?,?,?,?,?,38,1,10,1,?,?,?,?,?,?,?,?,?,?,?,?,?,1,53,5,14,-1,-1,-1
?,?,?,?,?,-189680,?,?,?,?,?,?,38,1,10,2,?,?,?,?,?,?,?,?,?,?,?,?,?,1,53,5,14,-1,1,-1
?,?,?,?,?,-556644,?,?,?,?,?,?,38,4,10,2,?,?,?,?,?,?,?,?,?,?,?,?,?,1,53,5,14,1,-1,-1
?,?,?,?,?,108957.2,-22,?,?,?,?,?,2,1,10,2,?,?,?,?,?,?,?,?,?,?,?,?,?,2,53,5,5,-1,-1,-1
?,?,?,?,?,-52444.8,-28,?,?,?,?,?,38,3,10,2,?,?,?,?,?,?,?,?,?,?,?,?,?,1,53,5,14,-1,-1,-1
?,?,?,?,?,104278,?,?,?,?,?,?,38,1,10,1,?,?,?,?,?,?,?,?,?,?,?,?,?,1,53,5,14,-1,-1,1
