@relation data-weka.filters.unsupervised.attribute.NumericToNominal-R30-34-weka.filters.unsupervised.attribute.NumericToNominal-R13-16-weka.filters.unsupervised.instance.RemovePercentage-P80.0-V-weka.filters.unsupervised.attribute.NumericToNominal-R35-36

@attribute Var12 numeric
@attribute Var19 numeric
@attribute Var53 numeric
@attribute Var87 numeric
@attribute Var111 numeric
@attribute Var113 numeric
@attribute Var126 numeric
@attribute Var130 numeric
@attribute Var131 numeric
@attribute Var139 numeric
@attribute Var161 numeric
@attribute Var188 numeric
@attribute Var193 {1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51}
@attribute Var203 {1,2,3,4,5}
@attribute Var207 {1,2,3,4,5,6,7,8,9,10,11,12,13,14}
@attribute Var218 {1,2}
@attribute Var34 numeric
@attribute Var64 numeric
@attribute Var67 numeric
@attribute Var92 numeric
@attribute Var102 numeric
@attribute Var136 numeric
@attribute Var162 numeric
@attribute Var171 numeric
@attribute Var3 numeric
@attribute Var54 numeric
@attribute Var62 numeric
@attribute Var82 numeric
@attribute Var147 numeric
@attribute Var211 {1,2}
@attribute Var212 {1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81}
@attribute Var227 {1,2,3,4,5,6,7}
@attribute Var228 {1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30}
@attribute churn {-1,1}
@attribute appetency {-1,1}
@attribute upselling {-1,1}

@data
?,?,?,?,?,-234676,?,?,?,?,?,?,38,1,10,1,?,?,?,?,?,?,?,?,?,?,?,?,?,1,53,5,14,-1,-1,-1
?,?,?,?,?,213458.4,4,?,?,?,?,?,38,1,10,2,?,?,?,?,?,?,?,?,?,?,?,?,?,1,53,5,14,-1,-1,-1
?,?,?,?,?,74471.2,?,?,?,?,?,?,30,?,5,2,?,?,?,?,?,?,?,?,?,?,?,?,?,1,76,7,16,-1,-1,-1
?,?,?,?,?,-258026.8,44,?,?,?,?,?,38,1,10,2,?,?,?,?,?,?,?,?,?,?,?,?,?,1,53,5,14,-1,-1,-1
?,?,?,?,?,-193806.4,-4,?,?,?,?,?,38,1,10,1,?,?,?,?,?,?,?,?,?,?,?,?,?,1,76,5,14,-1,-1,-1
?,?,?,?,?,-1148884,?,?,?,?,?,?,2,1,10,1,?,?,?,?,?,?,?,?,?,?,?,?,?,1,76,5,24,-1,-1,1
?,?,?,?,?,148282,22,?,?,?,?,?,38,1,10,1,?,?,?,?,?,?,?,?,?,?,?,?,?,1,53,5,14,-1,-1,-1
?,?,?,?,?,296434.4,?,?,?,?,?,?,26,1,5,1,?,?,?,?,?,?,?,?,?,?,?,?,?,1,75,7,15,-1,-1,-1
?,?,?,?,?,175771.6,?,?,?,?,?,?,50,1,5,2,?,?,?,?,?,?,?,?,?,?,?,?,?,1,49,7,25,-1,-1,1
?,?,?,?,?,103338,8,?,?,?,?,?,38,1,10,1,?,?,?,?,?,?,?,?,?,?,?,?,?,1,53,5,14,-1,-1,-1
?,?,?,?,?,157660.4,6,?,?,?,?,?,2,1,10,2,?,?,?,?,?,?,?,?,?,?,?,?,?,1,76,5,5,-1,-1,-1
?,?,?,?,?,45714.4,?,?,?,?,?,?,38,1,6,2,?,?,?,?,?,?,?,?,?,?,?,?,?,1,25,4,14,-1,-1,-1
?,?,?,?,?,384241.2,?,?,?,?,?,?,2,4,5,1,?,?,?,?,?,?,?,?,?,?,?,?,?,1,42,7,24,-1,-1,-1
?,?,?,?,?,52059.6,?,?,?,?,?,?,38,1,10,1,?,?,?,?,?,?,?,?,?,?,?,?,?,1,53,5,14,-1,-1,-1
?,?,?,?,?,-250730.8,-30,?,?,?,?,?,38,1,10,2,?,?,?,?,?,?,?,?,?,?,?,?,?,1,53,5,14,-1,-1,1
?,?,?,?,?,141822,?,?,?,?,?,?,16,1,5,1,?,?,?,?,?,?,?,?,?,?,?,?,?,1,76,7,15,-1,-1,-1
?,?,?,?,?,975308,-30,?,?,?,?,?,38,1,10,2,?,?,?,?,?,?,?,?,?,?,?,?,?,1,53,5,14,-1,-1,1
?,?,?,?,?,110474.4,?,?,?,?,?,?,38,1,10,2,?,?,?,?,?,?,?,?,?,?,?,?,?,1,53,5,14,-1,-1,-1
?,?,?,?,?,501940,-30,?,?,?,?,?,45,1,6,1,?,?,?,?,?,?,?,?,?,?,?,?,?,1,25,4,21,-1,-1,-1
?,?,?,?,?,-20290.16,-10,?,?,?,?,?,38,3,10,2,?,?,?,?,?,?,?,?,?,?,?,?,?,1,76,5,14,-1,-1,-1
?,?,?,?,?,269593.2,?,?,?,?,?,?,2,1,10,1,?,?,?,?,?,?,?,?,?,?,?,?,?,2,76,5,5,-1,-1,-1
?,?,?,?,?,168480,12,?,?,?,?,?,38,1,10,2,?,?,?,?,?,?,?,?,?,?,?,?,?,1,53,5,14,-1,-1,-1
?,?,?,?,?,-1156524,?,?,?,?,?,?,38,1,10,1,?,?,?,?,?,?,?,?,?,?,?,?,?,1,37,5,14,-1,-1,-1
?,?,?,?,?,-743184,?,?,?,?,?,?,2,1,10,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1,76,5,5,-1,-1,1
?,0,?,?,?,-1232908,4,?,?,?,0,?,38,1,10,1,?,?,?,?,?,?,?,671155.2,?,?,?,3,?,1,53,5,14,-1,-1,-1
?,?,?,?,?,91689.2,4,?,?,?,?,?,38,1,10,1,?,?,?,?,?,?,?,?,?,?,?,?,?,1,76,5,14,-1,-1,-1
?,?,?,?,?,136087.6,-24,?,?,?,?,?,38,1,10,1,?,?,?,?,?,?,?,?,?,?,?,?,?,2,53,5,14,-1,-1,-1
?,?,?,?,?,671980,?,?,?,?,?,?,38,1,10,1,?,?,?,?,?,?,?,?,?,?,?,?,?,1,53,5,14,-1,-1,-1
?,?,?,?,?,130071.2,18,?,?,?,?,?,38,1,10,1,?,?,?,?,?,?,?,?,?,?,?,?,?,1,53,5,14,-1,-1,-1
?,?,?,?,?,20742.28,36,?,?,?,?,?,38,1,10,1,?,?,?,?,?,?,?,?,?,?,?,?,?,1,53,5,14,-1,-1,-1
?,?,?,?,0,-1742528,-14,?,?,0,?,?,38,1,10,2,?,?,0,?,?,?,?,?,?,?,?,?,0,2,53,5,14,-1,1,-1
?,?,?,?,?,-71219.6,30,?,?,?,?,?,38,1,6,1,?,?,?,?,?,?,?,?,?,?,?,?,?,1,25,4,14,-1,-1,-1
?,?,?,?,?,-97002.4,42,?,?,?,?,?,38,1,4,2,?,?,?,?,?,?,?,?,?,?,?,?,?,1,36,2,28,-1,-1,-1
?,?,?,?,?,53216,?,?,?,?,?,?,7,4,8,1,?,?,?,?,?,?,?,?,?,?,?,?,?,1,45,1,28,1,-1,-1
?,?,?,?,?,24695,-28,?,?,?,?,?,38,1,10,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1,53,5,14,-1,-1,-1
?,?,?,?,?,133005.6,4,?,?,?,?,?,38,1,10,2,?,?,?,?,?,?,?,?,?,?,?,?,?,1,53,5,14,-1,-1,-1
?,0,?,?,?,-1877692,-16,?,?,?,0,?,38,4,10,2,?,?,?,?,?,?,?,37053,?,?,?,3,?,2,53,5,14,-1,-1,-1
32,?,27729,0,?,-3579240,-20,?,2359696,?,?,?,38,1,10,2,?,569.07,?,?,?,21883.8,?,?,?,?,9,?,?,2,53,5,14,-1,-1,-1
?,?,?,?,?,16712.44,36,?,?,?,?,?,38,1,10,1,?,?,?,?,?,?,?,?,?,?,?,?,?,1,53,5,14,-1,-1,-1
?,?,?,?,?,132356,56,?,?,?,?,?,38,1,10,1,?,?,?,?,?,?,?,?,?,?,?,?,?,1,53,5,14,-1,-1,-1
?,?,?,?,?,-1350540,?,?,?,?,?,?,38,1,6,1,?,?,?,?,?,?,?,?,?,?,?,?,?,1,25,4,14,1,-1,-1
?,?,?,?,?,-2121200,-20,0,?,?,?,188.4,38,1,10,1,0,?,?,?,?,?,0,?,0,8,?,?,?,2,53,5,14,-1,-1,-1
?,?,?,?,?,-338985.2,4,?,?,?,?,?,38,4,6,1,?,?,?,?,?,?,?,?,?,?,?,?,?,1,25,1,14,-1,-1,-1
?,?,?,?,?,89740,8,?,?,?,?,?,38,1,10,2,?,?,?,?,?,?,?,?,?,?,?,?,?,1,53,5,14,-1,-1,-1
?,?,?,?,?,-310068,6,?,?,?,?,?,38,1,6,1,?,?,?,?,?,?,?,?,?,?,?,?,?,1,25,1,14,-1,-1,-1
?,?,?,?,?,107976.4,10,?,?,?,?,?,38,1,10,1,?,?,?,?,?,?,?,?,?,?,?,?,?,1,53,5,14,-1,-1,-1
?,?,?,?,?,274691.2,-8,?,?,?,?,?,38,1,10,2,?,?,?,?,?,?,?,?,?,?,?,?,?,2,53,5,14,-1,-1,-1
?,?,?,?,?,42129.2,26,?,?,?,?,?,7,1,5,2,?,?,?,?,?,?,?,?,?,?,?,?,?,1,55,7,15,-1,-1,-1
?,?,?,?,?,127788,?,?,?,?,?,?,38,1,9,2,?,?,?,?,?,?,?,?,?,?,?,?,?,1,34,2,23,-1,1,-1
?,?,?,?,?,651916,?,?,?,?,?,?,38,3,10,2,?,?,?,?,?,?,?,?,?,?,?,?,?,1,53,5,14,-1,-1,-1
?,?,?,?,?,423836,-30,?,?,?,?,?,38,1,10,2,?,?,?,?,?,?,?,?,?,?,?,?,?,1,53,5,14,-1,-1,-1
?,?,?,?,?,169358,28,?,?,?,?,?,38,1,6,2,?,?,?,?,?,?,?,?,?,?,?,?,?,1,25,4,14,-1,-1,-1
?,?,?,?,?,-1072052,-18,0,?,?,?,215.4,38,1,10,2,0,?,?,?,?,?,0,?,0,0,?,?,?,2,53,5,14,-1,-1,-1
?,?,0,7,?,0,-20,?,0,?,?,?,38,4,10,2,?,?,?,?,?,0,?,?,?,?,?,?,?,2,53,5,14,-1,-1,-1
?,?,?,?,?,106010.8,10,?,?,?,?,?,38,1,10,1,?,?,?,?,?,?,?,?,?,?,?,?,?,1,76,5,14,-1,-1,-1
?,?,?,?,?,101072,-30,?,?,?,?,?,38,1,10,1,?,?,?,?,?,?,?,?,?,?,?,?,?,1,53,5,14,-1,-1,1
?,?,?,?,?,119534.4,18,?,?,?,?,?,38,1,10,2,?,?,?,?,?,?,?,?,?,?,?,?,?,1,53,5,14,-1,-1,-1
?,?,?,?,?,-859096,-12,?,?,?,?,?,38,4,10,2,?,?,?,?,?,?,?,?,?,?,?,?,?,2,76,5,14,-1,1,-1
?,?,?,?,?,427660,-26,?,?,?,?,?,38,3,10,2,?,?,?,?,?,?,?,?,?,?,?,?,?,1,53,5,14,-1,-1,-1
?,0,?,?,?,-1345896,-16,?,?,?,0,?,38,1,10,1,?,?,?,?,799.2,?,?,1339713,?,?,?,0,?,1,53,5,14,-1,-1,-1
?,?,?,?,?,60344.4,4,?,?,?,?,?,7,1,5,1,?,?,?,?,?,?,?,?,?,?,?,?,?,1,37,7,15,-1,-1,-1
?,?,?,?,?,151034.8,8,?,?,?,?,?,38,1,10,1,?,?,?,?,?,?,?,?,?,?,?,?,?,1,53,5,14,-1,-1,-1
?,?,?,?,?,-737720,-14,?,?,?,?,?,2,1,10,2,?,?,?,?,?,?,?,?,?,?,?,?,?,2,76,5,24,-1,-1,-1
?,?,?,?,?,0,?,?,?,?,?,?,2,1,10,2,?,?,?,?,?,?,?,?,?,?,?,?,?,1,53,5,24,-1,-1,-1
?,?,?,?,?,-47215.2,8,?,?,?,?,?,38,1,10,2,?,?,?,?,?,?,?,?,?,?,?,?,?,1,53,5,14,-1,-1,-1
?,?,?,?,?,-2772708,-18,0,?,?,?,276.24,38,1,10,2,8,?,?,?,?,?,7740,?,0,0,?,?,?,2,53,5,14,-1,-1,-1
?,?,?,?,?,-515416,-20,?,?,?,?,?,38,1,6,1,?,?,?,?,?,?,?,?,?,?,?,?,?,2,25,4,14,-1,-1,-1
?,?,?,?,?,108286,4,?,?,?,?,?,38,1,10,2,?,?,?,?,?,?,?,?,?,?,?,?,?,1,53,5,14,-1,-1,-1
?,?,?,?,?,23766.28,?,?,?,?,?,?,38,4,10,1,?,?,?,?,?,?,?,?,?,?,?,?,?,1,53,5,14,-1,-1,-1
?,?,?,?,?,296097.2,4,?,?,?,?,?,38,1,10,1,?,?,?,?,?,?,?,?,?,?,?,?,?,1,53,5,14,-1,-1,-1
?,?,?,?,332442,-291856.8,-14,?,?,1150356,?,?,38,1,10,1,?,?,0,?,?,?,?,?,?,?,?,?,0,2,53,5,14,-1,-1,-1
?,?,?,?,?,-919872,24,?,?,?,?,?,38,1,10,2,?,?,?,?,?,?,?,?,?,?,?,?,?,1,53,5,14,-1,-1,-1
?,?,?,?,?,-3544900,-18,0,?,?,?,262.68,38,1,5,2,0,?,?,?,?,?,0,?,102,0,?,?,?,2,53,7,14,-1,-1,-1
?,?,?,?,?,432436,4,?,?,?,?,?,38,1,5,1,?,?,?,?,?,?,?,?,?,?,?,?,?,1,30,6,27,-1,-1,-1
?,?,?,?,?,-16435.16,?,?,?,?,?,?,2,1,11,1,?,?,?,?,?,?,?,?,?,?,?,?,?,1,42,2,30,-1,-1,-1
?,?,?,?,?,145987.2,4,?,?,?,?,?,2,1,10,1,?,?,?,?,?,?,?,?,?,?,?,?,?,1,76,5,5,-1,-1,1
?,?,?,?,?,-956592,?,?,?,?,?,?,2,1,10,1,?,?,?,?,?,?,?,?,?,?,?,?,?,1,53,5,5,-1,-1,-1
?,?,?,?,?,141208,4,?,?,?,?,?,38,1,10,1,?,?,?,?,?,?,?,?,?,?,?,?,?,1,53,5,14,-1,-1,-1
?,?,?,?,?,512388,?,?,?,?,?,?,38,1,5,2,?,?,?,?,?,?,?,?,?,?,?,?,?,1,76,7,16,-1,-1,-1
?,?,?,?,?,-952340,-14,?,?,?,?,?,38,1,10,2,?,?,?,?,?,?,?,?,?,?,?,?,?,2,53,5,14,-1,-1,-1
?,?,?,?,?,1001732,?,?,?,?,?,?,2,4,10,1,?,?,?,?,?,?,?,?,?,?,?,?,?,1,76,5,5,-1,-1,-1
?,?,?,?,?,129049.2,?,?,?,?,?,?,2,1,10,2,?,?,?,?,?,?,?,?,?,?,?,?,?,1,53,5,5,-1,-1,-1
?,?,?,?,?,-347926.4,4,?,?,?,?,?,38,1,10,2,?,?,?,?,?,?,?,?,?,?,?,?,?,1,76,5,14,-1,-1,-1
?,?,?,?,?,377189.6,-8,?,?,?,?,?,38,3,10,2,?,?,?,?,?,?,?,?,?,?,?,?,?,1,53,5,14,-1,-1,-1
?,?,?,?,?,-1784876,-22,?,?,?,?,?,38,1,10,2,?,?,?,?,?,?,?,?,?,?,?,?,?,2,53,5,14,-1,-1,-1
?,?,?,?,?,-62816,-22,?,?,?,?,?,38,1,10,2,?,?,?,?,?,?,?,?,?,?,?,?,?,2,53,5,14,-1,-1,-1
?,?,?,?,?,-500292,?,?,?,?,?,?,38,1,10,1,?,?,?,?,?,?,?,?,?,?,?,?,?,1,53,5,14,1,-1,-1
?,?,?,?,?,526376,12,?,?,?,?,?,38,1,10,1,?,?,?,?,?,?,?,?,?,?,?,?,?,1,53,5,14,-1,-1,-1
?,?,?,?,?,77222.4,24,?,?,?,?,?,38,1,10,2,?,?,?,?,?,?,?,?,?,?,?,?,?,1,53,5,14,-1,-1,-1
?,?,?,?,?,-771928,-20,?,?,?,?,?,38,1,5,2,?,?,?,?,?,?,?,?,?,?,?,?,?,2,8,7,21,-1,-1,-1
?,?,?,?,?,243166.4,-30,?,?,?,?,?,38,1,9,1,?,?,?,?,?,?,?,?,?,?,?,?,?,1,34,2,11,-1,-1,1
?,?,?,?,?,-816364,-22,?,?,?,?,?,38,1,10,1,?,?,?,?,?,?,?,?,?,?,?,?,?,2,53,5,14,-1,-1,-1
?,?,?,?,?,26098.84,4,?,?,?,?,?,38,1,10,2,?,?,?,?,?,?,?,?,?,?,?,?,?,2,53,5,14,-1,-1,-1
?,?,?,?,?,99437.2,4,?,?,?,?,?,38,3,10,1,?,?,?,?,?,?,?,?,?,?,?,?,?,1,53,5,14,-1,-1,-1
0,?,205065,14,?,91830,?,?,0,?,?,?,38,1,10,1,?,?,?,?,?,7013.74,?,?,?,?,0,?,?,1,53,5,14,-1,-1,-1
?,0,?,?,?,79064,?,?,?,?,0,?,38,4,10,2,?,?,?,?,?,?,?,0,?,?,?,6,?,1,53,5,14,-1,-1,-1
?,?,?,?,?,187121.2,-20,?,?,?,?,?,38,1,10,1,?,?,?,?,?,?,?,?,?,?,?,?,?,2,53,5,14,-1,-1,-1
?,?,?,?,?,52526,28,?,?,?,?,?,2,1,5,1,?,?,?,?,?,?,?,?,?,?,?,?,?,1,76,5,24,-1,-1,-1
?,?,?,?,?,396127.6,2,?,?,?,?,?,38,1,10,2,?,?,?,?,?,?,?,?,?,?,?,?,?,2,53,5,14,-1,-1,-1
?,?,?,?,?,842.572,?,?,?,?,?,?,38,1,10,1,?,?,?,?,?,?,?,?,?,?,?,?,?,1,53,5,14,-1,-1,-1
?,?,?,?,?,-316449.2,42,?,?,?,?,?,38,1,10,1,?,?,?,?,?,?,?,?,?,?,?,?,?,1,53,5,14,-1,-1,-1
?,?,?,?,?,-576680,-30,?,?,?,?,?,38,1,10,2,?,?,?,?,?,?,?,?,?,?,?,?,?,1,53,5,14,-1,-1,1
?,?,?,?,?,-44944.4,-30,?,?,?,?,?,38,1,10,1,?,?,?,?,?,?,?,?,?,?,?,?,?,1,53,5,14,-1,-1,1
?,?,?,?,?,145433.6,8,?,?,?,?,?,38,1,10,1,?,?,?,?,?,?,?,?,?,?,?,?,?,1,53,5,14,-1,-1,-1
?,?,?,?,?,17636.44,4,?,?,?,?,?,38,4,5,1,?,?,?,?,?,?,?,?,?,?,?,?,?,1,8,7,21,-1,-1,-1
?,?,?,?,?,114306.4,?,?,?,?,?,?,38,4,10,2,?,?,?,?,?,?,?,?,?,?,?,?,?,1,53,5,14,-1,-1,-1
?,?,?,?,?,96603.2,-20,?,?,?,?,?,27,1,6,1,?,?,?,?,?,?,?,?,?,?,?,?,?,2,25,4,16,-1,-1,-1
?,?,?,?,?,3755.428,-20,?,?,?,?,?,38,1,9,2,?,?,?,?,?,?,?,?,?,?,?,?,?,2,18,2,9,-1,-1,-1
?,?,?,?,?,34584.44,4,?,?,?,?,?,38,1,6,1,?,?,?,?,?,?,?,?,?,?,?,?,?,1,25,4,14,-1,-1,-1
?,?,?,?,?,7222.16,?,?,?,?,?,?,38,1,5,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1,53,7,14,1,-1,-1
?,?,?,?,?,87220.4,?,?,?,?,?,?,38,1,10,2,?,?,?,?,?,?,?,?,?,?,?,?,?,1,53,5,14,-1,-1,-1
?,?,?,?,?,-150668.8,?,?,?,?,?,?,2,1,10,1,?,?,?,?,?,?,?,?,?,?,?,?,?,1,76,5,5,-1,-1,-1
?,?,?,?,?,-384850.8,?,?,?,?,?,?,2,1,10,2,?,?,?,?,?,?,?,?,?,?,?,?,?,1,53,5,24,-1,-1,-1
?,?,?,?,?,131797.6,?,?,?,?,?,?,38,1,10,1,?,?,?,?,?,?,?,?,?,?,?,?,?,1,53,5,14,-1,-1,-1
?,?,?,?,?,-481316,-16,?,?,0,?,?,38,1,10,2,?,?,0,?,?,?,?,?,?,?,?,?,0,2,53,5,14,-1,-1,-1
?,?,?,?,?,-1824952,4,?,?,?,?,?,38,1,10,1,?,?,?,?,?,?,?,?,?,?,?,?,?,1,76,5,14,-1,-1,-1
?,?,?,?,?,-1122844,-20,?,?,?,?,?,38,1,10,2,?,?,?,?,?,?,?,?,?,?,?,?,?,2,53,5,14,-1,-1,-1
?,?,?,?,?,-1235252,?,?,?,?,?,?,38,1,10,1,?,?,?,?,?,?,?,?,?,?,?,?,?,1,76,5,14,-1,-1,-1
?,?,?,?,?,-88887.6,10,?,?,?,?,?,38,1,10,1,?,?,?,?,?,?,?,?,?,?,?,?,?,1,53,5,14,-1,-1,-1
?,?,?,?,0,-745704,-14,?,?,0,?,?,38,1,5,2,?,?,0,?,?,?,?,?,?,?,?,?,0,2,53,7,14,-1,-1,-1
?,?,?,?,?,353994,-22,?,?,?,?,?,2,1,10,1,?,?,?,?,?,?,?,?,?,?,?,?,?,2,76,5,24,-1,-1,-1
?,?,?,?,?,-131048,?,?,?,?,?,?,7,1,11,1,?,?,?,?,?,?,?,?,?,?,?,?,?,1,42,2,28,-1,-1,1
?,?,?,?,?,253490.8,?,?,?,?,?,?,38,1,10,2,?,?,?,?,?,?,?,?,?,?,?,?,?,1,53,5,14,-1,-1,-1
?,?,?,?,?,3551.716,?,?,?,?,?,?,38,1,10,2,?,?,?,?,?,?,?,?,?,?,?,?,?,1,53,5,14,-1,-1,-1
?,?,?,?,?,504576,4,?,?,?,?,?,29,4,10,2,?,?,?,?,?,?,?,?,?,?,?,?,?,1,53,5,13,-1,-1,-1
?,?,?,?,?,125229.2,?,?,?,?,?,?,38,1,10,2,?,?,?,?,?,?,?,?,?,?,?,?,?,1,53,5,14,-1,1,-1
?,?,?,?,?,-12048.44,?,?,?,?,?,?,38,1,10,2,?,?,?,?,?,?,?,?,?,?,?,?,?,2,53,5,14,1,-1,-1
?,?,?,?,?,131807.6,?,?,?,?,?,?,38,1,10,2,?,?,?,?,?,?,?,?,?,?,?,?,?,1,53,5,14,-1,-1,-1
?,?,?,?,?,249292.8,0,?,?,?,?,?,38,1,10,1,?,?,?,?,?,?,?,?,?,?,?,?,?,1,53,5,14,-1,-1,-1
?,?,?,?,?,102334.4,40,?,?,?,?,?,38,1,10,1,?,?,?,?,?,?,?,?,?,?,?,?,?,1,53,5,14,-1,-1,-1
?,?,?,?,?,1653456,?,?,?,?,?,?,38,1,10,2,?,?,?,?,?,?,?,?,?,?,?,?,?,1,53,5,14,-1,-1,-1
?,?,?,?,660168,-622088,?,?,?,208164,?,?,38,1,10,1,?,?,0,?,?,?,?,?,?,?,?,?,0,1,53,5,14,-1,-1,-1
?,?,?,?,?,155338.8,12,?,?,?,?,?,38,1,10,1,?,?,?,?,?,?,?,?,?,?,?,?,?,1,53,5,14,-1,-1,-1
?,?,?,?,?,-67048.8,?,?,?,?,?,?,2,1,5,2,?,?,?,?,?,?,?,?,?,?,?,?,?,1,42,7,24,-1,-1,-1
?,?,?,?,?,182474,?,?,?,?,?,?,38,1,5,2,?,?,?,?,?,?,?,?,?,?,?,?,?,1,75,7,21,-1,-1,-1
?,?,?,?,?,276099.2,38,?,?,?,?,?,48,1,10,1,?,?,?,?,?,?,?,?,?,?,?,?,?,1,53,5,13,-1,-1,-1
?,?,?,?,?,103889.2,?,?,?,?,?,?,38,1,10,2,?,?,?,?,?,?,?,?,?,?,?,?,?,1,53,5,14,-1,-1,-1
?,?,?,?,?,81794.4,?,?,?,?,?,?,38,1,10,1,?,?,?,?,?,?,?,?,?,?,?,?,?,1,53,5,14,-1,-1,1
?,?,?,?,?,-18667.28,-8,?,?,?,?,?,38,1,10,1,?,?,?,?,?,?,?,?,?,?,?,?,?,1,53,5,14,-1,-1,-1
?,?,?,?,?,164543.6,-18,?,?,?,?,?,38,1,5,2,?,?,?,?,?,?,?,?,?,?,?,?,?,2,53,7,14,-1,-1,-1
?,?,?,?,?,131406,?,?,?,?,?,?,2,4,11,2,?,?,?,?,?,?,?,?,?,?,?,?,?,1,5,2,30,-1,-1,-1
?,?,?,?,?,-337602.4,-18,?,?,?,?,?,38,1,10,1,?,?,?,?,?,?,?,?,?,?,?,?,?,2,53,5,14,-1,-1,-1
?,0,?,?,?,-2588928,-22,?,?,?,0,?,38,3,10,1,?,?,?,?,?,?,?,5459.778,?,?,?,3,?,2,53,5,14,-1,-1,-1
?,?,?,?,?,-69949.6,-30,?,?,?,?,?,38,1,6,1,?,?,?,?,?,?,?,?,?,?,?,?,?,1,25,4,14,-1,-1,1
?,?,?,?,?,-134255.6,4,?,?,?,?,?,38,1,10,2,?,?,?,?,?,?,?,?,?,?,?,?,?,1,53,5,14,-1,-1,-1
?,?,?,?,?,186482.8,10,?,?,?,?,?,38,1,10,1,?,?,?,?,?,?,?,?,?,?,?,?,?,1,53,5,14,-1,-1,-1
?,?,?,?,?,103377.2,-26,?,?,?,?,?,29,1,5,2,?,?,?,?,?,?,?,?,?,?,?,?,?,1,53,7,13,-1,-1,-1
?,?,?,?,?,-856096,6,?,?,?,?,?,38,1,10,2,?,?,?,?,?,?,?,?,?,?,?,?,?,1,53,5,14,-1,-1,-1
?,?,?,?,?,-43892.8,-30,?,?,?,?,?,2,1,10,1,?,?,?,?,?,?,?,?,?,?,?,?,?,1,37,5,5,-1,-1,1
?,?,?,?,?,329425.2,?,?,?,?,?,?,7,4,11,1,?,?,?,?,?,?,?,?,?,?,?,?,?,1,42,2,28,-1,-1,-1
?,?,?,?,?,85098.8,-24,?,?,?,?,?,38,1,10,2,?,?,?,?,?,?,?,?,?,?,?,?,?,2,53,5,14,1,-1,-1
?,?,?,?,?,54154.8,-30,?,?,?,?,?,38,1,10,1,?,?,?,?,?,?,?,?,?,?,?,?,?,1,76,5,14,-1,-1,1
?,?,?,?,?,48086.8,-28,?,?,?,?,?,38,4,6,2,?,?,?,?,?,?,?,?,?,?,?,?,?,1,25,4,14,-1,-1,-1
?,?,?,?,?,0,4,?,?,?,?,?,38,1,10,2,?,?,?,?,?,?,?,?,?,?,?,?,?,1,53,5,14,-1,-1,-1
?,?,?,?,?,-805144,-30,?,?,?,?,?,38,1,10,1,?,?,?,?,?,?,?,?,?,?,?,?,?,2,53,5,14,-1,-1,-1
?,?,?,?,?,-1284152,?,?,?,?,?,?,38,1,5,1,?,?,?,?,?,?,?,?,?,?,?,?,?,1,24,7,21,1,-1,-1
?,?,?,?,?,0,36,?,?,?,?,?,29,1,4,2,?,?,?,?,?,?,?,?,?,?,?,?,?,1,36,2,28,-1,-1,-1
?,?,?,?,?,-330288,?,?,?,?,?,?,38,4,10,2,?,?,?,?,?,?,?,?,?,?,?,?,?,1,76,5,14,-1,-1,-1
?,?,?,?,?,20693.44,-30,?,?,?,?,?,38,1,10,1,?,?,?,?,?,?,?,?,?,?,?,?,?,1,53,5,14,-1,-1,-1
?,?,?,?,?,89691.2,-24,?,?,?,?,?,38,1,10,1,?,?,?,?,?,?,?,?,?,?,?,?,?,2,53,5,14,-1,-1,-1
?,?,?,?,?,378150,?,?,?,?,?,?,38,1,10,2,?,?,?,?,?,?,?,?,?,?,?,?,?,1,76,5,14,-1,-1,1
?,?,?,?,?,-19192.56,4,?,?,?,?,?,38,4,10,1,?,?,?,?,?,?,?,?,?,?,?,?,?,1,53,5,14,-1,-1,-1
?,?,?,?,?,-83783.2,-20,?,?,?,?,?,38,1,10,2,?,?,?,?,?,?,?,?,?,?,?,?,?,2,53,5,14,-1,-1,-1
?,?,?,?,?,261205.6,4,?,?,?,?,?,38,1,10,1,?,?,?,?,?,?,?,?,?,?,?,?,?,1,53,5,14,-1,-1,-1
?,?,?,?,?,214820.4,20,?,?,?,?,?,38,1,6,1,?,?,?,?,?,?,?,?,?,?,?,?,?,1,25,4,14,-1,-1,-1
?,?,?,?,?,6825.16,4,?,?,?,?,?,38,1,10,1,?,?,?,?,?,?,?,?,?,?,?,?,?,1,53,5,14,-1,-1,-1
?,?,?,?,?,-15926.16,58,?,?,?,?,?,38,1,10,2,?,?,?,?,?,?,?,?,?,?,?,?,?,1,53,5,14,-1,-1,-1
