@relation data
@attribute Var153 numeric
@attribute Var211 numeric
@attribute Var218 numeric
@attribute appetency numeric
@data
1060904,1,2,-1
67816,1,2,-1
10655040,1,2,-1
7498480,1,1,-1
1807604,1,1.4655,-1
10536600,1,2,-1
5562657.69896,2,1,-1
10678240,1,1,-1
346052,2,1,-1
330464,1,2,-1
10656560,1,2,-1
94004,1,1,-1
5562657.69896,1,1,-1
1911500,2,2,-1
586896,1,1,-1
130516,1,1,-1
10302640,1,2,-1
11611520,2,2,-1
10573360,2,2,-1
7457360,1,2,-1
10161120,1,1,-1
10641720,1,2,-1
10532480,1,2,-1
202632,1,2,-1
10674000,1,2,-1
3800672,1,1,-1
7114560,1,1,-1
871416,1,1,-1
10707360,1,2,-1
9671280,2,2,-1
1156608,1,1,-1
10737880,1,2,-1
5562657.69896,1,2,-1
10409920,1,1,-1
5562657.69896,1,2,-1
10517360,1,1,-1
34756,1,1,-1
4917000,1,1,-1
974192,1,1,-1
2424700,1,2,-1
10612720,1,2,-1
5562657.69896,2,2,1
2975076,1,2,-1
71504,1,1,-1
4001120,1,1,-1
10566200,1,2,-1
61148,1,2,-1
10653040,1,2,-1
1181416,1,1,-1
3616664,1,1,-1
10339400,1,2,-1
8998480,2,2,-1
5562657.69896,1,1,-1
10512880,1,1,-1
5562657.69896,2,2,-1
10537880,1,1,-1
95856,2,2,-1
5562657.69896,1,2,-1
20112,1,1,-1
10484120,1,1,-1
10048920,1,1,-1
2159076,1,2,-1
10002560,1,1,-1
551076,1,1,-1
9459720,1,1,-1
4069040,1,2,-1
178344,1,2,-1
3632672,1,2,-1
3666708,1,1,-1
9974360,1,2,-1
190860,1,1,-1
5562657.69896,2,1,-1
27152,1,1,-1
10094360,1,1,-1
97752,1,1,-1
10762880,1,2,-1
2783468,1,2,-1
9836760,1,1,-1
10448840,1,2,-1
1169228,1,2,-1
10571040,1,2,-1
9363280,2,1,-1
947732,1,1,-1
10518080,1,2,-1
2559268,1,1,-1
9708040,1,2,-1
10552400,1,2,-1
1197348,1,2,-1
10363120,1,1,-1
5562657.69896,1,1,-1
10293680,1,1,-1
639028,2,2,-1
10356400,1,1,-1
200068,1,1,-1
9469720,1,2,-1
10490840,1,1,-1
5562657.69896,2,1,-1
5562657.69896,2,1,-1
10703960,1,1,-1
4400720,1,2,-1
10371400,1,2,-1
8729360,1,1,-1
1349304,2,1,-1
6057960,1,1,-1
10426880,1,1.4655,-1
9867320,1,2,-1
1910996,1,2,-1
1303644,1,2,-1
732996,1,1,-1
5562657.69896,2,2,-1
1587744,2,2,-1
10454880,1,1,-1
10284800,1,2,-1
8071040,2,1,-1
89380,1,1,-1
9206200,2,1,-1
4187240,1,2,-1
1820448,2,2,-1
5562657.69896,1,1,-1
1455748,1,2,-1
10228400,1,2,-1
1551568,1,2,-1
10959600,2,2,-1
10547680,1,2,-1
9933000,1,1,-1
5562657.69896,2,2,-1
1208684,1,1,-1
5562657.69896,1,1,1
558416,1,1,-1
9966440,2,2,-1
10379000,1,1,-1
10230160,1,2,-1
10751080,1,2,-1
5562657.69896,2,1,-1
5562657.69896,2,1,-1
2075368,1,1,-1
10739320,1,1,-1
1462812,1,2,-1
10054840,2,2,-1
854576,1,2,-1
7716040,1,1,-1
10629320,1,1,-1
9818120,2,1,-1
5562657.69896,1,1,-1
10301160,2,2,-1
332608,1,2,-1
176928,1,1,-1
448188,1,2,-1
9481160,1,1,-1
10481000,1,2,-1
5562657.69896,2,2,-1
5940800,1,1,-1
5562657.69896,2,2,-1
9979520,1,2,-1
279560,2,1,-1
5562657.69896,1,2,-1
10444760,1,1,-1
5562657.69896,2,1,-1
10347840,1,2,-1
122868,1,1,-1
9285160,1,2,-1
2195892,1,2,-1
10368000,1,2,-1
9776520,2,2,-1
1231800,1,1,-1
1304064,1,2,-1
4483600,1,2,-1
9020600,1,2,-1
10333680,1,2,-1
10497320,1,1,-1
1993360,1,1,-1
2211924,1,2,-1
10298400,1,2,-1
162848,1,2,-1
4004120,1,2,-1
10038800,2,2,-1
2440620,1,2,-1
9945000,1,1,-1
10194120,1,1,-1
10276200,1,1,-1
10561960,1,2,-1
91348,1,2,-1
10199160,2,2,-1
10185960,1,1,-1
10297480,1,1,-1
10841280,1,2,-1
565920,1,2,-1
10700800,1,1,1
9676800,1,2,-1
8555480,1,2,-1
10601280,1,1,-1
586700,1,1,-1
10237120,1,1,-1
6122360,1,1,-1
9870880,1,1,-1
209688,1,1,-1
5459560,1,2,-1
5562657.69896,1,2,-1
3216288,1,2,-1
10265400,2,1,-1
6288160,1,1,-1
2588476,1,2,-1
460400,1,2,-1
2530024,1,1,-1
559456,1,2,-1
10625280,1,2,-1
177712,2,2,-1
65480,2,2,-1
10270240,1,1,-1
2896344,1,2,-1
10625360,1,1,1
10427960,2,1,-1
10657000,1,1,-1
4336880,2,2,1
5562657.69896,1,1,-1
835156,1,1,-1
7765920,1,2,-1
10303360,1,1,-1
271972,1,1,-1
5562657.69896,2,2,-1
3450896,1,2,-1
9719240,1,2,-1
10492760,1,2,-1
5562657.69896,1,2,-1
15580,1,1,-1
10703360,2,2,-1
6613080,1,2,-1
10254760,1,2,-1
10531680,1,1,-1
5562657.69896,1,1,-1
10467600,1,2,-1
5562657.69896,2,1,-1
10413320,1,2,-1
10229280,1,1,-1
10613400,1,2,-1
1155260,1,2,-1
9245000,2,2,-1
96608,1,1,-1
107460,1,1,-1
10522640,1,1,-1
2584056,1,1,-1
1756980,1,2,-1
10568880,1,2,-1
668208,1,2,-1
10692240,1,2,-1
3036588,1,1.4655,-1
8461040,1,1,-1
344584,2,1,-1
10275640,1,2,-1
10711080,1,1,-1
10234160,1,1,-1
5562657.69896,1,1,-1
10565880,1,2,-1
5562657.69896,2,1,-1
10578560,1,1,-1
4380320,1,1,-1
10702920,1,1,-1
1307080,1,1,-1
686372,1,2,-1
1183128,1,2,-1
5562657.69896,1,1,-1
1587696,1,1,-1
2831652,1,1,-1
10309960,2,2,-1
10388000,1,2,-1
5287440,1,2,-1
10574800,1,1,-1
10524920,1,1,-1
10542320,1,2,1
9859800,1,1,-1
375080,1,1,-1
5853360,1,2,-1
10468880,1,1,-1
10582880,1,2,-1
3508388,2,2,-1
7808200,1,1,-1
824564,1,2,-1
5562657.69896,2,2,-1
10156960,1,1,-1
10449800,1,1,-1
3096540,1,1,-1
7257600,1,2,-1
10566520,1,1,-1
4210280,1,1,-1
10578520,1,2,-1
8440520,1,1,-1
12600520,1,1,-1
10161640,1,2,-1
10368000,1,1,-1
11114320,1,1,-1
5073680,2,1,-1
10321800,1,1,-1
6358160,1,1,-1
26520,1,2,-1
1466460,1,2,-1
10629520,1,1,-1
183028,1,1,-1
2988524,1,1,-1
10140480,1,2,-1
6461360,1,1,-1
96692,1,1,-1
6210040,1,1,-1
10257560,1,2,-1
5562657.69896,2,2,-1
10640720,1,1,-1
10608320,1,1,-1
10526480,1,2,-1
1345364,1,1,-1
249136,1,1,-1
10516600,1,1,-1
10713600,1,2,-1
2248,2,2,-1
702284,1,2,-1
8378640,1,2,-1
5562657.69896,1,2,-1
4766920,1,2,-1
3253460,1,2,-1
10600440,1,2,-1
5562657.69896,2,2,1
6490840,2,2,-1
4139960,1,1,-1
5562657.69896,1,2,-1
5562657.69896,1,1,-1
1857268,1,1,-1
276064,1,1,-1
5562657.69896,2,1,-1
9735920,1,2,-1
1615904,1,2,-1
7938800,1,1,-1
10621520,1,2,-1
794408,1,1,-1
10588600,1,1,-1
10704800,2,1,-1
10304320,1,1,-1
8598320,1,1,-1
10315720,1,1,-1
10515000,2,1,-1
9809040,1,1,-1
10351200,2,2,-1
10034800,1,1,-1
8670360,2,2,-1
10487560,1,1,-1
8664160,1,1,-1
10717840,2,2,-1
1636044,1,1,-1
232736,1,2,-1
3083628,1,1,-1
16688,1,1,-1
742880,1,2,-1
294544,1,1,-1
4163040,1,2,-1
1141000,1,2,-1
10336360,1,2,-1
10535440,1,2,-1
922496,1,2,-1
5562657.69896,2,2,-1
424740,1,2,-1
9676800,1,2,-1
8117440,1,2,-1
9691920,1,2,-1
9482080,1,2,-1
1327640,1,2,-1
5562657.69896,2,2,-1
7708400,1,2,-1
10115200,1,2,-1
5562657.69896,1,2,-1
10594960,2,2,1
219180,1,1,-1
10764000,2,2,-1
151724,1,1,-1
260000,1,1,-1
10260200,1,1,-1
2415124,2,1,-1
367512,1,1,-1
86536,1,2,-1
1879412,1,2,-1
8302160,1,2,-1
2655676,1,1,-1
10119760,2,2,-1
229316,1,1,-1
10102800,1,1,-1
774040,1,1,-1
2584884,1,2,-1
8488720,2,2,-1
471808,1,1,-1
10327720,1,2,-1
3041232,2,1,-1
8707320,1,2,-1
805612,1,1,-1
10677440,1,2,-1
9929640,2,1,-1
10317080,1,2,-1
7404920,1,2,-1
1269852,1,1,-1
6143960,1,1,-1
10670040,1,1,-1
5898840,1,1,-1
9985880,1,2,-1
7568680,1,1,-1
10419600,1,2,-1
10447520,1,1,-1
9897080,1,1,-1
10378160,1,1,-1
10293720,1,1,-1
3525656,1,2,-1
10529680,2,2,-1
12804,2,1,-1
345600,1,2,-1
1003828,1,2,-1
173468,1,1,-1
10680800,1,2,-1
7867400,1,2,-1
828544,1,2,-1
4394840,1,2,-1
10442600,1,1,-1
124264,1,2,-1
1458316,1,1,-1
7374600,2,1,-1
741480,1,2,-1
5562657.69896,1,1,-1
112800,1,1,-1
5562657.69896,1,1,-1
5562657.69896,2,2,-1
10671760,1,1,-1
5562657.69896,2,1,-1
5562657.69896,1,1,-1
10723920,1,2,-1
10159320,1,2,-1
1000192,2,2,-1
157664,1,2,-1
10542320,1,1,-1
1005220,1,2,-1
5562657.69896,2,2,-1
838868,1,2,-1
5562657.69896,1,1,-1
10632640,1,2,-1
10329800,2,2,-1
9984040,1,1,-1
2529956,1,1,-1
5562657.69896,1,2,-1
10068680,2,2,-1
10047960,1,1,-1
10727200,1,1,-1
5562657.69896,1,2,-1
10011840,1,1,-1
10336000,1,1,-1
474892,1,1,-1
727424,1,2,-1
1199900,1,1,-1
9791360,1,2,-1
10760520,1,1,-1
5581560,1,2,-1
10559840,2,1,-1
5562657.69896,2,2,-1
10671640,1,2,-1
331736,2,1,-1
10385200,1,2,-1
10441280,1,1,-1
4728640,2,1,-1
9925360,2,2,-1
5858120,1,1,-1
10522120,1,1,-1
9567120,1,2,-1
5128960,1,1,-1
1174928,1,2,-1
10710120,1,2,-1
10525560,1,1,-1
1444644,1,1,-1
6339120,1,2,-1
8927560,1,1,-1
10295440,1,1,-1
10345080,2,1,-1
1653884,2,1,-1
5562657.69896,1,1,-1
5562657.69896,1,2,-1
8806800,1,1,-1
5562657.69896,1,2,-1
10380760,1,2,-1
265036,1,1,-1
10445040,1,2,-1
459780,1,1,-1
5562657.69896,2,2,1
10565200,1,1,-1
10779280,1,2,-1
10409600,1,1,-1
10710680,1,2,-1
4732040,1,2,-1
5562657.69896,2,1,-1
809028,1,1,-1
6689960,1,1,-1
5562657.69896,1,2,-1
5562657.69896,1,2,-1
8033680,1,2,-1
10451520,1,2,-1
10333040,2,1,-1
10747200,1,1,-1
10898160,2,2,-1
5562657.69896,2,2,-1
5562657.69896,1,2,-1
419336,1,1,-1
10603640,1,2,-1
2626608,1,2,-1
331800,1,1,-1
8181600,1,1,-1
401660,1,2,-1
2591752,1,2,-1
3213708,1,1,-1
9119520,2,1,-1
10539520,1,2,-1
7984520,1,1,-1
5562657.69896,1,1,-1
8574360,2,1,-1
5562657.69896,2,2,-1
10722840,2,2,-1
10355480,1,2,-1
10027600,1,2,-1
1372864,1,2,-1
9327280,1,1,-1
654208,1,1,-1
10479560,1,2,-1
10275080,1,1,-1
3349100,1,2,-1
10715640,1,1,-1
10639280,1,2,-1
4820000,1,2,-1
3199564,1,1,-1
10082040,1,1,-1
10638200,1,1,-1
10416440,1,1,-1
4226160,1,2,-1
4572,1,1,-1
5562657.69896,2,2,-1
99640,1,1,-1
7985240,1,1,-1
10345480,1,2,-1
9896400,1,1,-1
389212,1,1,-1
2972972,1,1,-1
6259880,2,2,-1
1588548,1,1,-1
5562657.69896,1,1,-1
5562657.69896,2,1,-1
7437160,1,1,-1
5562657.69896,1,1.4655,-1
309808,2,1,-1
7324840,1,1,-1
8672440,1,1,-1
3075392,2,2,-1
10366360,1,2,-1
10527120,1,2,-1
10050280,1,2,-1
10340960,1,1,-1
10405360,1,1,-1
9908000,1,2,-1
10647320,2,2,-1
9898680,1,2,-1
8824440,1,2,-1
2572780,1,2,-1
56572,1,2,-1
10294880,1,1,-1
10744680,2,1,-1
6180280,1,2,-1
8813080,1,1,-1
10609320,1,1,-1
10418280,2,2,-1
3350392,2,1,-1
4296680,1,1,-1
233096,1,1,-1
10575960,1,2,-1
6504640,1,1,-1
10512920,2,1,-1
5562657.69896,1,1,-1
7371280,1,1,-1
8642600,1,1,-1
5562657.69896,1,1,-1
16288,1,1,-1
10637200,1,1,-1
9513120,1,1,-1
41808,2,2,-1
7667000,2,1,-1
1132536,1,1,-1
3402504,1,1,-1
1592,1,2,-1
7604960,1,2,-1
8679680,2,1,-1
1630652,1,2,-1
5562657.69896,2,2,-1
11111960,1,1,-1
2252184,1,1,-1
10490640,1,2,-1
10597560,2,1,-1
1169048,2,2,-1
2281196,1,2,-1
5562657.69896,1,1,-1
1444,2,2,-1
9445360,2,1,-1
4412120,1,1,-1
4470200,1,2,-1
2005340,1,1,1
5562657.69896,1,1,-1
10682400,1,1,-1
10223560,1,2,-1
10338280,2,1,-1
158256,1,1,-1
5562657.69896,1,2,-1
10353280,1,1,-1
2797276,1,1,-1
5562657.69896,1,1,-1
412124,1,1,-1
242248,2,1,-1
674864,1,1,-1
10558600,1,1,-1
547720,1,1,-1
5562657.69896,2,2,-1
8569360,1,2,-1
9189160,2,2,1
1568632,1,1,-1
4613200,1,1,-1
9742640,1,2,-1
5562657.69896,2,2,-1
662884,1,2,-1
5562657.69896,2,2,-1
5562657.69896,2,1,-1
149228,1,2,-1
286300,1,1,-1
10360320,2,2,-1
10211240,1,1,-1
10256520,1,2,-1
5562657.69896,1,1,-1
6912520,1,1,-1
10630880,1,1,-1
10244480,1,1,-1
722668,1,2,-1
3311092,1,1,-1
10606120,1,1,-1
5562657.69896,1,1.4655,-1
5562657.69896,2,2,-1
7806120,1,2,1
3862548,1,1,-1
428368,1,1,-1
10644360,2,1,-1
2662552,1,1,-1
4850400,1,1,-1
10041920,1,2,-1
10368000,1,1,-1
5562657.69896,1,1,-1
8567880,1,2,-1
10640480,1,1,-1
10508240,2,1,-1
5562657.69896,1,1,-1
10239320,1,1.4655,1
10645200,1,1,-1
10725280,1,2,-1
56732,1,2,-1
5989920,1,2,-1
10963800,1,2,-1
10733840,1,1,-1
10581200,2,2,1
10455480,2,1,-1
9088000,2,2,-1
1429792,1,1,-1
10219000,1,2,-1
10758760,1,1,-1
5562657.69896,2,1.4655,-1
755148,1,2,-1
178140,2,1,-1
5113560,1,1,-1
10454720,1,1,-1
10635040,1,1,-1
10454680,1,2,-1
750584,1,1,-1
10569080,1,2,-1
304856,1,1,-1
10474400,1,1,-1
10428560,2,1,-1
5562657.69896,2,1,-1
126988,1,1,-1
233648,1,2,-1
9926240,1,1,-1
10083320,2,1,-1
10189160,1,2,-1
10374160,1,2,-1
10604960,1,1,-1
9648320,1,1,-1
10005560,1,2,-1
212928,1,2,-1
9822240,1,1,-1
10827680,2,2,-1
10567200,2,2,-1
3153432,1,1,-1
10564120,1,2,-1
5562657.69896,2,1,-1
10223280,1,2,-1
862012,1,1,-1
207312,1,1,-1
10834200,1,1.4655,-1
114752,1,1,-1
5283320,2,2,-1
3835052,1,1,-1
1377100,1,1,-1
8587000,1,1,-1
345424,1,2,-1
9137760,2,1,-1
9198360,1,1,-1
8370760,1,1,-1
10621800,1,1,-1
10048200,2,2,-1
9754320,1,2,-1
5562657.69896,1,1,-1
67548,1,2,-1
10676480,1,2,-1
409844,1,1,-1
10012560,1,2,-1
3646056,1,2,-1
9170720,2,1,-1
10775960,1,2,-1
10211600,1,2,-1
10138600,1,1,-1
10624520,1,1,-1
9935120,1,1,-1
5562657.69896,2,2,-1
9578840,1,1,-1
9141600,1,2,1
10313400,2,2,-1
9265080,1,1,-1
26336,2,2,-1
10415720,2,1,-1
10488040,1,1,-1
5562657.69896,2,1,-1
9195480,1,1,-1
10172120,1,1,-1
476872,1,2,-1
7619480,1,1,-1
5562657.69896,1,2,-1
5562657.69896,1,1,-1
10482240,1,2,-1
10396800,1,1,-1
10413520,1,2,-1
9867560,1,1,-1
667128,1,1,-1
10619840,1,2,-1
287400,1,2,-1
12132200,1,2,-1
10667720,1,2,-1
9227000,1,1,-1
10154640,1,1,-1
10644720,1,1,-1
10383760,1,2,-1
259576,1,2,-1
5562657.69896,2,1,-1
5562657.69896,2,1,-1
10345320,1,1,-1
5562657.69896,1,2,-1
10115520,1,1,-1
10377480,1,1,-1
9455000,1,2,-1
10485840,1,2,-1
10642920,1,1,-1
73340,2,2,-1
1998048,1,2,-1
10608120,1,1,-1
10538680,1,2,-1
10721800,2,2,-1
10512520,1,2,-1
4296080,1,1,-1
778512,1,1,-1
10262560,1,1,-1
10502280,1,1.4655,-1
10684160,1,2,-1
10538560,1,2,-1
11744,1,2,-1
10454560,1,2,-1
3533552,1,2,-1
2990196,1,2,-1
6927880,1,1,-1
10568200,1,2,-1
9623400,1,2,-1
8969960,1,2,-1
855692,1,2,-1
10320160,1,1,-1
10512240,2,2,-1
8971280,1,1,-1
5562657.69896,2,2,-1
10226840,1,1,-1
10500360,1,1,-1
2180264,1,1,-1
696872,1,2,-1
10693320,1,2,-1
9435480,1,1,-1
432860,1,2,-1
11956360,1,1,-1
10195640,1,1,-1
5562657.69896,1,1,-1
10570800,2,2,-1
9546280,2,2,-1
4559560,1,2,-1
4310000,1,2,-1
7257640,1,2,-1
346664,1,2,-1
1011628,1,2,-1
226524,1,1,-1
1469792,2,2,-1
10547800,1,1,-1
5562657.69896,1,1,-1
387752,1,2,-1
5562657.69896,1,1,-1
8686240,1,1,-1
8999640,1,2,-1
1745388,2,1,-1
5562657.69896,2,2,-1
5562657.69896,1,2,-1
1293780,1,2,-1
7279560,1,2,-1
3310656,1,1,-1
5936960,1,2,-1
10646920,1,1,-1
1543948,1,1,-1
10441280,2,1,-1
6344680,1,2,-1
2973656,1,2,-1
9811080,1,1,-1
9049760,1,2,-1
10559000,1,1,-1
4722360,1,2,-1
3901116,2,1,-1
494292,1,1,-1
8452960,2,1,-1
10580080,2,1,-1
289356,1,1,-1
2540000,1,2,-1
3031220,2,2,-1
10608880,1,2,-1
5562657.69896,1,1,-1
10416920,1,1,-1
5562657.69896,1,1,-1
5562657.69896,1,1,-1
8167520,1,1,-1
10537800,1,1,-1
1263212,1,1,-1
10067480,1,1,-1
7216320,1,1,-1
10544120,1,1,-1
333496,1,1,-1
5562657.69896,2,1,-1
5562657.69896,2,1,-1
10510400,2,1,-1
6019560,1,1,-1
645860,1,1,-1
5562657.69896,2,1,-1
5746320,1,1,-1
7865080,1,2,-1
10356240,1,2,-1
2240624,1,2,-1
10084360,1,1,-1
10287440,1,2,-1
5562657.69896,1,2,-1
2878860,1,2,-1
10012120,1,2,-1
5562657.69896,2,1,-1
10306360,1,1,-1
5562657.69896,2,2,-1
9873400,1,1,-1
4005840,1,2,-1
5562657.69896,2,2,-1
4183920,1,1,-1
765748,1,2,-1
10277720,1,1,-1
10656320,1,1,-1
10531000,1,1,1
5562657.69896,2,1,-1
9676800,2,2,-1
206748,1,1,-1
5562657.69896,1,1,-1
10343800,1,1,-1
959128,1,1,-1
5532360,1,1,-1
10400360,1,2,-1
10221360,2,1,-1
3077364,1,1,-1
8341880,1,1,-1
140972,1,1,-1
6591840,1,1,-1
9043840,1,2,-1
6645000,1,1,-1
10712120,2,2,-1
5480840,1,1,-1
62960,1,1,-1
48408,1,1,-1
1497276,1,1,-1
3173664,1,2,-1
12144680,1,1,-1
8964800,2,1,-1
10485560,1,1,-1
10397000,1,1,-1
2529500,1,2,-1
341780,1,2,-1
146608,2,1,-1
10151000,1,1,-1
9678880,1,2,-1
5562657.69896,1,2,-1
9901480,1,2,-1
4410480,1,1,-1
10396880,1,1,-1
5562657.69896,1,1,-1
4163480,2,2,-1
41072,1,2,-1
1117056,1,1,-1
10432720,1,1,-1
7040200,1,2,-1
531516,1,2,-1
2377512,1,2,-1
9060920,1,2,-1
10438280,2,2,-1
2021952,1,2,-1
1075088,1,2,-1
226464,1,1,-1
10556200,1,1,-1
3188852,2,2,-1
4222520,1,1,-1
10714080,1,1.4655,-1
10263920,1,2,-1
354620,1,2,-1
10969920,2,2,-1
642396,1,2,-1
10535840,2,2,-1
10671400,1,1,-1
5562657.69896,1,1,-1
10450280,1,2,-1
128044,1,1,-1
7718080,1,1,-1
10842880,1,1,-1
3925696,1,2,-1
3021128,1,1,-1
2044788,1,1,-1
5562657.69896,1,2,-1
10402840,2,2,-1
6695520,1,2,-1
299268,1,1,-1
1553236,1,1,-1
8794840,1,2,-1
164248,1,2,-1
5562657.69896,2,2,-1
10517200,1,2,-1
5562657.69896,1,2,-1
5562657.69896,2,1,-1
7234280,1,1,-1
10521040,1,2,-1
5562657.69896,2,2,-1
10558120,1,2,-1
10649680,1,1,-1
378568,1,1,-1
10349320,1,1,-1
1664784,1,1,-1
131472,1,2,-1
9942320,1,1,-1
10509240,1,2,-1
5095520,1,2,-1
135116,1,1,-1
3558888,1,1,-1
10218760,2,2,-1
10703920,1,2,-1
10613480,1,1,-1
5562657.69896,1,1,-1
2161472,2,2,-1
9171800,2,2,-1
10036760,1,1,-1
5562657.69896,2,2,-1
5562657.69896,1,1,-1
8208560,1,1,-1
3857868,1,1,-1
556072,1,2,-1
5562657.69896,2,2,-1
31124,1,2,-1
8751520,2,2,-1
1218128,1,2,-1
5562657.69896,2,1,-1
2196396,1,1,-1
10175080,1,2,-1
10653520,1,2,-1
2018836,1,2,-1
5562657.69896,1,2,-1
10635160,1,2,1
843168,1,2,-1
597580,1,1,-1
10475280,1,1,-1
10621880,1,2,-1
158520,1,1,1
10218600,1,2,-1
10516960,1,1,-1
9626520,1,2,-1
5562657.69896,2,2,-1
10167200,1,1,-1
9059800,1,1,-1
10678080,1,2,1
5562657.69896,1,2,-1
10351240,1,2,-1
10517440,1,2,-1
920612,1,1,-1
8729720,1,2,-1
1240780,1,2,-1
8068440,2,2,-1
412440,1,1,-1
2461040,1,1,-1
648060,1,1,-1
8077520,1,2,-1
10332080,1,1,-1
10764600,1,2,-1
8748360,1,1,-1
10511960,2,2,-1
6458080,1,2,-1
346896,1,2,-1
5562657.69896,2,1,-1
6674160,1,2,-1
43508,1,2,-1
9178760,1,2,-1
6825640,1,1,-1
227772,1,2,-1
9041720,1,2,-1
453664,1,2,-1
6568,1,1,-1
10649760,2,2,-1
10243160,2,1,-1
1682644,1,2,-1
9029720,1,1,-1
10232600,2,1,-1
1810436,1,2,-1
10490440,1,2,-1
9423320,1,1,-1
1081036,1,1,-1
5562657.69896,1,1,-1
4930440,1,1,-1
10725960,1,2,-1
555956,1,2,-1
7647960,1,1,-1
1363556,1,2,-1
10660960,1,1,-1
10658360,1,2,-1
704068,1,2,-1
9000520,1,1,-1
10522480,1,2,-1
3475108,1,1.4655,-1
10361320,1,2,-1
1822340,1,2,-1
10611800,1,1,-1
10179360,2,1,-1
10415720,1,1,-1
10725280,2,2,-1
7740040,2,2,-1
10293320,1,2,-1
1335032,2,2,-1
41132,1,2,-1
10591640,1,2,-1
10353680,1,1,-1
2031696,1,2,1
9755200,1,1,-1
108116,1,2,-1
3010916,1,2,-1
296504,1,2,-1
111076,1,2,-1
10548960,1,1,-1
7225880,2,2,-1
9676800,1,2,-1
513620,1,1,-1
10214920,1,1,-1
3002684,1,2,-1
5562657.69896,2,2,-1
8647120,1,1,-1
375172,1,1,-1
5562657.69896,1,1,-1
1259388,1,2,-1
7559800,1,2,-1
6621120,1,1,-1
10413680,1,2,-1
56740,1,2,-1
7676200,1,1,-1
10540320,1,1,-1
10646240,1,2,-1
7044920,1,1,-1
10701760,2,2,-1
10224600,1,1,-1
10639600,1,1,-1
638912,1,1,-1
599988,1,2,-1
9907640,1,1,1
8194040,2,2,-1
8243840,1,2,-1
428008,1,1,-1
57892,2,1,-1
513536,1,1,-1
10312720,1,1,-1
8403080,2,1,-1
10451240,1,1,-1
10422920,1,2,-1
1317636,1,2,-1
10513520,1,2,-1
10575080,1,2,-1
365028,1,2,-1
5562657.69896,1,1,-1
3078848,1,2,-1
10808840,2,1,-1
9843720,1,2,-1
183100,2,2,-1
67944,1,2,-1
10773680,2,1,-1
1637184,1,2,-1
2888000,1,1,-1
3405792,2,2,-1
6350320,1,1,-1
4633240,1,1,-1
10499960,1,1,-1
10321840,1,1,-1
432864,1,1,-1
270036,1,1,-1
10380160,2,2,-1
8387120,1,1,-1
2563296,1,1,-1
10683560,1,1,-1
392872,2,2,-1
9746480,1,1,-1
6819440,2,2,-1
10712320,2,2,-1
1655800,1,1,-1
10593560,2,1,1
1065472,1,1,-1
581368,1,1,-1
10637560,2,2,-1
10594280,1,1,-1
9186160,1,2,-1
106780,1,2,-1
2142332,2,1,-1
5562657.69896,2,1,-1
3737348,1,1,-1
1110268,2,2,-1
2992744,1,1,-1
6632400,1,2,-1
5562657.69896,1,2,-1
4811600,1,2,-1
8624160,1,1,-1
10193600,2,2,-1
5562657.69896,2,1,-1
5562657.69896,2,1,-1
9171240,1,1,-1
5083880,2,2,-1
4899880,2,2,-1
1906220,1,1,-1
5562657.69896,1,2,-1
10717560,1,1,-1
10514360,1,1,-1
3786240,1,2,-1
5562657.69896,1,1,-1
1160864,1,1,-1
9904040,1,1,-1
171072,1,1,-1
10576480,1,1,-1
10372040,2,2,-1
8776920,2,1,-1
6164000,1,2,-1
10802160,1,1,-1
10160240,1,1,-1
10426120,1,2,-1
10422800,1,2,-1
5562657.69896,1,2,-1
10332360,1,2,-1
445928,1,1,-1
5562657.69896,1,1,-1
10372040,2,2,-1
3307792,1,2,-1
5562657.69896,2,2,-1
5562657.69896,1,2,-1
10496280,1,2,-1
5562657.69896,2,1.4655,-1
10675360,1,1,-1
10566680,1,1,-1
2815308,1,2,-1
62020,1,2,-1
10601040,1,2,1
5562657.69896,1,1,-1
658420,2,2,-1
458292,2,2,-1
5562657.69896,1,1,-1
110376,1,1,-1
5562657.69896,1,1,-1
8083160,2,2,-1
10463640,1,1,-1
10192000,1,1,-1
10676120,1,2,-1
1190284,1,1,-1
5562657.69896,1,1,-1
5562657.69896,2,1,-1
5562657.69896,1,1,-1
8767440,1,1,-1
4229800,2,2,1
8572880,1,2,-1
764340,1,1,-1
10547680,1,2,-1
9882000,1,1,-1
8294920,2,1.4655,-1
5562657.69896,1,1,-1
10700720,1,2,1
5562657.69896,1,1,-1
10501400,1,2,-1
1429452,1,2,-1
10274960,2,1,-1
8274640,1,1,-1
10678960,1,2,-1
172096,1,1,-1
10376760,1,1,-1
10374640,1,1,-1
1555244,1,1,-1
10801960,1,1,-1
9477080,1,1,-1
919804,1,1,-1
10845240,1,1,-1
10282240,2,2,-1
429144,1,1,-1
10395920,1,2,-1
9881600,1,1,-1
9504320,1,1,-1
11267760,1,2,-1
10707440,1,1,-1
304680,1,2,-1
9086080,1,1,-1
5562657.69896,1,1,-1
5562657.69896,1,1,-1
10726840,1,2,-1
5562657.69896,1,2,-1
5562657.69896,2,2,-1
10588920,1,2,-1
37480,1,1,-1
1441284,1,2,-1
14360,1,1,-1
194480,1,2,-1
5562657.69896,2,2,1
5562657.69896,1,1,-1
280648,1,2,-1
5562657.69896,1,2,-1
5562657.69896,2,1,-1
1423536,1,2,-1
10696560,2,2,-1
5562657.69896,1,2,-1
7541440,1,1,-1
10351680,1,2,-1
