@relation data
@attribute Var3 numeric
@attribute Var24 numeric
@attribute Var62 numeric
@attribute Var73 numeric
@attribute Var113 numeric
@attribute Var147 numeric
@attribute Var210 numeric
@attribute Var214 numeric
@attribute Var216 numeric
@attribute Var217 numeric
@attribute Var219 numeric
@attribute Var223 numeric
@attribute Var229 numeric
@attribute upselling numeric
@data
10.5474,3.85608,0.05688,148,1169948,0.0506,6,3547,279,13276,12,3,1,-1
10.5474,2,0.05688,178,70202,0.0506,6,2408,34,5050,12,4,2,-1
10.5474,3.85608,0.05688,170,167453.6,0.0506,6,2121,538,12969,12,4,1,-1
10.5474,3.85608,0.05688,156,28305.84,0.0506,6,7986,27,9661,12,3,2,-1
10.5474,2,0.05688,68,227691.2,0.0506,6,11026,1540,11152,12,3,1,-1
10.5474,3.85608,0.05688,20,-172973.2,0.0506,6,3765.55442,1073,4283,12,3,0.6312,-1
561,3.85608,0.05688,6,-2774524,0.0506,6,3765.55442,173,11120,10.97706,2.60132,0.6312,-1
10.5474,3.85608,0.05688,8,295421.2,0.0506,6,3765.55442,1178,11245,21,3,0.6312,1
10.5474,2,0.05688,42,-1730.716,0.0506,6,3765.55442,996,7446,12,3,0.6312,-1
10.5474,3.85608,0.05688,64,-153278.608486739,0.0506,6,12425,821,5051,12,4,1,-1
10.5474,6,0.05688,60,-345204.4,0.0506,6,4699,1542,2034,12,3,2,-1
10.5474,4,0.05688,20,374818.8,0.0506,6,3765.55442,1834,6807.2223,9,3,0.6312,-1
10.5474,3.85608,0.05688,12,-610820,0.0506,6,3765.55442,1178,6209,12,3,0.6312,-1
10.5474,30,0.05688,124,-12313.16,0.0506,6,1265,78,6751,12,3,0.6312,1
10.5474,3.85608,0.05688,4,-2577016,0.0506,6,3765.55442,830,2075,12,3,0.6312,-1
10.5474,3.85608,0.05688,42,-153278.608486739,0.0506,3,3765.55442,680,2580,12,2,0.6312,-1
10.5474,6,0.05688,16,180169.2,0.0506,6,3765.55442,1748,11923,12,3,0.6312,-1
10.5474,4,0.05688,28,76385.2,0.0506,6,3765.55442,1073,3539,12,3,0.6312,1
10.5474,3.85608,0.05688,30,-3476.572,0.0506,6,3765.55442,1073,835,12,3,0.6312,-1
10.5474,4,0.05688,80,216860,0.0506,2,3095,1077,5002,12,4,1,-1
10.5474,8,0.05688,154,140095.6,0.0506,6,3449,1845,11121,12,3,2,-1
10.5474,4,0.05688,106,101352.4,0.0506,6,3808,772,11300,9,3,1,-1
10.5474,12,0.05688,104,201850,0.0506,6,11551,78,1430,12,3,2,-1
10.5474,2,0.05688,56,199220.4,0.0506,6,4885,1079,10140,12,3,2,-1
10.5474,2,0.05688,18,130023.6,0.0506,6,3765.55442,996,2332,12,3,0.6312,-1
10.5474,3.85608,0.05688,20,224915.6,0.0506,6,3765.55442,1073,9482,12,3,0.6312,-1
10.5474,2,0.05688,58,228362.4,0.0506,6,13099,1542,13891,5,2,1,-1
10.5474,3.85608,0.05688,42,954280,0.0506,6,3765.55442,1077,6657,12,3,0.6312,-1
10.5474,3.85608,0.05688,50,356941.2,0.0506,6,2377,996,10534,12,2,0.6312,-1
10.5474,3.85608,0.05688,6,-904500,0.0506,6,3765.55442,217,11063,12,3,0.6312,-1
10.5474,18,0.05688,56,54058,0.0506,6,12054,1542,3817,12,3,1,1
10.5474,3.85608,0.05688,118,371623.6,0.0506,6,12186,1473,8827,12,3,1,1
10.5474,3.85608,0.05688,52,668836,0.0506,6,3765.55442,1077,11095,12,3,2,-1
10.5474,3.85608,0.05688,48,386323.2,0.0506,6,3297,821,8928,12,3,0.6312,-1
10.5474,6,0.05688,78,548212,0.0506,6,1443,305,8511,12,3,1,-1
10.5474,3.85608,9,4,-1417228,0.0506,6,3765.55442,173,8848,12,3,0.6312,-1
10.5474,6,0.05688,132,-1215564,0.0506,6,9310,1845,6986,12,3,2,-1
10.5474,3.85608,0.05688,16,71727.6,0.0506,6,3765.55442,1073,2392,12,3,0.6312,-1
10.5474,8,0.05688,20,137730.4,0.0506,4,3765.55442,1511,3049,10.97706,2.60132,0.6312,-1
10.5474,4,0.05688,16,-657200,0.0506,6,3765.55442,247,3479,12,3,0.6312,-1
10.5474,4,0.05688,50,109349.2,0.0506,6,6582,1540,7159,12,3,1,-1
10.5474,6,0.05688,90,-626708,0.0506,6,13770,305,7548,12,3,1,-1
10.5474,3.85608,0.05688,24,-24204.84,0.0506,6,3765.55442,1073,12116,12,3,0.6312,1
10.5474,6,0.05688,130,-1303204,0.0506,6,7673,1845,8499,12,3,2,-1
10.5474,22,0.05688,18,-27129.44,0.0506,6,3765.55442,996,3256,10.97706,2.60132,0.6312,-1
10.5474,8,0.05688,188,-130134.4,0.0506,6,1962,133,9345,18,4,0.6312,-1
10.5474,3.85608,0.05688,54,26048,0.0506,6,7792,821,12414,12,3,0.6312,-1
10.5474,3.85608,0.05688,130,176150,0.0506,6,6606,1845,10753,18,3,1,-1
10.5474,3.85608,0.05688,22,-1244548,0.0506,6,3765.55442,240,2355,10.97706,2.60132,0.6312,-1
10.5474,2,0.05688,88,119052,0.0506,6,5100,772,7435,12,3,1,-1
10.5474,3.85608,0.05688,118,440,0.0506,6,3911,1696,3504,12,4,0.6312,-1
10.5474,3.85608,0.05688,20,3780.716,0.0506,6,3765.55442,1073,7435,12,3,0.6312,-1
10.5474,3.85608,0.05688,26,117518,0.0506,6,3765.55442,1270,3635,19,2,0.6312,-1
10.5474,3.85608,0.05688,8,-578624,0.0506,6,3765.55442,996,10491,12,3,0.6312,-1
10.5474,6,0.05688,86,-1392360,0.0506,6,15281,951,6032,12,3,1,-1
10.5474,3.85608,0.05688,16,-153185.6,0.0506,6,3765.55442,996,8360,12,3,0.6312,-1
10.5474,3.85608,0.05688,62,12725.16,0.0506,6,2055,821,13586,12,3,2,-1
10.5474,3.85608,0.05688,86,13737.72,0.0506,6,3121,305,8505,12,3,1,-1
10.5474,8,0.05688,48,-233386,0.0506,6,15049,172,8119,12,3,2,1
10.5474,3.85608,0.05688,10,-4046600,0.0506,6,3765.55442,1270,2824,12,3,0.6312,-1
507,3.85608,0.05688,6,26968.4,0.0506,6,3765.55442,1073,8812,9,3,0.6312,-1
10.5474,8,0.05688,46,91026,0.0506,6,3765.55442,1077,2258,12,3,0.6312,-1
10.5474,12,0.05688,58,74681.6,0.0506,6,3765.55442,1594,5990,9,4,2,-1
10.5474,8,0.05688,48,119270,0.0506,6,894,821,13905,12,3,1,-1
10.5474,2,0.05688,48,15808,0.0506,6,9933,707,6670,12,2,1,-1
10.5474,3.85608,0.05688,96,-649284,0.0506,6,3765.55442,423,11063,10.97706,2.60132,0.6312,-1
10.5474,3.85608,0.05688,128,-420992,0.0506,6,11025,625,7318,12,3,1,-1
10.5474,3.85608,0.05688,28,67907.6,0.0506,6,3765.55442,1500,584,12,3,0.6312,-1
10.5474,3.85608,0.05688,8,-2019116,0.0506,6,3765.55442,1073,8306,12,3,0.6312,-1
10.5474,8,0.05688,14,474484,0.0506,6,3765.55442,1080,4131,12,3,0.6312,-1
10.5474,6,0.05688,34,91466,0.0506,6,3765.55442,1077,7113,12,3,0.6312,-1
10.5474,2,0.05688,32,435036,0.0506,6,3765.55442,996,6807.2223,10.97706,2.60132,0.6312,-1
10.5474,3.85608,0.05688,56,227200.8,0.0506,6,2819,996,3249,22,1,1,-1
10.5474,3.85608,0.05688,30,381001.2,0.0506,6,3765.55442,1266,8448,12,3,0.6312,-1
10.5474,2,0.05688,18,81164.8,0.0506,6,3765.55442,1073,12755,12,3,0.6312,-1
10.5474,2,0.05688,30,-192533.2,0.0506,6,3765.55442,996,13569,12,3,0.6312,-1
10.5474,3.85608,0.05688,14,-992676,0.0506,6,3765.55442,786,6391,10.97706,2.60132,0.6312,-1
10.5474,3.85608,0.05688,8,-1448844,0.0506,6,3765.55442,1073,12668,12,3,0.6312,1
10.5474,3.85608,0.05688,42,-153278.608486739,0.0506,6,3765.55442,1077,2818,12,3,0.6312,1
10.5474,3.85608,0.05688,134,-313052,0.0506,6,2380,305,9076,12,2,0.6312,-1
10.5474,3.85608,0.05688,42,-91273.2,0.0506,6,3765.55442,1266,1713,12,3,0.6312,-1
10.5474,3.85608,0.05688,30,326298.4,0.0506,6,3765.55442,996,3343,12,3,0.6312,-1
10.5474,8,0.05688,32,81816.4,0.0506,6,3765.55442,996,1199,12,2,0.6312,-1
10.5474,4,0.05688,114,103429.2,0.0506,6,10505,305,10545,12,3,2,-1
10.5474,12,0.05688,58,-8260.84,0.0506,6,2821,1542,2535,12,3,1,-1
10.5474,2,0.05688,178,-457256,0.0506,6,3765.55442,34,11743,12,3,2,-1
10.5474,3.85608,0.05688,20,-263480,0.0506,6,3765.55442,240,13340,12,3,0.6312,-1
10.5474,3.85608,0.05688,134,126132,0.0506,2,14931,42,8065,12,3,2,-1
10.5474,3.85608,0.05688,34,193773.6,0.0506,6,3765.55442,996,8827,10.97706,2.60132,0.6312,-1
10.5474,3.85608,0.05688,22,1794008,0.0506,6,3765.55442,804,4703,12,3,0.6312,-1
10.5474,3.85608,0.05688,38,5223.12,0.0506,6,3765.55442,1077,5233,12,3,0.6312,-1
10.5474,2,0.05688,104,902660,0.0506,6,540,772,4343,12,2,2,-1
10.5474,3.85608,0.05688,22,107583.6,0.0506,6,3765.55442,1788,4894,12,3,0.6312,-1
10.5474,3.85608,0.05688,156,-1970244,0.0506,6,5925,1845,6637,12,3,1,-1
10.5474,3.85608,9,4,-1724632,0.0506,6,3765.55442,996,522,12,3,0.6312,-1
10.5474,2,0.05688,14,-210480.4,0.0506,6,3765.55442,786,3249,10.97706,2.60132,0.6312,-1
10.5474,3.85608,0.05688,10,-1541764,2,6,3765.55442,1074,13209,12,3,0.6312,-1
10.5474,3.85608,0.05688,90,-1874648,0.0506,6,8536,305,4658,12,3,0.6312,-1
10.5474,6,0.05688,36,-74110.4,0.0506,6,3765.55442,1077,7889,12,3,0.6312,-1
10.5474,10,0.05688,50,208972.4,0.0506,6,14658,759,10821,12,3,1,1
10.5474,3.85608,0.05688,220,-90056.8,0.0506,6,15237,1751,1888,12,3,2,-1
10.5474,6,0.05688,106,7735,0.0506,6,8092,1845,13388,12,3,1,-1
10.5474,2,0.05688,20,44898.4,0.0506,6,3765.55442,1016,10031,10.97706,2.60132,0.6312,-1
10.5474,3.85608,0.05688,232,-37728.28,0.0506,6,623,1950,2136,19,2,2,-1
10.5474,2,0.05688,12,-332069.2,0.0506,4,3765.55442,1511,12672,12,3,0.6312,-1
10.5474,3.85608,0.05688,6,-187232,0.0506,6,3765.55442,217,5552,12,3,0.6312,-1
10.5474,3.85608,0.05688,10,103162.8,4,6,3765.55442,996,1745,12,3,0.6312,-1
10.5474,3.85608,0.05688,20,1894,0.0506,6,3765.55442,1073,12383,10.97706,2.60132,0.6312,-1
10.5474,4,0.05688,58,1845904,0.0506,6,3765.55442,1550,7240,12,4,2,-1
10.5474,2,0.05688,96,-13115.84,0.0506,6,1537,305,13222,12,3,1,-1
10.5474,2,0.05688,24,185196.8,0.0506,6,3765.55442,996,4020,12,3,0.6312,-1
10.5474,12,0.05688,32,-13253,0.0506,6,3765.55442,1077,10331,12,3,0.6312,-1
10.5474,8,0.05688,178,-383878.8,0.0506,6,9500,34,5171,12,3,1,1
10.5474,2,0.05688,38,21186.16,0.0506,6,3765.55442,1079,10115,12,2,0.6312,-1
10.5474,2,0.05688,58,96537.6,0.0506,6,8878,1545,10529,12,3,1,-1
10.5474,6,0.05688,160,-47414.4,0.0506,4,1757,1443,13169,12,2,0.6312,-1
10.5474,2,0.05688,104,127624.4,0.0506,6,6502,305,5768,12,3,2,-1
10.5474,4,0.05688,56,-1231168,0.0506,6,3765.55442,1077,780,12,3,2,-1
10.5474,3.85608,0.05688,62,43276.8,0.0506,6,14352,1968,12981,12,3,2,1
10.5474,2,0.05688,14,107878.8,0.0506,6,3765.55442,996,7555,10.97706,2.60132,0.6312,-1
10.5474,10,0.05688,74,-62238.8,0.0506,6,15089,1516,7514,12,2,1,-1
10.5474,4,0.05688,66,-1559.856,0.0506,6,5279,78,4388,12,2,2,-1
10.5474,2,0.05688,128,10363.84,0.0506,6,11457,1655,2824,12,3,0.6312,-1
10.5474,2,0.05688,164,-225636,0.0506,6,3446,1845,9182,12,3,1,-1
10.5474,2,0.05688,70,-1055484,0.0506,6,3765.55442,1542,12548,12,3,2,-1
10.5474,2,0.05688,16,704216,0.0506,6,3765.55442,996,5815,12,3,0.6312,-1
10.5474,3.85608,0.05688,38,-40350.8,0.0506,6,3765.55442,1077,2399,19,3,0.6312,-1
10.5474,24,0.05688,28,-348584,0.0506,6,3765.55442,996,12882,12,2,0.6312,-1
10.5474,2,0.05688,38,29137.56,0.0506,2,3765.55442,996,3514,12,3,0.6312,-1
10.5474,3.85608,0.05688,12,-349221.6,0.0506,6,3765.55442,955,2524,12,3,0.6312,-1
10.5474,16,0.05688,88,-58783.2,0.0506,6,8767,305,9449,12,3,2,-1
10.5474,4,0.05688,154,-42771.2,0.0506,6,552,541,8859,12,3,1,-1
10.5474,6,0.05688,130,5538.56,0.0506,6,6483,1693,9563,5,2,1,1
10.5474,3.85608,0.05688,30,-4864.44,0.0506,6,3765.55442,1140,3791,12,3,0.6312,-1
10.5474,10,0.05688,148,376082,0.0506,6,5,1845,1563,12,2,2,-1
10.5474,3.85608,0.05688,126,14518.84,0.0506,6,9932,135,12873,12,3,1,-1
10.5474,10,0.05688,28,-26802.72,0.0506,6,3765.55442,1178,7438,12,3,0.6312,-1
10.5474,3.85608,0.05688,8,1033480,0.0506,6,3765.55442,1073,3745,10.97706,2.60132,0.6312,-1
10.5474,3.85608,0.05688,150,129094,0.0506,6,2121,1283,2170,12,3,0.6312,-1
10.5474,3.85608,0.05688,48,122906.4,0.0506,6,2437,1073,8052,12,3,0.6312,-1
10.5474,3.85608,0.05688,34,256861.6,0.0506,6,3765.55442,1077,11926,12,3,0.6312,1
10.5474,4,0.05688,14,58621.6,0.0506,6,3765.55442,154,1901,12,3,0.6312,-1
10.5474,6,0.05688,38,117486.4,0.0506,6,3765.55442,189,2877,12,3,0.6312,-1
10.5474,3.85608,0.05688,132,18030.56,0.0506,6,9939,1845,3256,18,3,1,-1
10.5474,4,0.05688,170,147380.8,0.0506,6,5362,1483,6805,12,4,0.6312,-1
10.5474,14,0.05688,86,10252.16,0.0506,6,6406,772,804,12,3,1,-1
10.5474,3.85608,0.05688,36,55596,0.0506,6,3765.55442,996,1845,12,3,0.6312,-1
10.5474,3.85608,0.05688,10,-360808.4,4,6,3765.55442,996,9563,12,3,0.6312,-1
10.5474,10,0.05688,192,-1419852,0.0506,6,10604,1848,6452,12,3,1,-1
10.5474,2,0.05688,80,64196,0.0506,6,1322,1845,12814,12,3,1,-1
10.5474,3.85608,0.05688,8,-1700100,0.0506,6,3765.55442,217,7507,12,3,0.6312,-1
10.5474,4,0.05688,184,-5910,0.0506,6,9060,1038,3922,12,3,1,-1
10.5474,3.85608,0.05688,48,5235.28,0.0506,6,8888,1540,13258,12,3,1,-1
10.5474,3.85608,0.05688,24,-64426.4,0.0506,6,3765.55442,1713,668,12,3,0.6312,-1
10.5474,10,0.05688,30,-111596,0.0506,6,3765.55442,1713,12942,12,3,0.6312,-1
10.5474,6,0.05688,22,17754.84,0.0506,6,3765.55442,1073,5815,12,3,0.6312,-1
10.5474,3.85608,0.05688,6,-1146612,0.0506,6,3765.55442,173,2154,10.97706,2.60132,0.6312,-1
10.5474,4,0.05688,60,-45482,0.0506,6,7526,1542,3119,19,3,1,-1
10.5474,14,0.05688,196,326433.6,0.0506,6,15139,523,12162,12,4,1,-1
10.5474,8,0.05688,34,-84672.8,0.0506,6,3765.55442,1077,3614,12,3,0.6312,-1
10.5474,14,0.05688,16,171322,0.0506,6,3765.55442,1073,3283,9,3,0.6312,1
10.5474,3.85608,0.05688,76,723532,0.0506,6,3631,78,5396,12,3,0.6312,-1
10.5474,3.85608,0.05688,6,-763076,0.0506,6,3765.55442,747,3636,12,3,0.6312,-1
10.5474,3.85608,0.05688,20,72916,0.0506,6,3765.55442,1140,13810,12,3,0.6312,-1
10.5474,3.85608,0.05688,36,-147991.6,0.0506,6,3765.55442,78,7865,12,3,0.6312,-1
10.5474,4,0.05688,14,618012,0.0506,6,3765.55442,1016,13301,10.97706,2.60132,0.6312,-1
10.5474,3.85608,0.05688,86,156543.6,0.0506,2,5344,305,1279,12,3,1,-1
10.5474,3.85608,0.05688,86,133738.4,0.0506,6,12345,1077,5155,12,3,0.6312,-1
10.5474,4,0.05688,34,120409.2,0.0506,6,3765.55442,1077,7264,12,3,0.6312,-1
10.5474,60,0.05688,22,213824.8,0.0506,6,3765.55442,996,9323,12,3,0.6312,-1
10.5474,3.85608,0.05688,150,-15255.16,0.0506,6,4008,70,9807,12,3,1,-1
10.5474,8,0.05688,86,204306.8,0.0506,6,13559,772,8320,12,3,1,-1
10.5474,3.85608,0.05688,50,145467.2,0.0506,6,3765.55442,1077,9220,12,4,1,1
10.5474,34,0.05688,184,-217780.8,0.0506,6,14561,1481,5404,12,2,0.6312,-1
10.5474,3.85608,0.05688,6,-153278.608486739,0.0506,5,3765.55442,153,6966,10.97706,2.60132,0.6312,-1
10.5474,2,0.05688,144,170621.6,0.0506,6,14053,1618,4579,10.97706,2.60132,1,1
10.5474,2,0.05688,160,118016.4,0.0506,6,3928,538,13538,12,3,2,-1
10.5474,4,0.05688,50,259108,0.0506,6,2283,1079,11298,12,3,0.6312,-1
10.5474,4,0.05688,58,94444.8,0.0506,6,14032,1540,44,12,3,1,-1
10.5474,3.85608,0.05688,26,107603.6,0.0506,6,3765.55442,1073,27,12,3,0.6312,-1
10.5474,3.85608,0.05688,14,-1289780,0.0506,6,3765.55442,807,8752,12,3,0.6312,-1
10.5474,8,0.05688,122,-126985.2,0.0506,6,2853,1845,8660,12,3,1,-1
10.5474,18,0.05688,14,89874.4,0.0506,6,3765.55442,814,1331,10.97706,2.60132,0.6312,-1
10.5474,3.85608,0.05688,42,180744,0.0506,6,3765.55442,996,8036,12,3,0.6312,-1
10.5474,3.85608,0.05688,88,-20894,0.0506,6,1964,772,4494,12,3,1,-1
10.5474,3.85608,0.05688,58,-153278.608486739,0.0506,6,15064,821,2708,12,2,0.6312,-1
10.5474,3.85608,0.05688,14,-75756.4,0.0506,6,3765.55442,1178,3984,12,3,0.6312,-1
10.5474,2,0.05688,18,22495.44,0.0506,6,3765.55442,166,8827,12,3,0.6312,-1
10.5474,2,0.05688,14,146211.6,0.0506,6,3765.55442,1270,12399,12,3,0.6312,-1
10.5474,3.85608,0.05688,86,112012.4,0.0506,6,6997,362,6350,12,3,0.6312,-1
10.5474,2,0.05688,20,-182964.8,0.0506,6,3765.55442,217,7785,10.97706,2.60132,0.6312,-1
10.5474,3.85608,0.05688,16,-100462.4,0.0506,6,3765.55442,1073,5448,12,3,0.6312,-1
10.5474,4,0.05688,20,-1405584,0.0506,6,3765.55442,1845,3111,12,3,0.6312,-1
10.5474,3.85608,0.05688,152,6420,0.0506,6,11909,1845,4709,12,3,1,-1
22026,3.85608,0.05688,6,-1676220,0.0506,6,3765.55442,173,3336,10.97706,2.60132,0.6312,-1
10.5474,3.85608,0.05688,12,-377896.4,0.0506,6,3765.55442,1016,1598,10.97706,2.60132,0.6312,-1
10.5474,3.85608,0.05688,72,-153278.608486739,0.0506,2,13788,900,871,12,2,1,-1
10.5474,2,0.05688,12,-19563.56,0.0506,6,3765.55442,996,3976,12,3,0.6312,-1
10.5474,4,0.05688,176,45311.6,0.0506,6,3765.55442,1835,13815,12,2,1,-1
10.5474,3.85608,0.05688,36,-368585.6,0.0506,6,3765.55442,1266,8548,12,3,0.6312,-1
10.5474,3.85608,0.05688,6,-1353252,0.0506,6,3765.55442,996,1059,12,3,0.6312,-1
10.5474,3.85608,0.05688,8,-1866108,0.0506,6,3765.55442,1713,13355,12,3,0.6312,1
10.5474,2,0.05688,30,29959.84,0.0506,6,3765.55442,1069,11663,10.97706,2.60132,0.6312,-1
10.5474,3.85608,0.05688,164,6940.28,0.0506,6,207,1847,2604,9,3,2,1
10.5474,3.85608,0.05688,10,-953468,0.0506,6,3765.55442,1270,12229,12,3,0.6312,-1
10.5474,6,0.05688,30,95232.4,0.0506,6,3765.55442,1016,3703,10.97706,2.60132,0.6312,-1
10.5474,3.85608,0.05688,24,1958412,0.0506,6,3765.55442,1270,3013,12,3,0.6312,-1
10.5474,2,0.05688,18,459788,0.0506,6,3765.55442,1073,13200,12,3,0.6312,-1
10.5474,3.85608,0.05688,8,-1823072,0.0506,6,3765.55442,1117,11769,12,3,0.6312,-1
10.5474,3.85608,0.05688,220,213432.8,0.0506,6,14150,1037,10573,12,4,2,-1
10.5474,10,0.05688,36,136010.4,0.0506,6,3765.55442,140,2708,12,3,0.6312,-1
10.5474,6,0.05688,38,93367.6,0.0506,6,3765.55442,1079,9315,12,3,0.6312,1
10.5474,3.85608,0.05688,32,70276,0.0506,6,3765.55442,293,2258,10.97706,2.60132,0.6312,-1
10.5474,2,0.05688,28,162652.8,0.0506,6,3765.55442,1073,9360,9,3,0.6312,-1
10.5474,3.85608,0.05688,40,404544,0.0506,6,3765.55442,996,2520,10.97706,2.60132,0.6312,-1
10.5474,2,0.05688,38,163906,0.0506,6,3765.55442,996,3404,12,3,0.6312,-1
10.5474,3.85608,0.05688,204,-153278.608486739,0.0506,3,5485,1035,9579,12,2,0.6312,-1
10.5474,3.85608,0.05688,44,238431.6,0.0506,6,3765.55442,1077,166,12,3,0.6312,-1
10.5474,3.85608,0.05688,134,183071.6,0.0506,6,11268,538,7364,12,4,0.6312,-1
10.5474,3.85608,0.05688,10,-57530,6,6,3765.55442,247,7958,12,3,0.6312,-1
10.5474,3.85608,0.05688,170,261433.2,0.0506,6,11688,1845,12066,12,3,2,-1
10.5474,3.85608,0.05688,10,-1182636,2,6,3765.55442,996,11106,10.97706,2.60132,0.6312,-1
10.5474,12,0.05688,86,4278.84,0.0506,6,6098,1230,9957,12,3,0.6312,1
10.5474,3.85608,0.05688,24,68956.8,0.0506,6,3765.55442,996,6313,12,3,0.6312,-1
10.5474,10,0.05688,136,-555932,0.0506,6,200,663,2743,12,3,1,-1
10.5474,2,0.05688,30,128709.6,0.0506,6,3765.55442,996,12468,12,2,0.6312,-1
10.5474,8,0.05688,42,-18678.28,0.0506,6,3765.55442,1077,2327,12,3,0.6312,-1
10.5474,3.85608,0.05688,12,-1117420,0.0506,6,3765.55442,1054,6273,12,3,0.6312,-1
10.5474,4,0.05688,32,249959.2,0.0506,6,3765.55442,1079,7217,12,3,0.6312,1
10.5474,3.85608,0.05688,16,-257004.8,0.0506,6,3765.55442,1154,4576,12,3,0.6312,-1
10.5474,2,0.05688,98,71006.4,0.0506,6,3765.55442,951,9316,12,2,2,-1
10.5474,3.85608,0.05688,46,188192,0.0506,6,3765.55442,996,9683,12,4,0.6312,1
10.5474,3.85608,0.05688,28,115117.2,0.0506,6,3765.55442,1073,6391,12,3,0.6312,-1
10.5474,12,0.05688,80,39252.44,0.0506,6,13282,279,10783,12,2,2,-1
10.5474,14,0.05688,60,-362007.6,0.0506,6,2883,1077,996,12,3,1,-1
10.5474,2,0.05688,96,-121263.6,0.0506,6,5979,1845,12450,12,2,2,1
10.5474,4,0.05688,30,-511932,0.0506,6,3765.55442,1077,3971,12,2,0.6312,1
10.5474,12,0.05688,60,33882.16,0.0506,6,10539,1079,1408,12,3,2,-1
10.5474,3.85608,0.05688,194,-1047.284,0.0506,6,20,884,13693,12,3,1,-1
10.5474,12,0.05688,30,21241.44,0.0506,6,3765.55442,1713,11927,12,3,0.6312,1
10.5474,3.85608,0.05688,84,-153278.608486739,0.0506,6,4534,1647,5598,12,2,2,-1
10.5474,3.85608,0.05688,22,-2067056,0.0506,6,3765.55442,996,13470,12,3,0.6312,-1
10.5474,3.85608,0.05688,24,85114.4,0.0506,6,3765.55442,1079,12795,12,3,0.6312,-1
10.5474,6,0.05688,40,-27077.44,0.0506,6,3765.55442,1077,13760,12,3,0.6312,-1
10.5474,3.85608,0.05688,116,-42079.6,0.0506,6,3765.55442,1348,2220,12,2,0.6312,-1
10.5474,8,0.05688,26,425872,0.0506,6,3765.55442,996,11705,9,3,0.6312,-1
10.5474,4,0.05688,104,236901.6,0.0506,6,5512,852,9256,12,3,1,-1
10.5474,2,0.05688,104,-190846,0.0506,6,1778,78,5456,12,3,1,-1
10.5474,3.85608,0.05688,34,-64918,0.0506,6,3765.55442,996,7106,12,3,0.6312,-1
10.5474,4,0.05688,186,-88771.2,0.0506,6,5454,1342,11020,12,3,0.6312,-1
10.5474,3.85608,0.05688,6,-1481872,0.0506,6,3765.55442,247,10144,10.97706,2.60132,0.6312,-1
10.5474,6,0.05688,24,325086.4,0.0506,6,3765.55442,2001,5030,12,3,0.6312,-1
10.5474,4,0.05688,42,-1514136,0.0506,6,3765.55442,78,5287,18,3,0.6312,-1
10.5474,3.85608,0.05688,42,112769.6,0.0506,6,3765.55442,1077,11141,12,3,0.6312,-1
10.5474,3.85608,0.05688,62,144683.6,0.0506,6,8153,1077,9683,12,2,2,-1
10.5474,8,0.05688,112,-1255132,0.0506,6,3765.55442,409,3568,5,2,1,-1
10.5474,3.85608,0.05688,10,-986024,0.0506,6,3765.55442,217,13550,10.97706,2.60132,0.6312,-1
10.5474,3.85608,0.05688,50,114238,0.0506,6,2632,1540,10811,12,4,1,-1
10.5474,2,0.05688,84,-356644,0.0506,6,6487,1522,10082,12,3,1,-1
10.5474,8,0.05688,106,218540.4,0.0506,6,1124,1400,1865,12,3,1,1
10.5474,3.85608,0.05688,42,351592,0.0506,6,3765.55442,1073,1408,10.97706,2.60132,0.6312,-1
10.5474,2,0.05688,54,104338.8,0.0506,6,4922,1077,6670,12,3,2,-1
10.5474,8,0.05688,32,-123892,0.0506,6,3765.55442,996,11214,12,3,0.6312,1
10.5474,26,0.05688,26,-1359008,0.0506,6,3765.55442,1073,7576,12,3,0.6312,-1
10.5474,8,0.05688,22,9236.44,0.0506,6,3765.55442,996,2921,12,2,0.6312,-1
10.5474,3.85608,0.05688,136,244835.2,0.0506,6,3765.55442,1632,6241,12,2,0.6312,-1
10.5474,3.85608,0.05688,10,-22022,2,6,3765.55442,996,2554,12,3,0.6312,-1
10.5474,2,0.05688,144,66308.4,0.0506,6,11438,305,12470,12,3,1,-1
10.5474,3.85608,0.05688,20,101928,0.0506,6,3765.55442,1073,3054,10.97706,2.60132,0.6312,-1
10.5474,4,0.05688,62,53662.4,0.0506,6,7788,207,13916,12,3,2,-1
10.5474,2,0.05688,92,-3311,0.0506,6,11913,305,10144,12,3,0.6312,-1
10.5474,2,0.05688,18,237403.2,0.0506,6,3765.55442,1073,3745,12,3,0.6312,-1
10.5474,2,0.05688,150,-1678660,0.0506,6,6952,56,13360,12,3,2,-1
10.5474,3.85608,0.05688,106,791880,0.0506,6,9124,2014,1451,12,4,1,-1
10.5474,3.85608,0.05688,96,-6984.28,0.0506,6,6926,305,11063,12,3,2,-1
10.5474,2,0.05688,54,67029.6,0.0506,6,3500,416,7142,12,3,2,1
10.5474,2,0.05688,206,132554,0.0506,6,2242,546,13110,12,4,0.6312,-1
10.5474,3.85608,0.05688,8,-773656,0.0506,6,3765.55442,1073,11622,12,3,0.6312,-1
10.5474,3.85608,0.05688,10,-429648,2,6,3765.55442,1073,9287,12,3,0.6312,-1
10.5474,4,0.05688,56,286949.2,0.0506,6,6244,1540,8162,11,1,2,-1
10.5474,2,0.05688,136,111976.4,0.0506,6,5253,1845,10990,12,3,0.6312,-1
10.5474,2,0.05688,226,208436,0.0506,2,7621,918,11107,12,3,2,-1
10.5474,12,0.05688,174,130524,0.0506,6,3240,360,10824,12,3,1,-1
