@relation data-weka.filters.unsupervised.attribute.NumericToNominal-R13-17-weka.filters.supervised.instance.Resample-B1.0-S1-Z75.0-weka.filters.supervised.instance.Resample-B1.0-S1-Z25.0

@attribute Var12 numeric
@attribute Var19 numeric
@attribute Var53 numeric
@attribute Var87 numeric
@attribute Var111 numeric
@attribute Var113 numeric
@attribute Var126 numeric
@attribute Var130 numeric
@attribute Var131 numeric
@attribute Var139 numeric
@attribute Var161 numeric
@attribute Var188 numeric
@attribute Var193 {1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51}
@attribute Var203 {1,2,3,4,5}
@attribute Var207 {1,2,3,4,5,6,7,8,9,10,11,12,13,14}
@attribute Var218 {1,2}
@attribute churn {-1,1}

@data
?,?,?,?,?,-23496,?,?,?,?,?,?,38,1,10,2,1
?,?,?,?,?,-328007.2,-22,?,?,?,?,?,38,1,10,1,-1
?,?,?,?,?,104802,?,?,?,?,?,?,38,1,10,2,-1
?,?,?,?,?,-117723.2,?,?,?,?,?,?,38,3,10,2,1
?,?,?,?,?,1425080,-8,?,?,?,?,?,38,1,10,2,1
?,?,?,?,?,-973396,-24,?,?,?,?,?,38,1,10,2,1
?,?,?,?,?,587832,14,?,?,?,?,?,38,1,10,1,-1
?,?,?,?,?,63979.6,30,?,?,?,?,?,38,1,5,1,-1
?,?,?,?,?,231431.2,4,?,?,?,?,?,38,1,10,2,-1
?,?,?,?,?,-28968,?,?,?,?,?,?,11,1,5,1,1
?,?,?,?,?,67385.6,?,?,?,?,?,?,43,1,8,1,-1
?,?,?,?,?,402144,4,?,?,?,?,?,38,1,10,1,-1
?,?,?,?,?,186610,8,?,?,?,?,?,38,1,10,2,-1
?,?,?,?,?,21471.72,?,?,?,?,?,?,38,1,10,1,-1
?,?,?,?,?,331326.4,-8,?,?,?,?,?,38,1,10,2,1
?,?,?,?,?,-648332,?,?,?,?,?,?,2,4,10,2,-1
?,?,?,?,?,163035.2,8,?,?,?,?,?,4,1,5,1,-1
?,?,?,?,?,146520,?,?,?,?,?,?,15,1,5,1,-1
?,?,?,?,?,-306247.6,?,?,?,?,?,?,2,1,10,1,-1
?,?,?,?,?,-786568,4,?,?,?,?,?,38,1,10,2,1
?,?,?,?,?,-2540.856,?,?,?,?,?,?,13,1,9,1,-1
?,?,?,?,?,3320468,4,?,?,?,?,?,38,1,10,?,1
?,?,?,?,?,-497016,4,?,?,?,?,?,38,1,10,2,1
?,?,?,?,?,307673.2,4,?,?,?,?,?,38,1,10,1,1
?,?,?,?,?,228737.2,?,?,?,?,?,?,38,1,10,1,-1
?,?,?,?,?,-360566.8,?,?,?,?,?,?,38,1,10,1,1
?,?,?,?,?,153571.6,16,?,?,?,?,?,38,1,10,1,1
?,?,?,?,?,178387.6,?,?,?,?,?,?,38,1,10,1,-1
?,?,?,?,?,-53999.2,20,?,?,?,?,?,38,1,10,1,1
?,?,?,?,?,232182,?,?,?,?,?,?,38,3,10,?,1
?,?,?,?,?,-32609.44,6,?,?,?,?,?,38,1,10,1,-1
?,?,?,?,?,126881.2,4,?,?,?,?,?,2,1,10,?,1
?,?,?,?,?,64888,?,?,?,?,?,?,38,1,9,2,-1
?,?,?,?,?,149473.2,?,?,?,?,?,?,38,1,10,2,-1
?,?,?,?,?,875.716,?,?,?,?,?,?,2,1,10,1,1
?,?,?,?,?,-1902520,-18,?,?,?,?,?,38,1,10,2,-1
?,?,?,?,?,611524,16,?,?,?,?,?,2,1,5,1,-1
?,?,?,?,?,-113696.8,?,?,?,?,?,?,32,1,5,2,-1
?,?,?,?,?,-10741.72,?,?,?,?,?,?,2,1,10,1,-1
?,?,?,?,?,-53628.4,?,?,?,?,?,?,2,1,10,1,1
?,?,?,?,?,36400.72,?,?,?,?,?,?,38,3,10,1,-1
?,?,?,?,?,300858.8,32,?,?,?,?,?,38,1,10,1,-1
?,?,?,?,?,71435.6,?,?,?,?,?,?,38,1,10,2,1
?,?,?,?,?,172595.2,-26,?,?,?,?,?,38,1,10,2,1
?,?,?,?,?,-394282.8,-8,?,?,?,?,?,38,1,10,2,1
?,?,?,?,?,119727.6,?,?,?,?,?,?,38,1,6,1,1
?,?,?,?,?,37733.56,?,?,?,?,?,?,2,1,10,?,1
?,?,?,?,?,-84852.8,4,?,?,?,?,?,38,1,10,2,1
?,?,?,?,?,67672,-8,?,?,?,?,?,38,1,10,2,1
?,?,?,?,?,178387.6,?,?,?,?,?,?,38,1,10,1,-1
?,?,?,?,?,-63707.2,34,?,?,?,?,?,38,1,10,2,1
?,?,?,?,?,-90550.4,4,?,?,?,?,?,38,1,10,2,1
?,?,?,?,?,668616,4,?,?,?,?,?,38,1,10,1,1
?,9,?,?,?,-1818688,-16,?,?,?,0,?,38,1,10,2,-1
?,?,?,?,?,168838,34,?,?,?,?,?,38,1,10,1,-1
?,?,?,?,?,115775.2,-26,?,?,?,?,?,38,1,10,?,-1
?,?,?,?,?,116354,-10,?,?,?,?,?,38,1,10,2,1
?,?,?,?,?,143299.2,30,?,?,?,?,?,38,1,10,1,1
?,?,?,?,?,135590.4,4,?,?,?,?,?,38,1,10,2,-1
?,?,?,?,?,9661,4,?,?,?,?,?,38,1,10,1,1
?,?,?,?,?,-6969.4,?,?,?,?,?,?,2,4,10,1,-1
?,?,?,?,?,-295290,4,?,?,?,?,?,38,1,10,2,1
?,?,?,?,?,-1502424,-18,0,?,?,?,265.74,38,1,10,1,-1
?,?,?,?,?,-1643996,4,?,?,?,?,?,38,1,10,2,-1
?,?,?,?,?,179720.8,36,?,?,?,?,?,38,1,10,2,1
?,?,?,?,?,26540.16,?,?,?,?,?,?,2,1,10,1,-1
?,?,?,?,?,525656,4,?,?,?,?,?,38,1,10,2,1
?,?,?,?,?,218303.2,8,?,?,?,?,?,38,1,10,1,-1
?,?,?,?,?,119999.2,?,?,?,?,?,?,38,1,10,2,1
?,?,?,?,?,-42312,-22,?,?,?,?,?,38,4,10,2,1
?,?,?,?,?,-172346.8,34,?,?,?,?,?,38,1,10,2,1
?,?,?,?,?,112412,?,?,?,?,?,?,38,1,10,2,1
?,?,?,?,?,119802.4,16,?,?,?,?,?,38,1,10,2,-1
?,?,?,?,?,221989.2,-26,?,?,?,?,?,38,1,10,1,-1
?,?,?,?,?,-149984.4,?,?,?,?,?,?,38,1,6,2,1
?,?,?,?,?,-770328,4,?,?,?,?,?,38,3,10,1,-1
?,?,?,?,?,361188,?,?,?,?,?,?,38,1,10,1,1
?,?,?,?,?,189288,?,?,?,?,?,?,38,1,10,2,1
?,?,?,?,?,158415.6,-30,?,?,?,?,?,38,1,10,2,-1
?,?,?,?,?,440,?,?,?,?,?,?,2,1,10,2,-1
?,?,?,?,?,65666,?,?,?,?,?,?,38,1,10,1,1
?,?,?,?,?,303471.6,?,?,?,?,?,?,38,1,10,?,1
?,?,?,?,?,56766.4,10,?,?,?,?,?,38,1,10,2,-1
?,?,?,?,?,-117440.8,-8,?,?,?,?,?,38,1,10,2,1
?,?,?,?,?,-25379.72,?,?,?,?,?,?,38,1,10,1,1
?,?,?,?,?,1775468,?,?,?,?,?,?,38,1,10,?,1
?,?,?,?,?,-67181.6,?,?,?,?,?,?,38,1,10,1,1
?,?,?,?,?,619232,4,?,?,?,?,?,38,4,1,1,1
?,?,?,?,?,-39051.56,-30,?,?,?,?,?,38,1,10,1,-1
?,?,?,?,?,18210.56,?,?,?,?,?,?,38,1,10,1,1
?,?,?,?,?,84290,?,?,?,?,?,?,38,1,10,2,1
?,?,?,?,?,10976.72,?,?,?,?,?,?,38,1,10,1,-1
?,?,?,?,?,50510.4,14,?,?,?,?,?,2,1,5,1,1
?,?,?,?,?,882936,?,?,?,?,?,?,38,1,10,1,1
?,?,?,?,?,28693.72,4,?,?,?,?,?,38,4,5,1,-1
?,?,?,?,?,164370,62,?,?,?,?,?,38,1,6,2,-1
?,?,?,?,?,78338.4,62,?,?,?,?,?,38,1,7,1,-1
?,?,?,?,?,110211.6,6,?,?,?,?,?,2,1,10,1,-1
?,?,?,?,?,279886,?,?,?,?,?,?,38,1,10,1,1
?,?,?,?,?,4468,4,?,?,?,?,?,38,4,10,1,-1
?,?,?,?,?,-680948,-8,?,?,?,?,?,2,1,10,1,-1
?,?,?,?,?,-10827.28,4,?,?,?,?,?,7,1,8,1,-1
?,?,?,?,?,105749.2,4,?,?,?,?,?,38,1,6,1,1
?,?,?,?,?,1116116,?,?,?,?,?,?,13,1,9,2,1
?,?,?,?,?,125528.4,?,?,?,?,?,?,38,4,10,1,1
?,?,?,?,?,206160.8,?,?,?,?,?,?,38,1,10,1,1
?,?,?,?,?,137530,?,?,?,?,?,?,38,3,10,2,-1
?,?,?,?,?,-316627.6,4,?,?,?,?,?,38,1,10,2,-1
?,?,?,?,?,-456584,-4,?,?,?,?,?,2,1,10,2,-1
?,?,?,?,?,25001.56,?,?,?,?,?,?,38,1,10,1,-1
?,?,?,?,?,-42662,?,?,?,?,?,?,38,1,10,1,1
?,?,?,?,?,111365.2,-20,?,?,?,?,?,38,1,10,2,-1
?,?,?,?,?,-146892.8,4,?,?,?,?,?,38,1,10,2,1
?,?,?,?,?,194955.2,36,?,?,?,?,?,2,1,5,1,-1
?,?,?,?,?,-421352,-26,?,?,?,?,?,7,1,5,2,-1
?,?,?,?,?,74391.2,?,?,?,?,?,?,2,1,10,1,-1
?,?,?,?,?,164596,-18,?,?,?,?,?,38,1,10,1,-1
?,?,?,?,?,386454.4,4,?,?,?,?,?,7,4,10,2,1
?,?,?,?,?,128723.2,4,?,?,?,?,?,38,1,10,1,1
?,?,?,?,?,-1377164,-8,?,?,?,?,?,38,1,10,2,1
?,?,?,?,?,287920.4,4,?,?,?,?,?,38,3,9,?,1
?,?,?,?,?,361619.2,?,?,?,?,?,?,16,1,5,1,1
?,?,?,?,?,-424408,?,?,?,?,?,?,7,1,5,1,-1
?,?,?,?,?,325936.8,?,?,?,?,?,?,38,1,10,1,-1
?,?,?,?,?,0,-6,?,?,?,?,?,38,1,10,2,1
?,?,?,?,?,58194,?,?,?,?,?,?,38,1,10,2,1
?,?,?,?,?,-203481.2,?,?,?,?,?,?,7,1,8,1,1
?,?,?,?,?,-25713.6,4,?,?,?,?,?,38,3,10,1,1
?,?,?,?,?,92688.8,?,?,?,?,?,?,38,1,10,1,1
?,?,?,?,?,82638.8,4,?,?,?,?,?,38,4,6,2,1
0,?,825930,7,?,-4074720,-20,?,0,?,?,?,38,1,10,1,-1
?,?,?,?,?,-66895.2,?,?,?,?,?,?,38,1,10,1,-1
?,?,?,?,?,120899.6,-10,?,?,?,?,?,38,1,10,2,-1
?,?,?,?,?,99941.6,-18,?,?,?,?,?,38,1,10,1,-1
?,?,?,?,420559.8,-1158396,4,?,?,52850,?,?,38,1,10,1,1
?,?,?,?,?,-26401.44,?,?,?,?,?,?,38,1,5,2,-1
?,?,?,?,?,-216324,34,?,?,?,?,?,38,1,10,1,1
?,?,?,?,?,525024,?,?,?,?,?,?,38,1,10,2,-1
?,?,?,?,?,103002.8,?,?,?,?,?,?,7,1,6,1,-1
?,?,?,?,?,-361132.8,?,?,?,?,?,?,38,1,10,1,1
?,?,?,?,?,1816040,4,?,?,?,?,?,38,4,10,2,1
?,?,?,?,?,28124.16,?,?,?,?,?,?,38,1,5,1,-1
?,?,?,?,?,629864,?,?,?,?,?,?,38,1,10,1,1
?,?,?,?,?,173586,?,?,?,?,?,?,2,1,10,2,-1
?,?,?,?,?,49788.4,6,?,?,?,?,?,38,1,10,2,-1
?,?,?,?,?,-530492,42,?,?,?,?,?,38,1,10,2,1
?,?,?,?,?,111924,?,?,?,?,?,?,38,1,6,2,1
?,?,?,?,?,49629.2,4,?,?,?,?,?,38,1,10,2,-1
?,?,?,?,?,102892.4,?,?,?,?,?,?,38,1,10,2,-1
?,?,?,?,?,-300004.4,?,?,?,?,?,?,16,1,5,2,1
?,?,?,?,?,81369.6,12,?,?,?,?,?,38,1,10,1,-1
?,?,?,?,?,245766.8,4,?,?,?,?,?,38,1,6,2,1
?,?,?,?,?,-107233.2,?,?,?,?,?,?,2,1,10,1,-1
?,?,?,?,?,320515.2,?,?,?,?,?,?,2,4,10,1,-1
?,?,?,?,?,49441.6,?,?,?,?,?,?,38,1,10,2,1
?,?,?,?,?,93309.2,4,?,?,?,?,?,38,1,10,2,-1
?,?,?,?,0,-206971.2,4,?,?,0,?,?,38,1,10,2,1
?,?,?,?,?,276180.4,?,?,?,?,?,?,2,1,10,2,1
?,?,?,?,?,43120.8,?,?,?,?,?,?,38,1,9,2,-1
?,?,?,?,?,-11615.28,-10,?,?,?,?,?,38,1,6,2,-1
?,?,?,?,?,-113162.4,-20,?,?,?,?,?,7,1,11,1,-1
?,?,?,?,?,378961.2,4,?,?,?,?,?,38,1,10,1,1
?,?,?,?,?,-1275848,4,?,?,?,?,?,38,1,10,1,1
?,?,?,?,?,124766.8,12,?,?,?,?,?,38,1,10,2,-1
?,?,?,?,?,762924,34,?,?,?,?,?,38,1,10,2,1
?,?,?,?,?,82904,30,?,?,?,?,?,38,1,10,1,1
?,?,?,?,?,154151.2,?,?,?,?,?,?,38,1,6,1,1
?,?,?,?,?,48600.4,?,?,?,?,?,?,38,4,10,1,1
?,?,?,?,?,166704,-20,?,?,?,?,?,38,1,10,2,-1
?,?,?,?,?,85206,12,?,?,?,?,?,38,1,10,2,-1
?,?,?,?,?,126036.4,4,?,?,?,?,?,38,1,10,2,-1
?,?,?,?,?,250893.6,?,?,?,?,?,?,38,1,5,1,1
?,?,?,?,?,135858.4,?,?,?,?,?,?,38,1,9,2,1
?,?,?,?,?,90080.8,?,?,?,?,?,?,38,1,10,2,1
?,?,0,14,?,0,?,?,0,?,?,?,13,1,9,1,1
?,?,?,?,?,53498,4,?,?,?,?,?,38,1,9,1,-1
?,?,?,?,?,-50162,32,?,?,?,?,?,37,1,5,1,1
?,?,?,?,?,246868.4,-26,?,?,?,?,?,2,1,5,1,-1
?,?,?,?,?,67672,-8,?,?,?,?,?,38,1,10,2,1
?,?,?,?,?,3345996,?,?,?,?,?,?,38,1,10,1,1
?,?,?,?,0,545588,-20,?,?,0,?,?,7,1,8,1,-1
?,?,?,?,?,-320388.4,?,?,?,?,?,?,2,1,10,1,1
?,?,?,?,?,1731752,32,?,?,?,?,?,38,1,10,2,1
?,?,?,?,?,-116316.4,?,?,?,?,?,?,2,1,10,2,1
?,?,?,?,?,-50569.2,4,?,?,?,?,?,38,1,10,2,1
?,?,?,?,?,149590.4,?,?,?,?,?,?,13,3,9,2,-1
?,?,?,?,?,-1472484,66,?,?,?,?,?,7,1,11,1,1
?,?,?,?,?,-1389444,-16,?,?,36436,?,?,38,3,10,2,1
?,?,?,?,?,133857.6,?,?,?,?,?,?,38,1,10,1,1
?,?,?,?,?,-2885,?,?,?,?,?,?,14,1,8,1,1
?,?,?,?,?,133255.2,?,?,?,?,?,?,38,3,10,1,-1
8,?,491697,14,?,-2587936,-20,?,0,?,?,?,13,4,9,?,1
?,?,?,?,?,172244.8,30,?,?,?,?,?,2,1,10,2,-1
?,?,?,?,?,0,64,?,?,?,?,?,38,1,10,2,1
?,?,?,?,?,-187165.6,4,?,?,?,?,?,2,1,10,1,-1
?,?,?,?,?,205450,-20,?,?,?,?,?,38,1,10,2,1
?,?,?,?,?,-297750,-22,?,?,?,?,?,2,1,10,2,-1
?,?,?,?,385454.4,-463280,-14,?,?,136894,?,?,38,1,10,2,-1
?,?,?,?,?,-315911.6,?,?,?,?,?,?,38,1,10,1,-1
?,?,?,?,?,0,?,?,?,?,?,?,38,1,10,2,-1
?,?,?,?,?,-47118,42,?,?,?,?,?,38,1,10,1,1
?,?,?,?,?,-41708.4,18,?,?,?,?,?,38,1,9,1,1
?,?,?,?,?,50215.6,?,?,?,?,?,?,37,1,5,2,-1
?,?,?,?,?,157213.6,?,?,?,?,?,?,38,1,10,1,1
?,?,?,?,?,2514136,?,?,?,?,?,?,38,1,10,1,1
?,?,?,?,?,99197.2,4,?,?,?,?,?,38,4,9,2,1
?,?,?,?,?,-30061.72,-26,?,?,?,?,?,38,1,5,1,-1
?,?,?,?,?,-239542,?,?,?,?,?,?,38,1,10,1,1
?,?,?,?,?,109430.4,4,?,?,?,?,?,38,1,10,1,1
?,?,?,?,?,268430,?,?,?,?,?,?,37,1,5,1,1
?,?,?,?,?,-7157.56,?,?,?,?,?,?,38,1,10,1,1
?,?,?,?,?,52530.4,32,?,?,?,?,?,38,1,10,1,-1
?,?,?,?,?,-1939292,-20,?,?,?,?,?,38,1,10,2,-1
?,?,?,?,?,-80296.4,6,?,?,?,?,?,38,1,6,1,1
?,?,?,?,?,-572244,?,?,?,?,?,?,38,1,10,1,-1
?,?,?,?,?,-440036,?,?,?,?,?,?,38,1,10,2,-1
?,?,?,?,?,84801.6,?,?,?,?,?,?,38,1,10,1,1
?,?,?,?,?,155317.2,?,?,?,?,?,?,38,1,10,2,1
?,?,?,?,?,-7212.84,38,?,?,?,?,?,38,1,5,1,-1
?,?,?,?,?,-601808,-16,?,?,?,?,?,2,1,10,2,-1
?,?,?,?,?,-53046.4,?,?,?,?,?,?,38,1,10,1,1
?,?,?,?,?,366.1428,18,?,?,?,?,?,38,1,10,1,1
?,?,?,?,?,37658,-2,?,?,?,?,?,38,1,10,2,1
?,?,?,?,?,679924,4,?,?,?,?,?,7,4,8,1,1
?,?,?,?,?,0,?,?,?,?,?,?,38,1,10,1,1
?,?,0,14,?,0,?,?,0,?,?,?,13,1,9,1,1
?,?,?,?,?,-762692,-20,?,?,?,?,?,38,1,5,2,-1
?,?,?,?,?,4761.28,?,?,?,?,?,?,2,1,10,2,-1
?,?,?,?,?,-14265.88,?,?,?,?,?,?,38,1,10,2,1
?,?,?,?,?,309561.2,4,?,?,?,?,?,38,1,10,2,1
?,?,?,?,?,184710,?,?,?,?,?,?,2,4,5,2,1
?,?,?,?,?,143114.4,?,?,?,?,?,?,38,1,10,1,1
?,0,?,?,?,-1613036,-16,?,?,?,0,?,38,1,10,2,1
?,?,?,?,?,-146246.8,?,?,?,?,?,?,38,4,10,1,1
?,?,?,?,?,928520,-8,?,?,?,?,?,38,1,10,2,1
?,?,?,?,?,364587.2,?,?,?,?,?,?,38,1,10,1,-1
?,?,?,?,?,-1680552,?,?,?,?,?,?,2,1,10,1,1
?,?,?,?,?,-1882760,-18,?,?,?,?,?,38,1,3,2,-1
?,?,?,?,?,66834.4,-28,?,?,?,?,?,38,1,10,1,-1
?,?,?,?,?,293413.2,4,?,?,?,?,?,38,1,10,2,-1
?,?,?,?,?,130011.2,-26,?,?,?,?,?,7,1,5,2,1
?,?,?,?,?,104048,26,?,?,?,?,?,38,1,10,1,-1
?,?,?,?,?,788072,-22,?,?,?,?,?,38,1,10,2,-1
?,?,?,?,?,-23565,?,?,?,?,?,?,38,1,10,2,1
?,?,?,?,?,1828732,4,?,?,?,?,?,2,1,10,2,1
?,?,?,?,?,-15973.84,?,?,?,?,?,?,38,3,10,1,1
?,?,?,?,?,51139.6,-8,?,?,?,?,?,38,1,10,?,1
?,?,?,?,?,116395.6,?,?,?,?,?,?,2,1,11,2,-1
?,?,?,?,?,197140,?,?,?,?,?,?,38,1,10,1,1
?,?,?,?,?,31286.84,4,?,?,?,?,?,38,1,10,1,1
?,?,?,?,?,72519.2,-30,?,?,?,?,?,38,1,10,1,-1
?,?,?,?,?,0,-8,?,?,?,?,?,38,1,10,1,1
?,?,?,?,?,-119268.8,8,?,?,?,?,?,38,1,10,2,-1
?,?,?,?,?,83753.6,6,?,?,?,?,?,38,1,10,1,1
?,?,?,?,?,77054.4,?,?,?,?,?,?,42,1,5,2,-1
?,?,?,?,?,1326872,?,?,?,?,?,?,2,1,10,2,1
?,?,?,?,?,-541532,-14,?,?,?,?,?,38,4,10,2,1
?,?,?,?,?,-144463.2,14,?,?,?,?,?,38,1,10,2,-1
?,?,?,?,?,4123.28,-24,?,?,?,?,?,7,4,5,2,-1
?,?,?,?,?,143114.4,?,?,?,?,?,?,38,1,10,1,1
?,?,?,?,?,100814.4,14,?,?,?,?,?,38,1,10,1,-1
?,?,?,?,?,0,?,?,?,?,?,?,38,1,10,2,1
?,?,?,?,?,2990,28,?,?,?,?,?,38,?,6,2,1
?,?,?,?,?,93105.6,-16,?,?,?,?,?,14,1,8,1,1
?,?,?,?,?,169837.6,16,?,?,?,?,?,38,1,10,1,-1
?,?,?,?,?,84003.2,?,?,?,?,?,?,38,1,10,?,-1
?,?,?,?,?,31880.56,?,?,?,?,?,?,38,1,10,1,-1
?,?,?,?,?,0,?,?,?,?,?,?,38,1,10,1,1
?,?,?,?,?,-2042568,-8,?,?,0,?,?,38,1,10,2,1
?,?,?,?,?,191537.6,?,?,?,?,?,?,38,4,10,2,-1
?,?,?,?,?,48351.2,?,?,?,?,?,?,38,1,6,2,-1
?,?,?,?,?,287920.4,4,?,?,?,?,?,38,3,9,?,1
?,?,?,?,?,143854.4,-20,?,?,?,?,?,42,1,5,2,-1
?,?,?,?,?,752176,16,?,?,?,?,?,38,1,10,2,1
?,?,?,?,?,-138694,?,?,?,?,?,?,38,1,10,2,1
?,?,?,?,?,-20477.28,?,?,?,?,?,?,38,1,10,2,1
?,?,?,?,?,-249706.4,?,?,?,?,?,?,38,1,10,1,-1
?,?,?,?,?,-4944.28,4,?,?,?,?,?,38,1,10,2,-1
?,?,?,?,?,287874.8,?,?,?,?,?,?,2,1,10,2,-1
0,?,240957,14,?,-3182072,?,?,0,?,?,?,13,1,9,1,-1
?,?,?,?,?,-33432.84,14,?,?,?,?,?,38,1,10,2,1
?,?,?,?,?,192333.6,4,?,?,?,?,?,38,1,9,2,1
?,?,?,?,?,-972444,4,?,?,?,?,?,2,1,5,1,-1
?,?,?,?,?,16097.2,4,?,?,?,?,?,38,1,10,1,-1
?,?,?,?,?,83289.2,-28,?,?,?,?,?,38,1,6,1,-1
?,?,?,?,?,208596,12,?,?,?,?,?,38,1,10,2,-1
?,?,?,?,?,417308,?,?,?,?,?,?,38,1,10,2,1
?,?,?,?,?,-86303.6,10,?,?,?,?,?,38,1,10,2,1
16,?,1135368,7,?,-3413612,?,?,0,?,?,?,38,3,10,2,1
?,?,?,?,?,-14667.16,-26,?,?,?,?,?,38,1,10,1,1
?,?,?,?,?,-1727748,-18,0,?,?,?,287.1,38,1,10,1,-1
?,?,?,?,?,-378138,?,?,?,?,?,?,2,1,10,2,-1
?,?,?,?,?,-251033.6,4,?,?,?,?,?,38,1,10,2,1
?,?,?,?,?,509624,?,?,?,?,?,?,38,1,10,2,-1
?,0,?,?,?,0,-18,?,?,?,0,?,38,4,10,2,-1
?,?,?,?,?,-607840,4,?,?,?,?,?,38,1,10,2,1
?,?,?,?,?,113390.4,?,?,?,?,?,?,38,1,10,2,1
?,?,?,?,?,135862,-24,?,?,?,?,?,7,1,5,1,-1
?,?,?,?,?,99956.4,0,?,?,?,?,?,38,1,10,2,1
?,?,?,?,?,280553.6,4,?,?,?,?,?,7,1,5,2,-1
?,?,?,?,?,7410,4,?,?,?,?,?,38,3,10,2,-1
?,?,?,?,?,502460,?,?,?,?,?,?,38,1,10,1,1
?,?,?,?,?,230498.4,-8,?,?,?,?,?,38,3,10,2,1
?,?,?,?,?,-2232480,?,3,?,?,?,90.42,38,1,10,1,1
?,?,?,?,?,108448.4,-18,?,?,?,?,?,15,1,5,2,-1
?,?,?,?,?,60083.2,-8,?,?,?,?,?,38,1,10,1,1
?,?,?,?,?,143061.2,-30,?,?,?,?,?,38,1,9,1,-1
?,?,?,?,?,43079.2,?,?,?,?,?,?,38,1,10,1,1
?,?,?,?,?,321818.4,?,?,?,?,?,?,38,1,10,2,-1
?,?,?,?,?,-406364,4,?,?,?,?,?,45,1,6,1,-1
?,?,?,?,?,553996,?,?,?,?,?,?,38,1,10,1,1
?,?,?,?,?,18177.6,?,?,?,?,?,?,38,4,9,2,-1
?,?,?,?,?,208172.4,?,?,?,?,?,?,38,1,10,2,1
?,?,?,?,?,167985.2,48,?,?,?,?,?,38,1,10,1,-1
?,?,?,?,?,147248.4,4,?,?,?,?,?,38,1,10,1,1
?,?,?,?,?,34229.84,?,?,?,?,?,?,38,1,10,2,-1
?,?,?,?,?,-89293.2,-30,?,?,?,?,?,14,1,8,1,-1
?,?,?,?,?,126881.2,4,?,?,?,?,?,2,1,10,?,1
?,?,?,?,?,131406,?,?,?,?,?,?,2,4,11,2,-1
?,?,?,?,?,279296,?,?,?,?,?,?,2,1,10,1,-1
?,?,?,?,?,969364,4,?,?,?,?,?,38,1,10,1,-1
?,?,?,?,?,14231.44,-28,?,?,?,?,?,38,3,10,?,1
?,?,?,?,?,138693.2,36,?,?,?,?,?,26,1,5,1,1
?,?,?,?,?,198087.6,4,?,?,?,?,?,2,1,5,1,-1
?,?,?,?,?,-5176.84,20,?,?,?,?,?,38,1,6,2,1
?,9,?,?,?,-1818688,-16,?,?,?,0,?,38,1,10,2,-1
?,?,?,?,?,258130,?,?,?,?,?,?,38,1,10,2,1
?,?,?,?,?,229532,?,?,?,?,?,?,38,4,10,2,-1
?,?,?,?,?,350559.6,-24,?,?,?,?,?,38,1,10,1,-1
?,?,?,?,?,212301.2,?,?,?,?,?,?,38,1,10,2,1
?,?,?,?,101322,-1572764,4,?,?,4002,?,?,38,3,10,1,-1
?,?,?,?,?,150255.2,18,?,?,?,?,?,38,1,10,1,-1
?,?,?,?,?,133723.2,8,?,?,?,?,?,7,1,8,2,-1
?,?,?,?,?,324456,-4,?,?,?,?,?,38,1,10,2,1
?,?,?,?,?,349433.2,4,?,?,?,?,?,38,1,10,1,1
?,?,?,?,?,-49720.4,8,?,?,?,?,?,38,1,10,2,-1
?,?,?,?,?,22218.56,54,?,?,?,?,?,2,1,10,1,-1
?,?,?,?,?,139842.8,-18,?,?,?,?,?,11,1,5,2,-1
?,?,?,?,?,307347.6,?,?,?,?,?,?,38,1,10,1,-1
?,?,?,?,?,311801.2,?,?,?,?,?,?,14,1,8,2,-1
?,?,?,?,?,67448.4,?,?,?,?,?,?,2,1,11,1,-1
?,?,?,?,?,1567928,?,?,?,?,?,?,38,4,10,1,1
?,?,?,?,436382.4,-687820,-26,?,?,122,?,?,38,1,10,1,-1
?,?,?,?,?,140748.4,4,?,?,?,?,?,38,1,10,1,-1
?,?,?,?,?,133251.6,4,?,?,?,?,?,38,1,10,2,1
?,?,?,?,?,39748.72,?,?,?,?,?,?,38,1,10,1,-1
?,?,?,?,?,70661.2,4,?,?,?,?,?,38,1,10,1,-1
?,?,?,?,?,108050.4,?,?,?,?,?,?,2,1,10,2,1
?,?,?,?,?,12160,?,?,?,?,?,?,26,1,5,1,-1
?,?,?,?,?,73908.4,42,?,?,?,?,?,38,1,10,2,1
?,?,?,?,?,27080.16,4,?,?,?,?,?,38,1,10,1,-1
?,?,?,?,?,201784,18,?,?,?,?,?,38,1,10,1,1
?,?,?,?,?,123555.2,4,?,?,?,?,?,38,1,10,1,1
0,?,118260,7,?,-3669188,-20,?,0,?,?,?,38,1,10,2,-1
?,?,?,?,?,74824,?,?,?,?,?,?,38,1,10,1,-1
?,?,?,?,?,908568,64,?,?,?,?,?,2,1,10,2,-1
?,?,?,?,?,-60399.2,?,?,?,?,?,?,38,1,10,1,1
?,?,?,?,?,-654624,4,?,?,?,?,?,2,3,5,2,-1
?,?,?,?,?,-363198,-10,?,?,?,?,?,38,1,10,1,1
?,?,?,?,?,-360566.8,?,?,?,?,?,?,38,1,10,1,1
?,?,?,?,?,111530.8,-18,?,?,?,?,?,38,1,5,1,1
?,0,?,?,?,-1442280,?,?,?,?,0,?,38,1,10,2,-1
?,?,?,?,?,-432072,4,?,?,?,?,?,38,1,10,1,1
