@relation data-weka.filters.unsupervised.attribute.NumericToNominal-R13-17-weka.filters.supervised.instance.Resample-B1.0-S1-Z75.0

@attribute Var12 numeric
@attribute Var19 numeric
@attribute Var53 numeric
@attribute Var87 numeric
@attribute Var111 numeric
@attribute Var113 numeric
@attribute Var126 numeric
@attribute Var130 numeric
@attribute Var131 numeric
@attribute Var139 numeric
@attribute Var161 numeric
@attribute Var188 numeric
@attribute Var193 {1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51}
@attribute Var203 {1,2,3,4,5}
@attribute Var207 {1,2,3,4,5,6,7,8,9,10,11,12,13,14}
@attribute Var218 {1,2}
@attribute churn {-1,1}

@data
?,?,?,?,?,741572,?,?,?,?,?,?,38,1,10,1,1
?,?,?,?,?,1334984,?,?,?,?,?,?,38,1,10,2,1
?,0,?,?,?,-1823072,4,?,?,?,9,?,13,1,9,1,-1
?,?,?,?,?,-1126720,?,?,?,?,?,?,2,1,5,1,-1
?,?,?,?,?,411664,-30,?,?,?,?,?,38,3,10,1,-1
?,?,?,?,?,19510.44,32,?,?,?,?,?,38,1,10,1,1
?,?,?,?,?,619232,4,?,?,?,?,?,38,4,1,1,1
?,?,?,?,?,67672,-8,?,?,?,?,?,38,1,10,2,1
?,?,?,?,?,262793.2,-22,?,?,?,?,?,38,1,10,2,1
?,?,?,?,?,-6009.28,36,?,?,?,?,?,38,1,10,1,1
?,?,?,?,?,87448.8,-30,?,?,?,?,?,38,1,10,1,-1
?,?,?,?,?,109849.6,24,?,?,?,?,?,38,1,10,1,1
?,?,?,?,?,961472,-20,?,?,?,?,?,38,1,10,2,1
?,?,?,?,?,-1334336,-22,?,?,?,?,?,38,1,10,1,-1
?,?,?,?,107799,-670868,?,?,?,345662,?,?,38,1,10,1,-1
?,?,?,?,?,-51281.6,34,?,?,?,?,?,31,1,5,2,1
?,?,?,?,?,1004068,?,?,?,?,?,?,38,1,10,1,-1
?,?,?,?,?,-4057.6,?,?,?,?,?,?,38,1,9,1,-1
?,?,?,?,?,70945.2,?,?,?,?,?,?,38,1,10,2,1
?,?,?,?,?,-111904.8,?,?,?,?,?,?,38,1,10,2,-1
?,?,?,?,?,75246.4,8,?,?,?,?,?,7,1,8,1,-1
?,?,?,?,?,168394,30,?,?,?,?,?,38,1,10,1,-1
?,?,?,?,18382.38,-2018160,?,?,?,181838,?,?,13,1,9,1,1
?,?,?,?,?,6587.72,-30,?,?,?,?,?,26,1,5,1,-1
?,?,?,?,?,147297.2,16,?,?,?,?,?,2,1,5,2,1
?,?,?,?,?,-45811.6,4,?,?,?,?,?,38,1,10,2,-1
?,?,?,?,?,167707.6,0,?,?,?,?,?,38,1,10,2,1
?,?,?,?,?,194760.4,-2,?,?,?,?,?,38,1,10,2,1
?,?,?,?,?,2660312,10,?,?,?,?,?,38,1,10,1,-1
?,?,?,?,139043.4,217257.6,-14,?,?,340218,?,?,38,1,10,2,1
?,?,?,?,?,454224,-22,?,?,?,?,?,7,1,5,2,1
?,?,?,?,?,-566256,4,?,?,?,?,?,38,1,10,2,-1
?,?,?,?,?,149506.8,?,?,?,?,?,?,38,1,10,1,-1
?,?,?,?,?,-58991.2,4,?,?,?,?,?,38,1,10,2,1
?,?,?,?,?,743720,40,?,?,?,?,?,38,1,10,1,-1
?,?,?,?,?,-34273.56,44,?,?,?,?,?,38,1,5,1,-1
?,?,?,?,?,-1670912,-18,?,?,?,?,?,2,1,10,2,-1
?,?,?,?,?,-199754,-12,?,?,?,?,?,38,4,10,2,1
?,?,?,?,?,-668908,8,?,?,?,?,?,38,1,10,2,1
?,0,?,?,?,-2055860,-22,?,?,?,0,?,38,1,10,1,-1
?,?,?,?,?,53888.4,-30,?,?,?,?,?,2,1,11,1,-1
?,?,?,?,?,-1866988,-24,0,?,?,?,241.26,38,1,10,2,-1
?,?,?,?,?,928520,-8,?,?,?,?,?,38,1,10,2,1
?,?,?,?,?,60923.2,40,?,?,?,?,?,38,1,9,1,-1
?,?,?,?,?,-805452,-20,?,?,?,?,?,38,1,6,1,1
?,?,?,?,?,-250697.6,?,?,?,?,?,?,32,1,5,1,1
?,?,?,?,?,-2483424,4,?,?,?,?,?,38,1,9,2,1
?,?,?,?,?,268430,?,?,?,?,?,?,37,1,5,1,1
?,?,?,?,?,-229334,?,?,?,?,?,?,29,1,8,1,1
?,?,?,?,?,-2942028,-18,0,?,?,?,233.82,38,1,10,2,-1
?,?,?,?,?,135310.8,-26,?,?,?,?,?,2,1,10,1,-1
0,?,360531,7,?,-3925004,-20,?,74684080,?,?,?,38,1,10,1,-1
?,?,?,?,?,296954.8,32,?,?,?,?,?,38,1,10,1,-1
?,?,0,14,?,0,?,?,0,?,?,?,13,1,9,1,1
?,?,?,?,?,33113.16,?,?,?,?,?,?,2,1,5,1,1
?,9,?,?,?,-1652872,-16,?,?,?,36,?,38,1,10,1,1
?,?,?,?,?,305979.2,?,?,?,?,?,?,2,1,10,1,1
?,?,?,?,?,9652.44,?,?,?,?,?,?,2,1,6,?,1
?,?,?,?,?,88214.4,8,?,?,?,?,?,7,1,8,?,1
?,?,?,?,?,0,22,?,?,?,?,?,38,1,5,2,1
?,?,?,?,?,77569.2,-28,?,?,?,?,?,38,1,10,1,-1
?,?,?,?,?,-44795.6,44,?,?,?,?,?,38,1,10,1,1
?,?,?,?,?,266811.2,-16,?,?,?,?,?,38,3,10,2,-1
?,?,?,?,?,122801.2,4,?,?,?,?,?,38,1,10,2,-1
?,?,?,?,?,139848.4,?,?,?,?,?,?,38,4,10,2,1
?,?,?,?,?,99025.6,-4,?,?,?,?,?,38,1,10,2,-1
?,?,?,?,?,61086,-22,?,?,?,?,?,38,1,10,1,-1
?,?,?,?,407125.2,-291292,-8,?,?,481364,?,?,38,1,6,2,1
8,?,491697,14,?,-2587936,-20,?,0,?,?,?,13,4,9,?,1
?,?,?,?,?,192531.2,4,?,?,?,?,?,38,1,10,1,1
?,?,?,?,?,66507.2,22,?,?,?,?,?,38,1,10,1,1
?,?,?,?,?,-20831,18,?,?,?,?,?,38,1,10,1,1
?,?,?,?,?,-50620.4,46,?,?,?,?,?,36,1,5,2,1
?,?,?,?,?,68194.8,32,?,?,?,?,?,38,1,10,1,-1
?,?,?,?,?,24019.16,?,?,?,?,?,?,38,1,10,2,1
?,?,?,?,?,-295290,4,?,?,?,?,?,38,1,10,2,1
?,?,?,?,?,-39443,?,?,?,?,?,?,38,1,10,2,1
?,?,?,?,?,-1986468,-22,?,?,?,?,?,38,1,10,2,-1
?,?,?,?,?,-1127356,-26,?,?,?,?,?,2,1,6,2,-1
?,?,?,?,?,752176,16,?,?,?,?,?,38,1,10,2,1
?,?,?,?,0,-150584,-22,?,?,0,?,?,38,1,6,?,1
?,?,?,?,?,-8005,26,?,?,?,?,?,38,1,10,1,-1
?,?,?,?,0,-702568,?,?,?,0,?,?,38,4,8,2,-1
?,?,?,?,?,283772.4,-8,?,?,?,?,?,38,1,10,1,1
?,?,?,?,?,3861,?,?,?,?,?,?,38,1,5,2,-1
?,?,?,?,?,54561.2,?,?,?,?,?,?,2,1,5,2,1
?,?,?,?,?,21613.56,?,?,?,?,?,?,38,1,10,1,1
?,?,?,?,?,33254.28,-30,?,?,?,?,?,2,1,10,1,-1
?,?,?,?,?,10358.56,4,?,?,?,?,?,14,1,6,2,1
?,?,?,?,?,538072,14,?,?,?,?,?,38,1,10,2,1
?,?,?,?,?,258576.8,-22,?,?,?,?,?,38,1,10,2,1
?,?,?,?,?,279688.4,4,?,?,?,?,?,38,1,10,1,-1
?,?,?,?,?,142657.6,?,?,?,?,?,?,2,1,10,2,1
?,?,?,?,?,-70450,44,?,?,?,?,?,38,1,10,2,1
?,?,?,?,?,132057.6,?,?,?,?,?,?,38,1,10,2,1
?,?,?,?,?,283594.4,26,?,?,?,?,?,38,1,5,1,-1
?,?,?,?,?,0,?,?,?,?,?,?,38,1,10,?,1
?,?,?,?,?,84075.2,28,?,?,?,?,?,38,1,9,1,1
?,?,?,?,?,931880,-28,?,?,?,?,?,38,1,10,2,-1
?,?,?,?,?,-974540,-26,?,?,?,?,?,2,1,11,2,-1
?,?,?,?,?,137252,?,?,?,?,?,?,38,1,10,1,-1
?,?,?,?,?,273707.6,4,?,?,?,?,?,38,1,10,1,1
?,?,?,?,?,17808.28,?,?,?,?,?,?,38,1,10,1,-1
?,?,?,?,?,136698.4,?,?,?,?,?,?,7,1,5,1,1
?,?,?,?,?,-1293036,-20,?,?,?,?,?,38,1,6,1,-1
?,?,?,?,?,209001.2,30,?,?,?,?,?,38,1,10,1,-1
?,?,?,?,?,46694.4,40,?,?,?,?,?,38,1,10,2,1
?,?,?,?,?,52530.4,32,?,?,?,?,?,38,1,10,1,-1
?,?,?,?,?,-777616,20,?,?,?,?,?,38,1,10,2,-1
?,?,?,?,?,-1642040,-28,?,?,?,?,?,38,4,10,1,-1
?,?,?,?,?,-398532,-28,?,?,?,?,?,38,1,10,1,1
?,0,?,?,?,-39233.2,-18,?,?,?,0,?,38,1,10,1,1
?,?,?,?,?,-778892,4,?,?,?,?,?,38,4,5,1,-1
?,?,?,?,?,100506.8,4,?,?,?,?,?,14,1,6,1,1
?,?,?,?,?,-538152,6,?,?,?,?,?,38,1,6,1,-1
?,?,?,?,?,0,?,?,?,?,?,?,38,1,10,1,1
?,?,?,?,?,140733.2,18,?,?,?,?,?,38,1,10,1,1
?,?,?,?,?,88517.2,6,?,?,?,?,?,38,1,10,1,1
?,?,?,?,?,-142708,?,?,?,?,?,?,37,1,5,2,1
?,?,?,?,?,80.2856,20,?,?,?,?,?,38,3,5,2,-1
?,?,?,?,?,123157.6,-24,?,?,?,?,?,38,1,10,2,-1
?,?,?,?,?,-1353608,-18,?,?,?,?,?,38,1,6,1,-1
?,?,?,?,?,-6501.44,40,?,?,?,?,?,38,1,6,1,1
?,?,?,?,?,604964,-28,?,?,?,?,?,38,1,10,1,-1
?,?,?,?,?,-11502.84,4,?,?,?,?,?,38,1,5,2,1
?,?,?,?,?,-11281.56,-10,?,?,?,?,?,2,1,10,2,-1
?,?,?,?,?,-1523824,-18,?,?,?,?,?,38,1,6,2,-1
?,?,?,?,?,125980,-6,?,?,?,?,?,38,1,10,2,-1
?,?,?,?,?,-267826.8,?,?,?,?,?,?,2,1,10,1,-1
?,0,?,?,?,0,?,?,?,?,0,?,38,1,10,2,-1
?,?,?,?,?,-57937.2,-28,?,?,?,?,?,2,1,5,1,-1
?,?,?,?,?,-582904,?,?,?,?,?,?,38,1,10,1,-1
?,?,?,?,?,-53468,?,?,?,?,?,?,2,1,10,2,1
?,?,?,?,?,1567928,?,?,?,?,?,?,38,4,10,1,1
?,?,?,?,?,-735608,4,?,?,?,?,?,38,1,10,1,-1
?,?,?,?,?,-785100,-30,?,?,?,?,?,38,1,6,1,-1
?,?,?,?,?,-32038.72,?,?,?,?,?,?,38,1,10,2,-1
?,?,?,?,?,7503.84,?,?,?,?,?,?,38,1,10,2,1
?,?,?,?,?,118363.6,?,?,?,?,?,?,38,1,10,2,1
?,?,?,?,?,-147681.6,-30,?,?,?,?,?,38,1,6,1,-1
?,?,?,?,?,18608.4,?,?,?,?,?,?,38,1,9,1,1
?,?,?,?,?,82850,-30,?,?,?,?,?,38,1,6,2,-1
?,?,?,?,?,70097.6,?,?,?,?,?,?,2,1,10,1,1
?,?,?,?,?,-906228,-8,?,?,?,?,?,38,1,10,2,1
?,?,?,?,?,199554,28,?,?,?,?,?,38,1,10,1,1
?,?,?,?,?,27491.28,?,?,?,?,?,?,38,1,10,1,1
?,?,?,?,?,-538340,-8,?,?,?,?,?,38,1,10,2,1
?,?,?,?,?,-13897.44,-8,?,?,?,?,?,38,1,10,?,1
?,?,?,?,?,780252,-8,?,?,?,?,?,10,1,5,1,1
?,?,?,?,?,55288.4,32,?,?,?,?,?,38,1,10,2,-1
?,?,?,?,?,50957.2,4,?,?,?,?,?,38,1,6,1,-1
?,?,?,?,?,143876.4,?,?,?,?,?,?,2,1,10,2,-1
?,?,?,?,217070.4,-721396,4,?,?,716096,?,?,38,1,10,2,-1
?,?,?,?,?,308506.4,-28,?,?,?,?,?,38,1,10,2,1
?,?,?,?,?,25795.56,-8,?,?,?,?,?,38,1,9,2,1
?,?,?,?,?,-2362976,-18,0,?,?,?,317.7,38,1,10,1,1
?,?,?,?,?,36395.28,?,?,?,?,?,?,2,1,10,1,-1
?,?,?,?,?,154228,-24,?,?,?,?,?,38,1,5,1,-1
?,?,?,?,?,-1632648,-22,?,?,?,?,?,37,1,5,1,1
?,?,?,?,?,-76412.4,?,?,?,?,?,?,2,1,10,2,-1
?,?,?,?,?,-94876.4,?,?,?,?,?,?,16,4,5,2,1
?,?,?,?,?,304754.8,-20,?,?,?,?,?,38,1,5,1,-1
?,0,?,?,?,-688356,-18,?,?,?,0,?,38,1,10,2,-1
?,?,?,?,?,-243461.6,?,?,?,?,?,?,38,1,10,2,1
?,?,?,?,?,-1706200,-22,?,?,?,?,?,7,1,8,1,-1
?,?,?,?,?,103783.2,32,?,?,?,?,?,38,1,10,2,-1
?,?,?,?,?,-19316.56,8,?,?,?,?,?,14,1,8,1,1
?,?,?,?,?,-409064,-18,0,?,?,?,247.08,38,4,10,1,-1
?,?,?,?,?,3005.572,?,?,?,?,?,?,38,1,5,2,-1
?,?,?,?,?,107857.6,?,?,?,?,?,?,11,4,5,2,-1
?,?,?,?,?,713416,12,?,?,?,?,?,38,1,10,1,-1
?,?,?,?,?,119803.6,6,?,?,?,?,?,38,1,10,1,-1
?,?,?,?,?,76128.8,24,?,?,?,?,?,38,1,10,1,-1
?,?,?,?,?,60629.6,?,?,?,?,?,?,38,4,10,1,-1
?,?,?,?,?,960.856,?,?,?,?,?,?,38,4,10,1,-1
112,?,571374,7,?,250872,?,?,0,?,?,?,38,1,10,1,1
?,?,?,?,?,-198998,42,?,?,?,?,?,38,1,10,1,-1
?,?,?,?,94892.41,-1107840,-28,?,?,82776,?,?,38,1,10,2,-1
?,?,?,?,?,79272,-28,?,?,?,?,?,38,4,10,2,-1
?,?,?,?,?,113645.2,?,?,?,?,?,?,38,1,10,?,1
?,?,?,?,2325864,-418864,4,?,?,366450,?,?,13,1,9,1,-1
?,?,?,?,?,57785.2,?,?,?,?,?,?,38,1,10,1,1
?,?,?,?,?,-408112,?,?,?,?,?,?,38,1,10,2,1
?,?,?,?,?,187735.2,-26,?,?,?,?,?,38,1,9,1,1
?,?,?,?,?,149117.2,?,?,?,?,?,?,38,1,10,1,1
?,?,?,?,?,3345732,6,?,?,?,?,?,38,1,10,2,1
?,?,?,?,?,-64032.8,-20,?,?,?,?,?,38,1,10,2,-1
?,?,?,?,?,64170.4,12,?,?,?,?,?,38,4,10,1,-1
?,?,?,?,?,104869.6,4,?,?,?,?,?,38,1,10,2,1
?,?,?,?,?,249940.4,?,?,?,?,?,?,2,1,11,?,1
?,?,?,?,?,-34071.44,8,?,?,?,?,?,38,1,9,1,1
?,?,?,?,?,-182254,-2,?,?,?,?,?,38,4,8,2,1
?,?,?,?,?,-1333944,4,?,?,?,?,?,38,1,10,2,-1
?,?,?,?,?,316883.6,?,?,?,?,?,?,38,1,10,1,1
?,?,?,?,?,105809.2,?,?,?,?,?,?,38,1,10,2,1
?,?,?,?,?,18756.56,?,?,?,?,?,?,38,1,10,1,1
?,?,?,?,?,-242820.8,4,?,?,?,?,?,38,1,10,2,1
?,?,?,?,?,147905.6,4,?,?,?,?,?,38,1,5,1,1
?,?,?,?,?,77941.2,8,?,?,?,?,?,2,1,10,2,-1
?,?,?,?,?,152067.2,4,?,?,?,?,?,38,1,10,1,1
?,?,?,?,?,228978.4,?,?,?,?,?,?,38,1,10,2,1
?,?,?,?,?,-46892.4,4,?,?,?,?,?,38,1,10,2,1
?,?,?,?,?,66005.2,?,?,?,?,?,?,38,1,10,1,-1
?,?,?,?,?,137194.4,?,?,?,?,?,?,38,1,10,2,1
?,?,?,?,?,-1143092,4,?,?,?,?,?,2,1,11,1,-1
?,?,?,?,?,181130.8,?,?,?,?,?,?,38,1,10,2,1
?,?,?,?,?,-198998,42,?,?,?,?,?,38,1,10,1,-1
?,?,?,?,?,391578.8,?,?,?,?,?,?,38,4,10,1,1
?,?,?,?,?,356946.4,4,?,?,?,?,?,38,1,10,1,1
?,?,?,?,?,-29802.16,4,?,?,?,?,?,2,1,5,1,-1
?,?,?,?,?,-2369956,-18,0,?,?,?,332.58,38,1,10,2,-1
?,?,?,?,?,0,64,?,?,?,?,?,38,1,10,2,1
?,?,?,?,?,-66219.6,18,?,?,?,?,?,7,1,8,1,1
?,?,?,?,?,146143.2,?,?,?,?,?,?,2,1,10,2,1
?,?,?,?,?,-470612,-8,?,?,?,?,?,38,1,10,2,1
?,?,?,?,?,553996,?,?,?,?,?,?,38,1,10,1,1
?,?,?,?,?,109348.8,?,?,?,?,?,?,38,1,5,1,1
?,?,?,?,?,105992.4,-20,?,?,?,?,?,38,1,10,2,-1
?,?,?,?,?,-37164.56,4,?,?,?,?,?,38,1,10,1,-1
?,0,?,?,?,-1872500,?,?,?,?,0,?,38,4,10,1,1
?,?,?,?,?,-427744,-10,?,?,?,?,?,38,1,10,2,-1
?,?,?,?,?,483688,-26,?,?,?,?,?,37,1,6,1,-1
?,?,?,?,?,138662.8,4,?,?,?,?,?,38,1,10,2,-1
?,?,?,?,?,85147.2,-8,?,?,?,?,?,38,1,10,2,1
?,?,?,?,?,-587228,4,?,?,?,?,?,38,1,6,2,1
?,?,?,?,?,113452.4,14,?,?,?,?,?,2,1,6,2,-1
?,?,?,?,?,-27389,4,?,?,?,?,?,38,1,10,1,1
?,?,?,?,?,-1054280,-18,?,?,?,?,?,38,1,10,2,1
?,?,?,?,?,-786568,4,?,?,?,?,?,38,1,10,2,1
?,?,?,?,?,141394.4,-28,?,?,?,?,?,38,1,10,1,-1
?,?,?,?,?,33113.16,?,?,?,?,?,?,2,1,5,1,1
?,?,?,?,?,151040.4,8,?,?,?,?,?,38,1,10,1,-1
?,?,?,?,?,164596,-18,?,?,?,?,?,38,1,10,1,-1
?,?,?,?,?,144298.4,?,?,?,?,?,?,38,1,10,2,1
?,?,?,?,?,-41545.2,-28,?,?,?,?,?,38,1,10,2,-1
?,?,?,?,?,253450.8,-20,?,?,?,?,?,38,1,10,1,-1
?,?,?,?,?,-4219200,-18,0,?,?,?,107.1,38,1,5,2,-1
?,?,?,?,?,-6649.56,18,?,?,?,?,?,38,1,10,1,-1
?,?,?,?,?,-5275.84,?,?,?,?,?,?,38,1,6,1,-1
?,?,?,?,?,13899.28,4,?,?,?,?,?,38,1,10,2,1
?,?,?,?,?,18706.16,?,?,?,?,?,?,38,1,10,2,-1
?,?,?,?,?,152177.2,56,?,?,?,?,?,2,1,10,2,1
?,?,?,?,?,161097.6,4,?,?,?,?,?,38,1,10,2,1
?,?,?,?,?,159918,?,?,?,?,?,?,2,4,11,2,1
?,?,?,?,?,107250.4,-22,?,?,?,?,?,2,1,10,1,-1
?,0,?,?,?,-234686,4,?,?,?,0,?,38,1,6,2,-1
112,?,1073745,7,?,-1918564,-26,?,0,?,?,?,38,1,10,2,-1
?,?,?,?,?,277075.2,?,?,?,?,?,?,38,1,10,2,1
?,?,?,?,?,149506.8,?,?,?,?,?,?,38,1,10,1,-1
?,?,?,?,?,99956.4,0,?,?,?,?,?,38,1,10,2,1
?,?,?,?,?,241797.2,-20,?,?,?,?,?,38,1,10,2,-1
?,?,?,?,?,189288,?,?,?,?,?,?,38,1,10,2,1
?,0,?,?,?,-1613036,-16,?,?,?,0,?,38,1,10,2,1
?,?,?,?,?,-254566.8,-28,?,?,?,?,?,11,1,5,2,-1
?,?,?,?,?,-141450.4,34,?,?,?,?,?,38,1,10,2,-1
?,?,?,?,?,2175.6,?,?,?,?,?,?,14,4,8,1,1
?,?,?,?,?,154510,?,?,?,?,?,?,25,1,10,1,-1
?,?,?,?,?,107811.6,?,?,?,?,?,?,2,1,10,1,1
?,?,?,?,?,-129452.8,8,?,?,?,?,?,38,1,6,1,-1
?,?,?,?,?,-2150824,-18,0,?,?,?,284.28,38,1,5,1,-1
?,?,?,?,?,622964,?,?,?,?,?,?,38,1,10,1,-1
?,?,?,?,?,97691.2,4,?,?,?,?,?,38,1,10,1,1
?,?,?,?,?,1507584,?,?,?,?,?,?,38,1,10,2,1
?,0,?,?,?,-1610072,4,?,?,?,0,?,38,1,10,2,-1
?,?,?,?,?,-1025940,4,?,?,?,?,?,38,1,6,1,1
?,?,?,?,?,-607748,-10,?,?,?,?,?,38,1,10,2,1
?,?,?,?,?,1435428,-24,?,?,?,?,?,38,1,10,2,1
?,?,?,?,?,-14662.8,4,?,?,0,?,?,38,1,10,1,-1
?,0,?,?,?,-1225288,-18,?,?,?,0,?,38,1,10,1,-1
?,?,?,?,?,-36240.72,4,?,?,?,?,?,38,1,10,1,1
?,?,?,?,?,-51385.2,?,?,?,?,?,?,38,1,10,1,1
?,?,?,?,?,112649.6,?,?,?,?,?,?,7,1,5,1,-1
?,0,?,?,?,-1693808,4,?,?,?,0,?,38,1,10,2,-1
?,?,?,?,?,146500.8,?,?,?,?,?,?,38,1,10,1,-1
?,?,?,?,?,138657.6,32,?,?,?,?,?,38,1,10,2,1
?,?,?,?,?,25516.84,?,?,?,?,?,?,38,1,10,1,-1
?,?,?,?,?,109849.6,24,?,?,?,?,?,38,1,10,1,1
?,?,?,?,?,-3849.572,-28,?,?,?,?,?,38,1,10,1,-1
?,?,?,?,?,-49792,-4,?,?,?,?,?,38,1,5,2,1
?,?,?,?,?,107356.8,-26,?,?,?,?,?,38,1,10,1,1
?,?,?,?,?,-9777.56,?,?,?,?,?,?,38,1,5,1,1
?,?,?,?,?,403360,?,?,?,?,?,?,38,1,10,2,1
?,?,?,?,?,-2227.856,10,?,?,?,?,?,2,1,10,1,1
?,0,?,?,?,-4789400,4,?,?,?,0,?,38,1,10,1,-1
?,?,?,?,?,88214.4,8,?,?,?,?,?,7,1,8,?,1
?,?,?,?,?,36215.72,4,?,?,?,?,?,38,1,10,1,1
?,?,?,?,?,87946.4,?,?,?,?,?,?,38,1,10,2,1
?,?,?,?,?,-26165,6,?,?,?,?,?,38,1,10,1,1
?,?,?,?,?,-5690.44,-24,?,?,?,?,?,38,1,10,1,-1
?,?,?,?,?,65644.4,?,?,?,?,?,?,38,1,10,1,1
?,?,?,?,64200,-1423944,4,?,?,4826,?,?,38,1,10,2,-1
?,?,?,?,0,-1408400,-14,?,?,0,?,?,38,1,10,2,-1
?,?,?,?,?,566424,4,?,?,?,?,?,38,1,10,1,-1
?,?,?,?,?,-251859.2,8,?,?,?,?,?,38,1,10,1,-1
?,?,?,?,?,120845.6,?,?,?,?,?,?,16,1,5,1,-1
?,?,?,?,?,0,12,?,?,?,?,?,2,1,11,1,-1
?,?,?,?,?,125255.2,30,?,?,?,?,?,38,1,10,1,-1
?,?,?,?,?,0,4,?,?,?,?,?,38,1,10,1,1
?,?,?,?,?,273556,-4,?,?,?,?,?,38,1,10,2,-1
?,?,?,?,?,340470.4,8,?,?,?,?,?,13,1,9,1,-1
?,?,?,?,?,260175.2,8,?,?,?,?,?,38,1,10,1,1
?,?,?,?,?,911224,4,?,?,?,?,?,38,1,10,1,1
?,?,?,?,?,-316258,-28,?,?,?,?,?,38,1,10,1,-1
?,?,?,?,?,0,?,?,?,?,?,?,38,1,10,1,1
?,?,?,?,?,107036,12,?,?,?,?,?,38,1,10,2,-1
?,?,?,?,?,1445384,-26,?,?,?,?,?,38,4,10,2,1
?,?,?,?,?,-20831,18,?,?,?,?,?,38,1,10,1,1
?,?,?,?,486025.2,-805164,-14,?,?,518410,?,?,38,1,6,2,-1
?,?,?,?,?,150449.6,-20,?,?,?,?,?,7,4,5,2,-1
?,?,?,?,?,187327.6,4,?,?,?,?,?,38,1,10,1,-1
?,0,?,?,?,-651604,4,?,?,?,0,?,38,4,10,1,1
?,?,?,?,?,303751.2,-30,?,?,?,?,?,38,1,10,1,1
?,?,?,?,?,84054,-30,?,?,?,?,?,38,1,10,2,1
?,?,?,?,?,140733.2,18,?,?,?,?,?,38,1,10,1,1
?,?,?,?,?,85505.2,24,?,?,?,?,?,38,1,9,1,-1
?,?,?,?,?,252817.2,2,?,?,?,?,?,38,1,10,1,1
?,?,?,?,?,67498.4,32,?,?,?,?,?,38,1,10,?,1
?,?,?,?,?,-678368,4,?,?,?,?,?,38,1,6,1,-1
?,?,?,?,?,122338.4,10,?,?,?,?,?,38,1,10,1,-1
?,?,?,?,?,265656.4,?,?,?,?,?,?,7,1,5,1,1
?,?,?,?,?,-52607.2,?,?,?,?,?,?,2,1,10,1,-1
?,?,?,?,?,745212,?,?,?,?,?,?,38,1,10,2,-1
?,?,?,?,?,5611.44,4,?,?,?,?,?,2,1,5,2,-1
?,?,?,?,?,-135166.8,?,?,?,?,?,?,38,1,10,2,1
?,?,?,?,?,108050.4,?,?,?,?,?,?,2,1,10,2,1
?,?,?,?,?,164852,6,?,?,?,?,?,38,1,10,1,-1
?,?,?,?,?,159777.2,14,?,?,?,?,?,38,1,10,2,1
?,?,?,?,?,74342.4,4,?,?,?,?,?,38,1,10,2,1
?,?,?,?,?,-1041732,22,?,?,?,?,?,31,1,5,1,-1
?,?,?,?,?,114495.2,?,?,?,?,?,?,38,4,6,1,-1
?,?,?,?,?,70894.4,?,?,?,?,?,?,38,1,10,2,1
?,?,?,?,?,50945.2,-6,?,?,?,?,?,38,1,10,2,-1
?,?,?,?,?,380539.2,-30,?,?,?,?,?,38,1,9,1,-1
?,?,?,?,2041326,-654152,?,?,?,0,?,?,38,4,10,1,1
?,?,?,?,?,-252652.8,?,?,?,?,?,?,38,1,10,1,-1
?,?,?,?,?,201053.2,-28,?,?,?,?,?,14,1,8,1,-1
?,?,?,?,?,177794,26,?,?,?,?,?,38,1,10,2,-1
?,?,?,?,?,-14309.16,16,?,?,?,?,?,38,1,10,2,-1
?,?,?,?,?,48160,-20,?,?,?,?,?,38,1,10,1,-1
?,?,?,?,?,254778,30,?,?,?,?,?,38,1,10,1,-1
?,?,?,?,?,107854.4,18,?,?,?,?,?,38,1,10,2,-1
?,?,?,?,?,4821.72,?,?,?,?,?,?,38,1,9,2,-1
?,?,?,?,?,119696,4,?,?,?,?,?,38,1,10,2,1
?,?,?,?,315609,-833112,4,?,?,614292,?,?,38,1,10,2,1
?,?,?,?,?,-34574.84,4,?,?,?,?,?,2,1,10,2,-1
?,?,?,?,?,-7113.16,4,?,?,?,?,?,38,1,10,2,1
?,?,?,?,?,287920.4,4,?,?,?,?,?,38,3,9,?,1
?,?,?,?,?,1065840,4,?,?,?,?,?,38,4,10,2,1
0,?,0,7,?,-3637164,-20,?,6464,?,?,?,38,1,10,1,-1
?,?,?,?,?,69834.4,-30,?,?,?,?,?,45,1,6,1,-1
?,?,?,?,?,167940.4,40,?,?,?,?,?,38,1,10,1,-1
?,?,?,?,?,80595.6,?,?,?,?,?,?,38,1,6,2,1
?,?,?,?,131479.8,-1699204,-14,?,?,8172,?,?,38,1,10,1,-1
?,?,?,?,?,-99615.6,32,?,?,?,?,?,2,1,10,2,-1
?,?,?,?,?,21553,-10,?,?,?,?,?,38,1,10,2,1
?,?,?,?,?,52980.8,?,?,?,?,?,?,38,1,10,1,1
?,?,?,?,?,6090.72,-10,?,?,?,?,?,38,1,10,2,1
?,?,?,?,?,63673.2,4,?,?,?,?,?,2,1,10,2,1
?,?,?,?,?,51153.6,24,?,?,?,?,?,38,1,10,2,1
?,?,?,?,?,143360.8,?,?,?,?,?,?,38,1,10,2,-1
?,?,?,?,?,-39443,?,?,?,?,?,?,38,1,10,2,1
