@relation data-weka.filters.unsupervised.attribute.NumericToNominal-R231-233-weka.filters.unsupervised.instance.Randomize-S42-weka.filters.unsupervised.instance.RemovePercentage-P20.0

@attribute Var1 numeric
@attribute Var2 numeric
@attribute Var3 numeric
@attribute Var4 numeric
@attribute Var5 numeric
@attribute Var6 numeric
@attribute Var7 numeric
@attribute Var8 numeric
@attribute Var9 numeric
@attribute Var10 numeric
@attribute Var11 numeric
@attribute Var12 numeric
@attribute Var13 numeric
@attribute Var14 numeric
@attribute Var15 numeric
@attribute Var16 numeric
@attribute Var17 numeric
@attribute Var18 numeric
@attribute Var19 numeric
@attribute Var20 numeric
@attribute Var21 numeric
@attribute Var22 numeric
@attribute Var23 numeric
@attribute Var24 numeric
@attribute Var25 numeric
@attribute Var26 numeric
@attribute Var27 numeric
@attribute Var28 numeric
@attribute Var29 numeric
@attribute Var30 numeric
@attribute Var31 numeric
@attribute Var32 numeric
@attribute Var33 numeric
@attribute Var34 numeric
@attribute Var35 numeric
@attribute Var36 numeric
@attribute Var37 numeric
@attribute Var38 numeric
@attribute Var39 numeric
@attribute Var40 numeric
@attribute Var41 numeric
@attribute Var42 numeric
@attribute Var43 numeric
@attribute Var44 numeric
@attribute Var45 numeric
@attribute Var46 numeric
@attribute Var47 numeric
@attribute Var48 numeric
@attribute Var49 numeric
@attribute Var50 numeric
@attribute Var51 numeric
@attribute Var52 numeric
@attribute Var53 numeric
@attribute Var54 numeric
@attribute Var55 numeric
@attribute Var56 numeric
@attribute Var57 numeric
@attribute Var58 numeric
@attribute Var59 numeric
@attribute Var60 numeric
@attribute Var61 numeric
@attribute Var62 numeric
@attribute Var63 numeric
@attribute Var64 numeric
@attribute Var65 numeric
@attribute Var66 numeric
@attribute Var67 numeric
@attribute Var68 numeric
@attribute Var69 numeric
@attribute Var70 numeric
@attribute Var71 numeric
@attribute Var72 numeric
@attribute Var73 numeric
@attribute Var74 numeric
@attribute Var75 numeric
@attribute Var76 numeric
@attribute Var77 numeric
@attribute Var78 numeric
@attribute Var79 numeric
@attribute Var80 numeric
@attribute Var81 numeric
@attribute Var82 numeric
@attribute Var83 numeric
@attribute Var84 numeric
@attribute Var85 numeric
@attribute Var86 numeric
@attribute Var87 numeric
@attribute Var88 numeric
@attribute Var89 numeric
@attribute Var90 numeric
@attribute Var91 numeric
@attribute Var92 numeric
@attribute Var93 numeric
@attribute Var94 numeric
@attribute Var95 numeric
@attribute Var96 numeric
@attribute Var97 numeric
@attribute Var98 numeric
@attribute Var99 numeric
@attribute Var100 numeric
@attribute Var101 numeric
@attribute Var102 numeric
@attribute Var103 numeric
@attribute Var104 numeric
@attribute Var105 numeric
@attribute Var106 numeric
@attribute Var107 numeric
@attribute Var108 numeric
@attribute Var109 numeric
@attribute Var110 numeric
@attribute Var111 numeric
@attribute Var112 numeric
@attribute Var113 numeric
@attribute Var114 numeric
@attribute Var115 numeric
@attribute Var116 numeric
@attribute Var117 numeric
@attribute Var118 numeric
@attribute Var119 numeric
@attribute Var120 numeric
@attribute Var121 numeric
@attribute Var122 numeric
@attribute Var123 numeric
@attribute Var124 numeric
@attribute Var125 numeric
@attribute Var126 numeric
@attribute Var127 numeric
@attribute Var128 numeric
@attribute Var129 numeric
@attribute Var130 numeric
@attribute Var131 numeric
@attribute Var132 numeric
@attribute Var133 numeric
@attribute Var134 numeric
@attribute Var135 numeric
@attribute Var136 numeric
@attribute Var137 numeric
@attribute Var138 numeric
@attribute Var139 numeric
@attribute Var140 numeric
@attribute Var141 numeric
@attribute Var142 numeric
@attribute Var143 numeric
@attribute Var144 numeric
@attribute Var145 numeric
@attribute Var146 numeric
@attribute Var147 numeric
@attribute Var148 numeric
@attribute Var149 numeric
@attribute Var150 numeric
@attribute Var151 numeric
@attribute Var152 numeric
@attribute Var153 numeric
@attribute Var154 numeric
@attribute Var155 numeric
@attribute Var156 numeric
@attribute Var157 numeric
@attribute Var158 numeric
@attribute Var159 numeric
@attribute Var160 numeric
@attribute Var161 numeric
@attribute Var162 numeric
@attribute Var163 numeric
@attribute Var164 numeric
@attribute Var165 numeric
@attribute Var166 numeric
@attribute Var167 numeric
@attribute Var168 numeric
@attribute Var169 numeric
@attribute Var170 numeric
@attribute Var171 numeric
@attribute Var172 numeric
@attribute Var173 numeric
@attribute Var174 numeric
@attribute Var175 numeric
@attribute Var176 numeric
@attribute Var177 numeric
@attribute Var178 numeric
@attribute Var179 numeric
@attribute Var180 numeric
@attribute Var181 numeric
@attribute Var182 numeric
@attribute Var183 numeric
@attribute Var184 numeric
@attribute Var185 numeric
@attribute Var186 numeric
@attribute Var187 numeric
@attribute Var188 numeric
@attribute Var189 numeric
@attribute Var190 numeric
@attribute Var191 numeric
@attribute Var192 numeric
@attribute Var193 numeric
@attribute Var194 numeric
@attribute Var195 numeric
@attribute Var196 numeric
@attribute Var197 numeric
@attribute Var198 numeric
@attribute Var199 numeric
@attribute Var200 numeric
@attribute Var201 numeric
@attribute Var202 numeric
@attribute Var203 numeric
@attribute Var204 numeric
@attribute Var205 numeric
@attribute Var206 numeric
@attribute Var207 numeric
@attribute Var208 numeric
@attribute Var209 numeric
@attribute Var210 numeric
@attribute Var211 numeric
@attribute Var212 numeric
@attribute Var213 numeric
@attribute Var214 numeric
@attribute Var215 numeric
@attribute Var216 numeric
@attribute Var217 numeric
@attribute Var218 numeric
@attribute Var219 numeric
@attribute Var220 numeric
@attribute Var221 numeric
@attribute Var222 numeric
@attribute Var223 numeric
@attribute Var224 numeric
@attribute Var225 numeric
@attribute Var226 numeric
@attribute Var227 numeric
@attribute Var228 numeric
@attribute Var229 numeric
@attribute Var230 numeric
@attribute churn {-1,1}
@attribute appetency {-1,1}
@attribute upselling {-1,1}

@data
0,?,?,?,?,?,?,?,20,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,5,?,?,?,?,?,?,?,?,?,?,0,?,?,?,?,?,0,?,?,0,?,?,162675,?,?,?,6.561205,0,?,?,?,0,6,?,?,40,?,?,?,?,?,?,4,?,?,?,0,?,?,?,?,?,?,?,?,234968,0,?,?,0,?,?,?,?,?,?,?,0,?,7,?,?,?,?,?,?,?,163684,?,6,?,?,-1983232,?,?,0,?,?,?,?,2,?,?,?,?,-20,?,?,4,?,0,?,?,?,?,35296,0,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,0,?,70,?,?,?,?,?,?,?,?,?,?,?,297.36,?,?,?,?,?,?,?,?,?,?,?,1235360,?,?,?,?,?,0,14,?,234,?,?,195,38,?,19,1,214,2746,4109,?,?,2765,1,59,1,?,10,1,?,6,2,53,?,?,1,217,1563,2,?,3722,4,916,?,?,?,20,5,14,?,?,1,-1,-1
?,?,?,?,?,525,7,?,?,?,?,?,2080,?,?,?,?,?,?,?,220,275,?,8,120,?,?,166.56,?,?,?,?,?,?,0,?,?,32598,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,5.119632,?,?,?,?,?,?,?,9,?,?,?,?,?,?,3,154,7,?,547808,?,0,?,?,5977.53,?,0,?,12,?,?,?,?,?,?,?,?,21387,?,?,?,?,?,?,?,?,?,?,?,?,?,?,40,?,?,88,3684.284,?,?,?,?,?,330,?,?,?,12,?,10647,4,?,?,?,?,?,0,250780,69174,?,?,?,?,?,665,?,?,0,27,?,?,?,?,326039,?,?,?,757408,?,?,?,?,?,?,42,?,?,184200,?,?,?,?,?,?,?,?,?,0,?,?,?,?,?,?,?,0,?,?,?,?,?,?,?,282,?,?,333,2,?,19,1,118,60,3514,7190,?,5015,1,10,1,13,10,1,?,6,1,76,?,6326,?,1845,1910,1,12,2335,4,1465,3,?,1,15,5,24,1,?,-1,-1,-1
?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,5.237342,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,8,?,?,?,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,?,?,?,?,?,?,0,?,?,?,?,?,?,-459336,?,?,?,0,?,?,?,?,?,?,0,?,-18,?,?,?,?,?,?,?,?,207.9,?,?,0,?,?,?,?,?,?,0,?,?,?,?,0,?,0,?,?,0,?,?,?,?,?,0,?,?,0,?,?,?,?,?,?,?,?,?,0,?,?,?,?,0,?,?,0,?,?,?,?,?,?,288,?,?,168,38,?,19,1,112,3830,2666,?,?,1838,1,84,3,?,10,1,?,6,2,53,?,?,?,217,12882,2,12,2090,4,81,3,?,?,13,5,14,?,?,1,-1,-1
?,?,?,?,?,329,0,?,?,?,?,?,0,?,?,?,?,?,?,?,4,5,?,2,0,?,?,200,?,?,?,?,?,?,0,?,?,0,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,1.166845,?,?,?,?,?,?,?,9,?,?,?,?,?,?,?,78,0,?,2600,?,0,?,?,5187.48,?,0,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,8,?,?,8,-2439.568,?,?,?,?,?,30,?,?,?,0,?,5526,?,?,?,?,?,?,0,0,0,?,?,?,?,?,0,?,?,0,0,?,?,?,?,2275,?,?,?,1300,?,?,?,?,?,?,0,?,?,0,?,?,?,?,?,?,?,?,?,0,?,?,?,?,?,?,?,0,?,?,?,?,?,?,?,390,?,?,230,38,2,19,1,139,4186,2393,10909,2,5364,1,68,3,12,10,1,?,6,1,53,?,3563,?,1077,4771,2,?,4232,4,1947,?,?,2,6,5,14,2,?,-1,-1,-1
?,?,?,?,?,406,0,?,?,?,?,?,0,?,?,?,?,?,?,?,84,105,?,2,40,?,?,186.64,?,?,?,?,?,?,0,?,?,0,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,1.349925,?,?,?,?,?,?,?,9,?,?,?,?,?,?,3,26,0,?,1094160,?,0,?,?,167847.6,?,0,?,2,?,?,?,?,?,?,?,?,120786,?,?,?,?,?,?,?,?,?,?,?,?,?,?,40,?,?,56,-208027.6,?,?,?,?,?,410,?,?,?,0,?,0,4,?,?,?,?,?,0,563080,82460,?,?,?,?,?,0,?,?,0,9,?,?,?,?,164017,?,?,?,1240608,?,?,?,?,?,?,16,?,?,117216,?,?,?,?,?,?,?,?,?,0,?,?,?,?,?,?,?,0,?,?,?,?,?,?,?,252,?,?,28,38,?,19,1,75,2010,983,?,?,4423,1,70,3,21,10,1,?,6,1,53,?,?,?,996,12820,1,12,1579,4,2412,3,?,?,16,5,14,?,?,-1,-1,-1
?,?,?,?,?,322,7,?,?,?,?,?,1872,?,?,?,?,?,?,?,0,0,?,?,0,?,?,166.56,?,?,?,?,?,?,0,?,?,0,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,1.990814,?,?,?,?,?,?,?,9,?,?,?,?,?,?,?,70,56,?,0,?,0,?,?,53477.1,?,0,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,-2483424,?,?,?,?,?,15,?,?,?,0,?,702,4,?,?,?,?,?,0,0,0,?,?,?,?,?,810,?,?,0,9,?,?,?,?,?,?,?,?,0,?,?,?,?,?,?,0,?,?,0,?,?,?,?,?,?,?,?,?,0,?,?,?,?,?,?,?,0,?,?,?,?,?,?,?,324,?,?,296,38,3,19,1,35,739,47,633,2,1120,1,32,3,12,9,1,?,6,1,34,?,5507,?,1926,5824,2,12,3403,7,1795,3,?,2,8,2,23,2,?,1,-1,-1
?,?,?,?,?,1141,0,?,?,?,?,?,2052,?,?,?,?,?,?,?,328,410,?,14,184,?,?,166.56,?,?,?,?,?,?,0,?,?,28428,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,5.31019,?,?,?,?,?,?,?,18,?,?,?,?,?,?,3,30,0,?,346688,?,0,?,?,40254.9,?,0,?,16,?,?,?,?,?,?,?,?,23298,?,?,?,?,?,?,?,?,?,?,?,?,?,?,120,?,?,128,-38509.16,?,?,?,?,?,1120,?,?,?,12,?,48195,6,?,?,?,?,?,0,579680,107360,?,?,?,?,?,0,?,?,0,0,?,?,?,?,115766,?,?,?,932808,?,?,?,?,?,?,66,?,?,93072,?,?,?,?,?,?,?,?,?,0,?,?,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?,33,38,?,19,1,60,240,47,?,?,3221,1,57,3,12,10,1,?,6,1,53,?,?,?,1077,9443,2,12,1881,4,230,3,?,?,20,5,14,?,?,-1,-1,-1
?,?,?,?,?,49,0,?,?,?,?,?,0,?,?,?,?,?,?,?,956,1195,?,0,424,?,?,500.96,?,?,?,?,?,?,0,?,?,75732,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,1.126041,?,?,?,?,?,?,?,9,?,?,?,?,?,?,3,14,0,?,10952,?,3,?,?,1262.874,?,5,?,4,?,?,?,?,?,?,?,?,7236,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,?,?,32,-258920.8,?,?,?,?,?,1195,?,?,?,366,?,0,-12,?,?,?,?,?,8,134210,60448,?,?,?,?,?,0,?,?,0,0,?,?,?,?,0,?,?,?,402436,?,?,?,?,?,?,236,?,?,46848,?,?,?,?,?,?,?,?,?,0,?,?,?,?,?,?,?,0,?,?,?,?,?,?,?,186,?,?,335,38,?,9,1,143,2197,706,?,?,3657,1,7,3,12,10,1,?,6,2,53,?,?,?,811,6966,2,12,225,4,2454,3,?,?,9,5,14,?,?,1,-1,-1
?,?,?,?,?,1288,0,?,?,?,?,?,0,?,?,?,?,?,?,?,644,805,?,10,240,?,?,328,?,?,?,?,?,?,0,?,?,4630362,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,3.104038,?,?,?,?,?,?,?,18,?,?,?,?,?,?,6,24,0,?,2406552,?,0,?,?,50366.1,?,75,?,18,?,?,?,?,?,?,?,?,136176,?,?,?,?,?,?,?,?,?,?,?,?,?,?,160,?,?,120,324355.6,?,?,?,?,?,2550,?,?,?,216,?,0,4,?,?,?,?,?,0,3917525,744142,?,?,?,?,?,0,?,?,0,18,?,?,?,?,390187,?,?,?,10664320,?,?,?,?,?,?,112,?,?,662748,?,?,?,?,?,?,?,?,?,0,?,?,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?,34,38,?,19,1,208,2754,2852,?,?,333,1,81,3,21,10,1,?,6,1,53,?,?,?,472,3548,1,18,2464,4,827,3,?,?,7,5,14,?,?,-1,-1,-1
?,?,?,?,?,1652,21,?,?,?,?,?,4044,?,?,?,?,?,?,?,1340,1675,?,18,824,?,?,314.8,?,?,?,?,?,?,20,?,?,4965012,?,?,?,?,?,0,?,?,?,?,?,?,276259.2,?,?,?,?,?,6.392438,?,?,?,?,?,?,?,27,?,?,?,?,?,?,9,134,476,?,1113040,?,6,?,?,42738,?,35,?,36,?,?,?,?,?,?,?,?,304554,?,?,?,?,?,?,?,?,?,?,?,?,?,?,128,?,?,256,-41760.8,?,?,?,?,?,2020,?,?,?,264,?,94473,-14,?,?,?,?,?,48,2404590,490492,?,?,?,?,?,770,?,?,0,18,?,?,?,?,19824,?,?,?,9245000,?,?,?,?,?,?,262,?,?,564792,?,?,?,?,?,?,?,?,?,0,?,?,?,?,?,?,?,0,?,?,?,?,?,?,?,264,?,?,211,2,3,19,1,208,3953,859,14274,2,2539,1,74,1,8,10,1,?,6,2,76,?,12288,?,1845,12042,2,12,1796,4,1260,3,?,2,7,5,5,1,?,1,-1,-1
?,?,?,?,?,350,7,?,?,?,?,?,4,?,?,?,?,?,?,?,108,135,?,0,136,?,?,331.04,?,?,?,?,?,?,0,?,?,15846,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,5.769066,?,?,?,?,?,?,?,9,?,?,?,?,?,?,?,84,0,?,0,?,0,?,?,3786.27,?,0,?,14,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,32,?,?,0,-65094.8,?,?,?,?,?,400,?,?,?,12,?,387,?,?,?,?,?,?,0,2070,37556,?,?,?,?,?,85,?,?,0,9,?,?,?,?,0,?,?,?,104380,?,?,?,?,?,?,2,?,?,25572,?,?,?,?,?,?,?,?,?,0,?,?,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?,359,38,?,19,1,22,81,530,13038,?,2916,1,52,1,8,10,1,?,4,1,76,?,10707,?,78,1697,1,12,3688,4,3458,3,?,?,11,5,14,1,?,-1,-1,-1
?,?,?,?,?,105,0,?,?,?,?,?,0,?,?,?,?,?,?,?,80,100,?,0,32,?,?,186.64,?,?,?,?,?,?,0,?,?,9787560,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,5.70925,?,?,?,?,?,?,?,9,?,?,?,?,?,?,3,16,0,?,1246296,?,0,?,?,237263.4,?,0,?,0,?,?,?,?,?,?,?,?,15780,?,?,?,?,?,?,?,?,?,?,?,?,?,?,8,?,?,8,-223974.8,?,?,?,?,?,400,?,?,?,60,?,0,4,?,?,?,?,?,0,158865,1378024,?,?,?,?,?,0,?,?,0,0,?,?,?,?,0,?,?,?,10031320,?,?,?,?,?,?,10,?,?,0,?,?,?,?,?,?,?,?,?,0,?,?,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?,329,38,?,19,1,15,2332,454,?,?,2777,1,77,1,12,10,1,?,6,1,53,?,?,?,1073,12242,1,12,4172,4,2698,3,?,?,22,5,14,?,?,1,-1,-1
?,?,?,?,?,770,14,?,?,?,?,?,1292,?,?,?,?,?,?,?,140,175,?,2,8,?,?,213.36,?,?,?,?,?,?,0,?,?,5510406,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,4.753685,?,?,?,?,?,?,?,36,?,?,?,?,?,?,9,92,0,?,3207792,?,0,?,?,240316.2,?,15,?,0,?,?,?,?,?,?,?,?,78468,?,?,?,?,?,?,?,?,?,?,?,?,?,?,32,?,?,40,84834.4,?,?,?,?,?,500,?,?,?,66,?,41040,?,?,?,?,?,?,0,4888440,56400,?,?,?,?,?,2340,?,?,0,18,?,?,?,?,604800,?,?,?,10337840,?,?,?,?,?,?,30,?,?,0,?,?,?,?,?,?,?,?,?,0,?,?,?,?,?,?,?,0,?,?,?,?,?,?,?,210,?,?,110,38,3,19,1,112,2907,3038,9797,2,776,1,84,?,6,10,1,?,6,1,76,?,10333,?,1845,908,2,12,3779,4,1828,4,?,3,13,5,14,1,?,-1,-1,-1
?,?,?,?,?,840,0,?,?,?,?,?,0,?,?,?,?,?,?,?,132,165,?,2,64,?,?,196.64,?,?,?,?,?,?,0,?,?,1836,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,5.038026,?,?,?,?,?,?,?,9,?,?,?,?,?,?,3,56,0,?,1739384,?,0,?,?,72498,?,5,?,2,?,?,?,?,?,?,?,?,495,?,?,?,?,?,?,?,?,?,?,?,?,?,?,24,?,?,40,1201.856,?,?,?,?,?,480,?,?,?,24,?,0,32,?,?,?,?,?,0,2718885,370056,?,?,?,?,?,0,?,?,0,0,?,?,?,?,347270,?,?,?,3852180,?,?,?,?,?,?,28,?,?,73068,?,?,?,?,?,?,?,?,?,0,?,?,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?,76,38,?,19,1,21,3182,1840,1611,?,1891,1,25,3,12,10,1,?,6,1,53,?,6540,?,1542,6063,1,12,2737,4,2927,3,?,1,15,5,14,1,?,-1,-1,-1
?,?,?,?,?,105,0,?,?,?,?,?,56,?,?,?,?,?,?,?,0,0,?,?,0,?,?,166.56,?,?,?,?,?,?,0,?,?,0,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,2.890408,?,?,?,?,?,?,?,9,?,?,?,?,?,?,?,46,0,?,0,?,0,?,?,12073.29,?,0,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,0,?,?,?,?,?,0,?,?,?,0,?,9990,?,?,?,?,?,?,0,0,0,?,?,?,?,?,0,?,?,0,0,?,?,?,?,?,?,?,?,0,?,?,?,?,?,?,0,?,?,0,?,?,?,?,?,?,?,?,?,0,?,?,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?,197,38,3,19,1,106,3461,2346,13893,2,4476,1,96,1,12,10,1,?,6,1,53,?,8205,?,1540,9460,2,12,974,4,3633,2,?,2,14,5,14,?,?,-1,-1,-1
?,?,?,?,?,462,7,?,?,?,?,?,0,?,?,?,?,?,?,?,212,265,?,2,56,?,?,253.52,?,?,?,?,?,?,0,?,?,4914126,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,0.629353,?,?,?,?,?,?,?,9,?,?,?,?,?,?,?,62,0,?,933816,?,0,?,?,180858.3,?,40,?,2,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,48,?,?,104,1198220,?,?,?,?,?,375,?,?,?,84,?,1053,38,?,?,?,?,?,0,3029975,299926,?,?,?,?,?,30,?,?,0,0,?,?,?,?,554463,?,?,?,8819400,?,?,?,?,?,?,20,?,?,125562,?,?,?,?,?,?,?,?,?,0,?,?,?,?,?,?,?,0,?,?,?,?,?,?,?,138,?,?,266,38,?,19,1,118,2999,2960,?,?,3665,1,83,?,12,10,1,?,6,1,53,?,?,?,1077,3481,2,?,712,4,2930,?,?,?,23,5,14,2,?,-1,-1,-1
?,?,?,?,?,14,0,?,?,?,?,?,0,?,?,?,?,?,?,?,12,15,?,0,8,?,?,166.56,?,?,?,?,?,?,0,?,?,7257600,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,4.287546,?,?,?,?,?,?,?,9,?,?,?,?,?,?,3,16,0,?,0,?,0,?,?,1063602,?,0,?,0,?,?,?,?,?,?,?,?,6,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,?,?,0,-1146368,?,?,?,?,?,45,?,?,?,12,?,0,?,?,?,?,?,?,0,0,507974,?,?,?,?,?,0,?,?,0,9,?,?,?,?,0,?,?,?,5854360,?,?,?,?,?,?,0,?,?,0,?,?,?,?,?,?,?,?,?,0,?,?,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?,119,38,?,19,1,41,1669,1992,?,?,3015,1,100,1,2,10,1,?,6,1,53,?,?,?,1073,8570,1,12,1593,4,2942,3,?,?,5,5,14,?,?,1,-1,-1
?,?,?,?,?,3038,7,?,?,?,?,?,144,?,?,?,?,?,?,?,328,410,?,20,104,?,?,233.44,?,?,?,?,?,?,0,?,?,0,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,3.784021,?,?,?,?,?,?,?,18,?,?,?,?,?,?,3,34,0,?,758520,?,6,?,?,7720.8,?,0,?,38,?,?,?,?,?,?,?,?,17550,?,?,?,?,?,?,?,?,?,?,?,?,?,?,144,?,?,224,-98296,?,?,?,?,?,1440,?,?,?,0,?,405,4,?,?,?,?,?,16,384465,78828,?,?,?,?,?,45,?,?,0,18,?,?,?,?,360661,?,?,?,1192220,?,?,?,?,?,?,44,?,?,521598,?,?,?,?,?,?,?,?,?,0,?,?,?,?,?,?,?,0,?,?,?,?,?,?,?,246,?,?,141,38,?,19,1,8,3181,4217,?,?,1794,3,11,3,12,10,1,?,6,1,53,?,?,?,1077,8255,2,12,4252,4,2066,3,?,?,14,5,14,?,?,1,-1,-1
?,?,?,?,?,8533,7,?,?,?,?,?,4104,?,?,?,?,?,?,?,144,180,?,8,0,?,?,186.64,?,?,?,?,?,?,0,?,?,335106,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,5.584704,?,?,?,?,?,?,?,9,?,?,?,?,?,?,?,142,161,?,4700376,?,0,?,?,22811.25,?,10,?,2,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,40,?,?,56,159703.6,?,?,?,?,?,5530,?,?,?,18,?,93744,?,?,?,?,?,?,0,9361000,0,?,?,?,?,?,1755,?,?,0,36,?,?,?,?,2419039,?,?,?,10471800,?,?,?,?,?,?,46,?,?,429408,?,?,?,?,?,?,?,?,?,0,?,?,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?,350,7,3,19,1,21,1497,967,4265,2,2533,1,4,1,8,5,1,?,6,1,8,?,10274,?,1451,12167,2,12,437,7,1054,2,?,2,9,7,15,?,?,-1,-1,-1
?,?,?,?,?,749,?,?,?,?,?,?,?,?,?,?,?,?,?,?,36,45,?,0,8,?,?,186.64,?,?,?,?,?,?,0,?,?,7279680,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,6.702841,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,36,?,?,4838400,?,0,?,?,237652.8,?,0,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,8,?,?,8,31459,?,?,?,?,?,315,?,?,?,36,?,?,12,?,?,?,?,?,0,1411925,629572,?,?,?,?,?,?,?,?,0,18,?,?,?,?,0,?,?,?,9661000,?,?,?,?,?,?,2,?,?,0,?,?,?,?,?,?,?,?,?,0,?,?,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?,302,38,?,19,1,110,2448,896,?,?,320,1,4,3,21,10,1,?,6,1,53,?,?,?,1077,3887,2,12,1036,4,2904,3,?,?,9,5,14,?,?,-1,-1,-1
?,?,?,?,?,1064,7,?,?,?,?,?,2784,?,?,?,?,?,?,?,180,225,?,2,64,?,?,495.68,?,?,?,?,?,?,0,?,?,4340880,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,6.423627,?,?,?,?,?,?,?,27,?,?,?,?,?,?,?,108,35,?,1546024,?,0,?,?,127969.8,?,30,?,6,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,40,?,?,32,142152.4,?,?,?,?,?,610,?,?,?,72,?,8091,?,?,?,?,?,?,0,3517340,1035676,?,?,?,?,?,100,?,?,0,27,?,?,?,?,554414,?,?,?,10697880,?,?,?,?,?,?,24,?,?,1059630,?,?,?,?,?,?,?,?,?,0,?,?,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?,354,2,?,19,1,205,1069,2670,?,?,173,1,76,3,9,3,1,?,6,1,42,?,?,?,1651,11368,2,?,1975,7,1551,?,?,?,14,2,30,1,?,-1,-1,-1
?,?,?,?,?,392,0,?,?,?,?,?,0,?,?,?,?,?,?,?,40,50,?,0,32,?,?,166.56,?,?,?,?,?,?,0,?,?,9582,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,0.756249,?,?,?,?,?,?,?,9,?,?,?,?,?,?,3,36,0,?,19264,?,0,?,?,7612.021,?,5,?,2,?,?,?,?,?,?,?,?,7155,?,?,?,?,?,?,?,?,?,?,?,?,?,?,16,?,?,16,0,?,?,?,?,?,100,?,?,?,6,?,3240,12,?,?,?,?,?,0,6935,8392,?,?,?,?,?,0,?,?,0,27,?,?,?,?,0,?,?,?,46312,?,?,?,?,?,?,2,?,?,4896,?,?,?,?,?,?,?,?,?,0,?,?,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?,116,38,?,19,1,106,1954,5025,?,?,3371,1,72,2,12,10,1,?,6,1,53,?,?,?,1077,2355,2,12,2679,4,2011,3,?,?,9,5,14,?,?,1,-1,-1
