@relation data-weka.filters.unsupervised.attribute.NumericToNominal-R231-233-weka.filters.unsupervised.instance.Randomize-S42-weka.filters.unsupervised.instance.RemovePercentage-P20.0-V

@attribute Var1 numeric
@attribute Var2 numeric
@attribute Var3 numeric
@attribute Var4 numeric
@attribute Var5 numeric
@attribute Var6 numeric
@attribute Var7 numeric
@attribute Var8 numeric
@attribute Var9 numeric
@attribute Var10 numeric
@attribute Var11 numeric
@attribute Var12 numeric
@attribute Var13 numeric
@attribute Var14 numeric
@attribute Var15 numeric
@attribute Var16 numeric
@attribute Var17 numeric
@attribute Var18 numeric
@attribute Var19 numeric
@attribute Var20 numeric
@attribute Var21 numeric
@attribute Var22 numeric
@attribute Var23 numeric
@attribute Var24 numeric
@attribute Var25 numeric
@attribute Var26 numeric
@attribute Var27 numeric
@attribute Var28 numeric
@attribute Var29 numeric
@attribute Var30 numeric
@attribute Var31 numeric
@attribute Var32 numeric
@attribute Var33 numeric
@attribute Var34 numeric
@attribute Var35 numeric
@attribute Var36 numeric
@attribute Var37 numeric
@attribute Var38 numeric
@attribute Var39 numeric
@attribute Var40 numeric
@attribute Var41 numeric
@attribute Var42 numeric
@attribute Var43 numeric
@attribute Var44 numeric
@attribute Var45 numeric
@attribute Var46 numeric
@attribute Var47 numeric
@attribute Var48 numeric
@attribute Var49 numeric
@attribute Var50 numeric
@attribute Var51 numeric
@attribute Var52 numeric
@attribute Var53 numeric
@attribute Var54 numeric
@attribute Var55 numeric
@attribute Var56 numeric
@attribute Var57 numeric
@attribute Var58 numeric
@attribute Var59 numeric
@attribute Var60 numeric
@attribute Var61 numeric
@attribute Var62 numeric
@attribute Var63 numeric
@attribute Var64 numeric
@attribute Var65 numeric
@attribute Var66 numeric
@attribute Var67 numeric
@attribute Var68 numeric
@attribute Var69 numeric
@attribute Var70 numeric
@attribute Var71 numeric
@attribute Var72 numeric
@attribute Var73 numeric
@attribute Var74 numeric
@attribute Var75 numeric
@attribute Var76 numeric
@attribute Var77 numeric
@attribute Var78 numeric
@attribute Var79 numeric
@attribute Var80 numeric
@attribute Var81 numeric
@attribute Var82 numeric
@attribute Var83 numeric
@attribute Var84 numeric
@attribute Var85 numeric
@attribute Var86 numeric
@attribute Var87 numeric
@attribute Var88 numeric
@attribute Var89 numeric
@attribute Var90 numeric
@attribute Var91 numeric
@attribute Var92 numeric
@attribute Var93 numeric
@attribute Var94 numeric
@attribute Var95 numeric
@attribute Var96 numeric
@attribute Var97 numeric
@attribute Var98 numeric
@attribute Var99 numeric
@attribute Var100 numeric
@attribute Var101 numeric
@attribute Var102 numeric
@attribute Var103 numeric
@attribute Var104 numeric
@attribute Var105 numeric
@attribute Var106 numeric
@attribute Var107 numeric
@attribute Var108 numeric
@attribute Var109 numeric
@attribute Var110 numeric
@attribute Var111 numeric
@attribute Var112 numeric
@attribute Var113 numeric
@attribute Var114 numeric
@attribute Var115 numeric
@attribute Var116 numeric
@attribute Var117 numeric
@attribute Var118 numeric
@attribute Var119 numeric
@attribute Var120 numeric
@attribute Var121 numeric
@attribute Var122 numeric
@attribute Var123 numeric
@attribute Var124 numeric
@attribute Var125 numeric
@attribute Var126 numeric
@attribute Var127 numeric
@attribute Var128 numeric
@attribute Var129 numeric
@attribute Var130 numeric
@attribute Var131 numeric
@attribute Var132 numeric
@attribute Var133 numeric
@attribute Var134 numeric
@attribute Var135 numeric
@attribute Var136 numeric
@attribute Var137 numeric
@attribute Var138 numeric
@attribute Var139 numeric
@attribute Var140 numeric
@attribute Var141 numeric
@attribute Var142 numeric
@attribute Var143 numeric
@attribute Var144 numeric
@attribute Var145 numeric
@attribute Var146 numeric
@attribute Var147 numeric
@attribute Var148 numeric
@attribute Var149 numeric
@attribute Var150 numeric
@attribute Var151 numeric
@attribute Var152 numeric
@attribute Var153 numeric
@attribute Var154 numeric
@attribute Var155 numeric
@attribute Var156 numeric
@attribute Var157 numeric
@attribute Var158 numeric
@attribute Var159 numeric
@attribute Var160 numeric
@attribute Var161 numeric
@attribute Var162 numeric
@attribute Var163 numeric
@attribute Var164 numeric
@attribute Var165 numeric
@attribute Var166 numeric
@attribute Var167 numeric
@attribute Var168 numeric
@attribute Var169 numeric
@attribute Var170 numeric
@attribute Var171 numeric
@attribute Var172 numeric
@attribute Var173 numeric
@attribute Var174 numeric
@attribute Var175 numeric
@attribute Var176 numeric
@attribute Var177 numeric
@attribute Var178 numeric
@attribute Var179 numeric
@attribute Var180 numeric
@attribute Var181 numeric
@attribute Var182 numeric
@attribute Var183 numeric
@attribute Var184 numeric
@attribute Var185 numeric
@attribute Var186 numeric
@attribute Var187 numeric
@attribute Var188 numeric
@attribute Var189 numeric
@attribute Var190 numeric
@attribute Var191 numeric
@attribute Var192 numeric
@attribute Var193 numeric
@attribute Var194 numeric
@attribute Var195 numeric
@attribute Var196 numeric
@attribute Var197 numeric
@attribute Var198 numeric
@attribute Var199 numeric
@attribute Var200 numeric
@attribute Var201 numeric
@attribute Var202 numeric
@attribute Var203 numeric
@attribute Var204 numeric
@attribute Var205 numeric
@attribute Var206 numeric
@attribute Var207 numeric
@attribute Var208 numeric
@attribute Var209 numeric
@attribute Var210 numeric
@attribute Var211 numeric
@attribute Var212 numeric
@attribute Var213 numeric
@attribute Var214 numeric
@attribute Var215 numeric
@attribute Var216 numeric
@attribute Var217 numeric
@attribute Var218 numeric
@attribute Var219 numeric
@attribute Var220 numeric
@attribute Var221 numeric
@attribute Var222 numeric
@attribute Var223 numeric
@attribute Var224 numeric
@attribute Var225 numeric
@attribute Var226 numeric
@attribute Var227 numeric
@attribute Var228 numeric
@attribute Var229 numeric
@attribute Var230 numeric
@attribute churn {-1,1}
@attribute appetency {-1,1}
@attribute upselling {-1,1}

@data
?,?,?,?,?,3164,7,?,?,?,?,?,4,?,?,?,?,?,?,?,492,615,?,24,216,?,?,166.56,?,?,?,?,?,?,0,?,?,315648,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,4.371075,?,?,?,?,?,?,?,9,?,?,?,?,?,?,3,36,0,?,850232,?,0,?,?,15625.5,?,10,?,30,?,?,?,?,?,?,?,?,54,?,?,?,?,?,?,?,?,?,?,?,?,?,?,208,?,?,192,115604.8,?,?,?,?,?,2065,?,?,?,54,?,315,4,?,?,?,?,?,0,547120,449230,?,?,?,?,?,10,?,?,0,18,?,?,?,?,194243,?,?,?,2297808,?,?,?,?,?,?,92,?,?,374388,?,?,?,?,?,?,?,?,?,0,?,?,?,?,?,?,?,0,?,?,?,?,?,?,?,390,?,?,181,38,?,19,1,106,2284,767,?,?,1619,1,90,3,12,10,2,?,6,1,53,?,?,?,1077,3062,1,12,2898,4,525,3,?,?,18,5,14,?,?,-1,-1,-1
?,?,?,?,?,644,7,?,?,?,?,?,1908,?,?,?,?,?,?,?,192,240,?,16,136,?,?,99.68,?,?,?,?,?,?,0,?,?,0,?,?,?,?,?,0,?,?,?,?,?,?,9587.92,?,?,?,?,?,5.317026,?,?,?,?,?,?,?,9,?,?,?,?,?,?,3,178,231,?,96520,?,0,?,?,4545.27,?,0,?,10,?,?,?,?,?,?,?,?,209934,?,?,?,?,?,?,?,?,?,?,?,?,?,?,64,?,?,72,6171.16,?,?,?,?,?,600,?,?,?,0,?,13275,?,?,?,?,?,?,0,162080,46666,?,?,?,?,?,60,?,?,0,18,?,?,?,?,54810,?,?,?,294200,?,?,?,?,?,?,34,?,?,34416,?,?,?,?,?,?,?,?,?,0,?,?,?,?,?,?,?,0,?,?,?,?,?,?,?,444,?,?,123,2,?,19,1,118,1497,2416,?,?,3022,1,68,3,20,5,1,?,6,1,19,?,?,?,68,12422,1,9,437,5,1054,3,?,?,6,7,16,?,?,-1,-1,1
?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1.449263,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,8,?,?,?,?,?,?,?,?,3,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,?,?,?,?,?,?,0,?,?,?,?,?,?,-1004860,?,?,?,0,?,?,?,?,?,?,0,?,-18,?,?,?,?,?,?,?,?,22.12,?,?,0,?,?,?,?,?,?,0,?,?,?,?,0,?,6,?,?,0,?,?,?,?,?,0,?,?,0,?,?,?,?,?,?,?,?,?,0,?,?,?,?,0,?,?,0,?,?,?,?,?,?,?,?,?,305,38,?,19,1,217,2647,2465,?,?,2789,1,80,3,?,6,1,?,6,2,25,?,?,?,782,10654,2,12,2300,2,3676,3,?,?,6,1,14,?,?,-1,-1,-1
?,?,?,?,?,385,0,?,?,?,?,?,0,?,?,?,?,?,?,?,68,85,?,2,64,?,?,166.56,?,?,?,?,?,?,0,?,?,0,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,4.227088,?,?,?,?,?,?,?,9,?,?,?,?,?,?,3,26,0,?,11872,?,0,?,?,118985.7,?,0,?,0,?,?,?,?,?,?,?,?,43836,?,?,?,?,?,?,?,?,?,?,?,?,?,?,8,?,?,8,-140284.8,?,?,?,?,?,355,?,?,?,0,?,0,-30,?,?,?,?,?,0,75295,34924,?,?,?,?,?,0,?,?,0,9,?,?,?,?,10388,?,?,?,136020,?,?,?,?,?,?,16,?,?,0,?,?,?,?,?,?,?,?,?,0,?,?,?,?,?,?,?,0,?,?,?,?,?,?,?,354,?,?,235,38,?,19,1,8,1728,2065,?,?,1647,4,84,1,21,10,2,?,6,1,53,?,?,?,1073,10057,2,12,943,4,406,3,?,?,13,5,14,?,?,-1,-1,1
?,?,?,?,?,0,0,?,?,?,?,?,0,?,?,?,?,?,?,?,24,30,?,0,0,?,?,204.72,?,?,?,?,?,?,0,?,?,4083120,?,?,?,?,?,0,?,?,?,?,?,?,93127.2,?,?,?,?,?,1.051485,?,?,?,?,?,?,?,9,?,?,?,?,?,?,?,12,0,?,0,?,9,?,?,349227,?,0,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,?,?,0,-675720,?,?,?,?,?,30,?,?,?,12,?,0,4,?,?,?,?,?,56,89680,0,?,?,?,?,?,0,?,?,0,0,?,?,?,?,0,?,?,?,2793824,?,?,?,?,?,?,8,?,?,0,?,?,?,?,?,?,?,?,?,0,?,?,?,?,?,?,?,28,?,?,?,?,?,?,?,?,?,?,135,38,?,19,1,62,3435,4505,?,?,5695,1,74,2,12,5,1,?,6,1,53,?,?,?,1073,9000,1,?,829,4,3181,?,?,?,7,7,14,?,?,-1,-1,1
?,?,?,?,?,2275,7,?,?,?,?,?,3036,?,?,?,?,?,?,?,272,340,?,14,120,?,?,186.64,?,?,?,?,?,?,0,?,?,6490020,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,4.588336,?,?,?,?,?,?,?,9,?,?,?,?,?,?,3,84,140,?,2531992,?,0,?,?,39817.2,?,5,?,20,?,?,?,?,?,?,?,?,341586,?,?,?,?,?,?,?,?,?,?,?,?,?,?,96,?,?,64,258257.6,?,?,?,?,?,1505,?,?,?,78,?,46890,4,?,?,?,?,?,0,2371360,1141116,?,?,?,?,?,3885,?,?,0,36,?,?,?,?,73682,?,?,?,9984760,?,?,?,?,?,?,42,?,?,142728,?,?,?,?,?,?,?,?,?,0,?,?,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?,164,7,?,19,1,21,1497,4217,11578,?,3661,1,14,3,8,5,1,?,6,1,42,?,13923,?,1693,8363,1,12,437,7,1054,3,?,1,1,7,28,2,?,-1,-1,-1
?,?,?,?,?,721,14,?,?,?,?,?,180,?,?,?,?,?,?,?,172,215,?,0,64,?,?,186.64,?,?,?,?,?,?,0,?,?,525252,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,2.126041,?,?,?,?,?,?,?,18,?,?,?,?,?,?,6,82,49,?,4838400,?,0,?,?,218183.7,?,5,?,0,?,?,?,?,?,?,?,?,162363,?,?,?,?,?,?,?,?,?,?,?,?,?,?,32,?,?,56,106344.4,?,?,?,?,?,550,?,?,?,30,?,59175,34,?,?,?,?,?,0,9147000,19938,?,?,?,?,?,3970,?,?,0,18,?,?,?,?,0,?,?,?,10324520,?,?,?,?,?,?,44,?,?,0,?,?,?,?,?,?,?,?,?,0,?,?,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?,150,38,3,19,1,205,3781,4123,14541,2,2256,1,71,3,2,10,1,?,6,1,53,?,3626,?,1077,7580,2,12,1856,4,2503,3,?,2,14,5,14,2,?,-1,-1,-1
?,?,?,?,?,1652,21,?,?,?,?,?,4044,?,?,?,?,?,?,?,1340,1675,?,18,824,?,?,314.8,?,?,?,?,?,?,20,?,?,4965012,?,?,?,?,?,0,?,?,?,?,?,?,276259.2,?,?,?,?,?,6.392438,?,?,?,?,?,?,?,27,?,?,?,?,?,?,9,134,476,?,1113040,?,6,?,?,42738,?,35,?,36,?,?,?,?,?,?,?,?,304554,?,?,?,?,?,?,?,?,?,?,?,?,?,?,128,?,?,256,-41760.8,?,?,?,?,?,2020,?,?,?,264,?,94473,-14,?,?,?,?,?,48,2404590,490492,?,?,?,?,?,770,?,?,0,18,?,?,?,?,19824,?,?,?,9245000,?,?,?,?,?,?,262,?,?,564792,?,?,?,?,?,?,?,?,?,0,?,?,?,?,?,?,?,0,?,?,?,?,?,?,?,264,?,?,211,2,3,19,1,208,3953,859,14274,2,2539,1,74,1,8,10,1,?,6,2,76,?,12288,?,1845,12042,2,12,1796,4,1260,3,?,2,7,5,5,1,?,1,-1,-1
?,?,?,?,?,805,7,?,?,?,?,?,4,?,?,?,?,?,?,?,116,145,?,8,152,?,?,186.64,?,?,?,?,?,?,0,?,?,475212,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,2.979278,?,?,?,?,?,?,?,9,?,?,?,?,?,?,3,140,0,?,0,?,3,?,?,220489.8,?,5,?,16,?,?,?,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,32,?,?,0,80687.2,?,?,?,?,?,480,?,?,?,6,?,2079,?,?,?,?,?,?,8,0,3283200,?,?,?,?,?,45,?,?,0,27,?,?,?,?,2368814,?,?,?,9871120,?,?,?,?,?,?,0,?,?,4060824,?,?,?,?,?,?,?,?,?,0,?,?,?,?,?,?,?,0,?,?,?,?,?,?,?,324,?,?,266,2,?,19,1,78,3274,1609,6120,?,4543,1,83,3,4,10,1,?,6,1,76,?,12744,?,78,11504,1,?,1524,4,2767,?,?,1,23,5,5,1,?,-1,-1,-1
?,?,?,?,?,574,0,?,?,?,?,?,0,?,?,?,?,?,?,?,60,75,?,0,16,?,?,252.88,?,?,?,?,?,?,0,?,?,2674482,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,4.561632,?,?,?,?,?,?,?,9,?,?,?,?,?,?,3,28,0,?,7420176,?,6,?,?,181530.9,?,10,?,2,?,?,?,?,?,?,?,?,3942,?,?,?,?,?,?,?,?,?,?,?,?,?,?,8,?,?,16,385490.4,?,?,?,?,?,410,?,?,?,30,?,0,4,?,?,?,?,?,16,1669765,29866,?,?,?,?,?,0,?,?,0,18,?,?,?,?,0,?,?,?,9037160,?,?,?,?,?,?,6,?,?,432966,?,?,?,?,?,?,?,?,?,0,?,?,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?,76,38,?,19,1,106,3072,1775,?,?,3694,1,25,1,21,10,1,?,6,1,53,?,?,?,996,6576,2,12,3978,4,780,3,?,?,15,5,14,?,?,1,-1,-1
?,?,?,?,?,1204,7,?,?,?,?,?,3496,?,?,?,?,?,?,?,128,160,?,2,64,?,?,266.88,?,?,?,?,?,?,0,?,?,4907628,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,6.173468,?,?,?,?,?,?,?,9,?,?,?,?,?,?,3,106,231,?,0,?,0,?,?,141818.1,?,30,?,8,?,?,?,?,?,?,?,?,1236,?,?,?,?,?,?,?,?,?,?,?,?,?,?,32,?,?,0,68237.6,?,?,?,?,?,490,?,?,?,60,?,84744,-28,?,?,?,?,?,0,1474595,1321464,?,?,?,?,?,17405,?,?,0,45,?,?,?,?,604793,?,?,?,10333680,?,?,?,?,?,?,8,?,?,2073612,?,?,?,?,?,?,?,?,?,0,?,?,?,?,?,?,?,0,?,?,?,?,?,?,?,342,?,?,193,2,3,19,1,60,627,1692,2930,2,3452,1,57,3,8,10,1,?,6,1,76,?,8477,?,1814,6720,2,12,92,4,2658,2,?,2,20,5,5,2,?,-1,-1,-1
?,?,?,?,?,1260,7,?,?,?,?,?,116,?,?,?,?,?,?,?,280,350,?,4,224,?,?,200,?,?,?,?,?,?,0,?,?,0,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,5.646016,?,?,?,?,?,?,?,9,?,?,?,?,?,?,?,66,35,?,8144,?,0,?,?,2110.608,?,0,?,20,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,56,?,?,56,6555.16,?,?,?,?,?,845,?,?,?,0,?,2115,42,?,?,?,?,?,0,35420,16224,?,?,?,?,?,2490,?,?,0,0,?,?,?,?,1939,?,?,?,71524,?,?,?,?,?,?,50,?,?,10002,?,?,?,?,?,?,?,?,?,0,?,?,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?,245,38,?,19,1,8,2474,3570,2633,?,1621,4,12,1,12,10,2,?,6,1,53,?,13190,?,1077,9367,1,12,2969,4,1122,2,?,1,13,5,14,1,?,-1,-1,1
?,?,?,?,?,238,0,?,?,?,?,?,0,?,?,?,?,?,?,?,184,230,?,4,16,?,?,220.08,?,?,?,?,?,?,0,?,?,3007806,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,3.344798,?,?,?,?,?,?,?,9,?,?,?,?,?,?,3,16,0,?,2177872,?,0,?,?,151957.2,?,30,?,2,?,?,?,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,32,?,?,48,-119323.2,?,?,?,?,?,605,?,?,?,42,?,0,4,?,?,?,?,?,0,5660150,316822,?,?,?,?,?,0,?,?,0,0,?,?,?,?,1209600,?,?,?,10273520,?,?,?,?,?,?,48,?,?,475236,?,?,?,?,?,?,?,?,?,0,?,?,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?,287,38,?,19,1,8,3336,1706,?,?,2804,3,3,3,12,10,1,?,6,1,53,?,?,?,1073,6452,2,12,4085,4,1388,3,?,?,23,5,14,?,?,-1,-1,-1
?,?,?,?,?,1533,7,?,?,?,?,?,504,?,?,?,?,?,?,?,160,200,?,4,16,?,?,186.64,?,?,?,?,?,?,0,?,?,9619860,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,3.585986,?,?,?,?,?,?,?,9,?,?,?,?,?,?,?,34,56,?,8624,?,0,?,?,108605.4,?,40,?,4,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,40,?,?,16,276437.2,?,?,?,?,?,515,?,?,?,114,?,54657,-30,?,?,?,?,?,0,1158095,110764,?,?,?,?,?,875,?,?,0,9,?,?,?,?,611282,?,?,?,10723880,?,?,?,?,?,?,14,?,?,1036800,?,?,?,?,?,?,?,?,?,0,?,?,?,?,?,?,?,0,?,?,?,?,?,?,?,252,?,?,41,38,?,19,1,8,1013,1819,?,?,1183,3,26,3,21,10,1,?,6,1,53,?,?,?,1077,9942,1,12,2548,4,1063,3,?,?,14,5,14,?,?,-1,-1,1
?,?,?,?,?,504,7,?,?,?,?,?,1296,?,?,?,?,?,?,?,140,175,?,0,136,?,?,166.56,?,?,?,?,?,?,0,?,?,11016,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,1.970946,?,?,?,?,?,?,?,9,?,?,?,?,?,?,?,52,84,?,53088,?,0,?,?,5973.39,?,40,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,48,?,?,40,4043.84,?,?,?,?,?,475,?,?,?,6,?,7002,?,?,?,?,?,?,0,44815,75504,?,?,?,?,?,105,?,?,0,0,?,?,?,?,0,?,?,?,329280,?,?,?,?,?,?,8,?,?,0,?,?,?,?,?,?,?,?,?,0,?,?,?,?,?,?,?,0,?,?,?,?,?,?,?,186,?,?,144,38,?,19,1,119,1602,4217,11215,?,2496,1,85,3,12,6,1,?,6,1,25,?,414,?,1178,9334,1,12,2162,2,3604,3,?,1,21,4,14,2,?,-1,-1,-1
?,?,?,?,?,1442,?,?,?,?,?,?,?,?,?,?,?,?,?,?,268,335,?,2,96,?,?,200,?,?,?,?,?,?,0,?,?,6123420,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,4.270455,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,46,?,?,354128,?,0,?,?,81102.91,?,40,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,48,?,?,40,558884,?,?,?,?,?,1020,?,?,?,114,?,?,22,?,?,?,?,?,0,1449615,625750,?,?,?,?,?,?,?,?,0,0,?,?,?,?,17745,?,?,?,8864320,?,?,?,?,?,?,46,?,?,0,?,?,?,?,?,?,?,?,?,0,?,?,?,?,?,?,?,0,?,?,?,?,?,?,?,288,?,?,122,38,?,19,1,118,1757,912,6538,?,3031,1,55,1,12,10,1,?,6,1,53,?,12959,?,1077,9932,1,12,1045,4,3130,3,?,1,2,5,14,?,?,-1,-1,1
?,?,?,?,?,2660,7,?,?,?,?,?,5824,?,?,?,?,?,?,?,596,745,?,16,256,?,?,311.04,?,?,?,?,?,?,5,?,?,1527006,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,0.703696,?,?,?,?,?,?,?,9,?,?,?,?,?,?,?,90,28,?,1297696,?,0,?,?,47451.6,?,35,?,34,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,168,?,?,184,379634,?,?,?,?,?,1975,?,?,?,60,?,17550,4,?,?,?,?,?,8,1699375,459542,?,?,?,?,?,7035,?,?,0,18,?,?,?,?,416549,?,?,?,5692000,?,?,?,?,?,?,120,?,?,572220,?,?,?,?,?,?,?,?,?,0,?,?,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?,239,38,3,19,1,8,2610,695,8683,2,131,3,33,3,16,10,1,?,6,1,53,?,6038,?,772,6868,2,12,3970,4,3272,3,?,2,3,5,14,?,?,-1,-1,1
?,?,?,?,?,2044,0,?,?,?,?,?,204,?,?,?,?,?,?,?,376,470,?,10,200,?,?,166.56,?,?,?,?,?,?,0,?,?,28878,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,6.014527,?,?,?,?,?,?,?,18,?,?,?,?,?,?,?,172,21,?,1690360,?,0,?,?,41838.6,?,40,?,34,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,136,?,?,152,-281488.8,?,?,?,?,?,1195,?,?,?,60,?,119322,-30,?,?,?,?,?,0,187685,681008,?,?,?,?,?,0,?,?,0,27,?,?,?,?,536032,?,?,?,3205092,?,?,?,?,?,?,30,?,?,536880,?,?,?,?,?,?,?,?,?,0,?,?,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?,76,2,?,19,1,106,571,1103,553,?,4617,1,25,3,13,10,1,?,6,1,76,?,7686,?,1845,882,2,12,3432,4,377,3,?,1,15,5,24,1,?,-1,-1,1
?,?,?,?,?,686,7,?,?,?,?,?,32,?,?,?,?,?,?,?,24,30,?,0,24,?,?,220.08,?,?,?,?,?,?,0,?,?,6498420,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,2.479385,?,?,?,?,?,?,?,9,?,?,?,?,?,?,?,38,0,?,0,?,0,?,?,245631.9,?,0,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,?,?,0,345254,?,?,?,?,?,305,?,?,?,12,?,2781,?,?,?,?,?,?,0,729185,2878740,?,?,?,?,?,680,?,?,0,18,?,?,?,?,0,?,?,?,10673080,?,?,?,?,?,?,2,?,?,0,?,?,?,?,?,?,?,?,?,0,?,?,?,?,?,?,?,0,?,?,?,?,?,?,?,162,?,?,22,38,?,19,1,118,3042,4394,?,?,5287,1,46,2,21,10,1,?,6,1,53,?,?,?,1077,667,1,12,2645,4,1507,3,?,?,10,5,14,?,?,-1,-1,-1
0,?,?,?,?,?,?,?,4,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,10,?,?,?,?,?,?,?,?,?,?,0,?,?,?,?,?,0,?,?,145,?,?,0,?,?,?,0.872036,187880,?,?,?,0,12,?,?,8,?,?,?,?,?,?,4,?,?,?,6,?,?,?,?,?,?,?,?,0,0,?,?,0,?,?,?,?,?,?,?,0,?,0,?,?,?,?,?,?,?,67892,?,6,?,?,-4799520,?,?,0,?,?,?,?,2,?,?,?,?,-20,?,?,0,?,406928,?,?,?,?,40458,4,?,?,?,?,4,?,?,?,?,?,?,?,?,?,?,?,0,?,14,?,?,?,?,?,?,?,?,?,?,?,153.28,?,?,?,?,?,?,?,?,?,?,?,283206,?,?,?,?,?,12,0,?,?,?,?,51,38,?,19,1,180,275,2079,?,?,5244,1,7,2,?,10,1,?,6,2,53,?,?,1,217,1279,2,?,2123,4,964,?,?,?,9,5,14,?,?,-1,-1,-1
?,?,?,?,?,658,7,?,?,?,?,?,1708,?,?,?,?,?,?,?,84,105,?,2,24,?,?,176.56,?,?,?,?,?,?,0,?,?,53670,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,5.026704,?,?,?,?,?,?,?,9,?,?,?,?,?,?,?,122,21,?,156312,?,0,?,?,11405.61,?,5,?,4,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,16,?,?,24,-85378,?,?,?,?,?,460,?,?,?,24,?,44847,-30,?,?,?,?,?,0,140610,16482,?,?,?,?,?,2830,?,?,0,27,?,?,?,?,55930,?,?,?,286068,?,?,?,?,?,?,16,?,?,35286,?,?,?,?,?,?,?,?,?,0,?,?,?,?,?,?,?,0,?,?,?,?,?,?,?,204,?,?,321,2,?,19,1,156,2583,2416,?,?,2586,1,42,3,8,10,1,?,6,1,76,?,?,?,78,2439,1,12,118,4,1175,3,?,?,1,5,5,?,?,-1,-1,1
?,?,?,?,?,1652,7,?,?,?,?,?,1216,?,?,?,?,?,?,?,220,275,?,14,104,?,?,166.56,?,?,?,?,?,?,0,?,?,0,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,1.459944,?,?,?,?,?,?,?,18,?,?,?,?,?,?,3,156,0,?,148496,?,0,?,?,14177.52,?,0,?,22,?,?,?,?,?,?,?,?,131817,?,?,?,?,?,?,?,?,?,?,?,?,?,?,104,?,?,72,-1061088,?,?,?,?,?,700,?,?,?,0,?,22509,?,?,?,?,?,?,0,302890,127842,?,?,?,?,?,40,?,?,0,27,?,?,?,?,225967,?,?,?,792464,?,?,?,?,?,?,44,?,?,330330,?,?,?,?,?,?,?,?,?,0,?,?,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?,225,2,?,19,1,65,1497,2036,?,?,5224,1,87,3,13,5,1,?,6,1,42,?,?,?,538,6629,1,12,437,7,1054,3,?,?,7,7,24,2,?,-1,-1,-1
